罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,荒川,西日暮里六丁目交番,131181,東京都,荒川区,西日暮里１丁目,2020-05-05,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,東日暮里４丁目,2020-01-24,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,東日暮里４丁目,2020-03-28,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,東日暮里５丁目,2020-04-18,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荒川,日暮里駅前交番,131181,東京都,荒川区,東日暮里５丁目,2020-11-05,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荒川,西日暮里駅前交番,131181,東京都,荒川区,西日暮里４丁目,2020-09-10,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅西口交番,131211,東京都,足立区,千住１丁目,2020-03-11,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅西口交番,131211,東京都,足立区,千住１丁目,2020-09-15,05,道路上,その他,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅西口交番,131211,東京都,足立区,千住２丁目,2020-07-07,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,千住,千住四丁目交番,131211,東京都,足立区,千住大川町,2020-05-24,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,千住,桜木町交番,131211,東京都,足立区,千住元町,2020-10-26,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,千住,桜木町交番,131211,東京都,足立区,千住桜木１丁目,2020-04-22,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,千住,緑町交番,131211,東京都,足立区,千住緑町１丁目,2020-05-31,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,千住,緑町交番,131211,東京都,足立区,千住緑町２丁目,2020-02-01,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,千住,緑町交番,131211,東京都,足立区,千住緑町３丁目,2020-04-18,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,千住,北千住駅東口交番,131211,東京都,足立区,千住旭町,2020-01-06,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,千住,北千住駅東口交番,131211,東京都,足立区,千住旭町,2020-07-31,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,千住,北千住駅東口交番,131211,東京都,足立区,日ノ出町,2020-08-05,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,千住,北千住駅東口交番,131211,東京都,足立区,柳原２丁目,2020-05-22,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田３丁目,2020-02-08,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田１丁目,2020-03-07,20,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田２丁目,2020-09-11,07,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田３丁目,2020-01-10,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田一丁目交番,131211,東京都,足立区,梅田４丁目,2020-06-26,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅島２丁目,2020-08-22,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅田６丁目,2020-06-04,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,梅田七丁目交番,131211,東京都,足立区,梅田６丁目,2020-09-16,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井本町１丁目,2020-03-05,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井本町２丁目,2019-12-25,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井本町２丁目,2020-05-07,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井本町２丁目,2020-07-11,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西新井,大師前交番,131211,東京都,足立区,西新井本町２丁目,2020-11-10,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-01-12,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-01-18,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-03-22,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-07-25,17,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-07-25,18,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-08-08,14,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-12-05,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2020-12-05,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町２丁目,2020-07-13,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町３丁目,2020-09-20,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,関原三丁目交番,131211,東京都,足立区,関原２丁目,2020-08-31,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木２丁目,2020-05-22,08,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,本木交番,131211,東京都,足立区,本木南町,2020-06-21,17,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,西新井,江北交番,131211,東京都,足立区,江北３丁目,2020-05-21,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,江北交番,131211,東京都,足立区,江北３丁目,2020-06-03,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,栗原４丁目,2020-08-01,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,島根２丁目,2020-03-25,00,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,島根２丁目,2020-05-29,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,島根２丁目,2020-07-07,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,六月１丁目,2020-02-03,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,六月１丁目,2020-02-03,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,島根交番,131211,東京都,足立区,六月２丁目,2020-04-16,10,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,加賀１丁目,2020-05-14,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,江北７丁目,2020-09-10,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,皿沼３丁目,2020-05-30,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,皿沼３丁目,2020-10-19,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,皿沼交番,131211,東京都,足立区,鹿浜７丁目,2020-10-18,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,新田駐在所,131211,東京都,足立区,新田１丁目,2020-01-31,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,新田駐在所,131211,東京都,足立区,新田１丁目,2020-11-18,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,新田駐在所,131211,東京都,足立区,新田３丁目,2020-07-19,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西新井,西新井五丁目交番,131211,東京都,足立区,西新井３丁目,2020-03-23,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,西新井,西新井五丁目交番,131211,東京都,足立区,西新井５丁目,2020-04-02,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,西新井,西新井五丁目交番,131211,東京都,足立区,谷在家１丁目,2020-07-24,06,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西新井,西新井五丁目交番,131211,東京都,足立区,谷在家１丁目,2020-08-28,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西新井,扇交番,131211,東京都,足立区,扇３丁目,2020-03-13,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田１丁目,2020-03-16,17,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,大谷田交番,131211,東京都,足立区,大谷田５丁目,2020-08-23,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川１丁目,2020-02-03,23,道路上,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川５丁目,2020-01-30,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川５丁目,2020-02-05,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川５丁目,2020-02-07,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川５丁目,2020-02-11,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,中川交番,131211,東京都,足立区,中川５丁目,2020-02-24,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,加平１丁目,2020-03-07,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅西口交番,131211,東京都,足立区,綾瀬４丁目,2020-04-10,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,中央本町交番,131211,東京都,足立区,中央本町５丁目,2020-02-19,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,中央本町交番,131211,東京都,足立区,中央本町５丁目,2020-03-22,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,中央本町交番,131211,東京都,足立区,保塚町,2020-10-04,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,神明交番,131211,東京都,足立区,六木１丁目,2020-11-14,01,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2020-02-05,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2020-02-19,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2020-02-19,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2020-02-25,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,一ツ家交番,131211,東京都,足立区,加平２丁目,2020-02-27,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,足立駐在所,131211,東京都,足立区,足立３丁目,2020-06-02,19,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,東和交番,131211,東京都,足立区,東和１丁目,2020-05-01,07,その他,その他,施錠せず,あり
窃盗,車上ねらい,綾瀬,東和交番,131211,東京都,足立区,東和５丁目,2020-06-04,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,足立２丁目,2020-05-15,18,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,綾瀬３丁目,2020-07-24,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,綾瀬５丁目,2020-05-10,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,東綾瀬１丁目,2020-03-09,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,綾瀬,綾瀬駅東口交番,131211,東京都,足立区,東綾瀬２丁目,2020-09-23,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,竹の塚,花畑北駐在所,131211,東京都,足立区,花畑５丁目,2020-01-08,18,その他,駐車（輪）場,施錠せず,なし
