罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2022/4/9,2,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨４丁目,2022/4/11,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,上篠崎３丁目,2022/3/18,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2022/10/16,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西４丁目,2022/9/19,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西１丁目,2022/6/20,17,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西３丁目,2022/2/23,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2022/4/10,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西５丁目,2022/7/15,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西６丁目,2022/8/30,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西７丁目,2021/11/30,不明,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西７丁目,2022/11/19,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,宇喜田町,2022/9/3,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,葛西,東葛西九丁目駐在所,131237,東京都,江戸川区,東葛西９丁目,2022/5/6,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西３丁目,2022/7/17,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川５丁目,2022/5/25,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,西瑞江５丁目,2022/12/4,19,一戸建住宅,その他,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,西葛西８丁目,2022/9/17,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,西葛西８丁目,2022/9/19,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町１丁目,2022/6/9,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町１丁目,2022/8/9,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町１丁目,2022/10/28,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,二之江町,2022/3/21,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/1/25,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/6/24,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/8/6,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/11/17,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西２丁目,2022/1/21,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西２丁目,2022/3/5,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西２丁目,2022/11/12,19,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西４丁目,2022/3/26,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西４丁目,2022/11/5,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,葛西駅前交番,131237,東京都,江戸川区,東葛西５丁目,2022/9/15,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西４丁目,2022/9/17,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西５丁目,2022/10/29,21,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西６丁目,2022/11/5,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西７丁目,2022/8/29,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西８丁目,2022/7/15,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2022/7/21,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,みなみ野１丁目,2022/7/30,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,みなみ野１丁目,2022/9/30,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,七国１丁目,2022/2/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,七国２丁目,2022/7/30,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,七国２丁目,2022/12/12,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,下柚木交番,132012,東京都,八王子市,下柚木３丁目,2022/7/29,12,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,南大沢,下柚木交番,132012,東京都,八王子市,下柚木３丁目,2022/9/24,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,北野町,2022/12/22,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,南大沢駅前交番,132012,東京都,八王子市,南大沢１丁目,2022/10/22,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,南大沢,堀之内駅前交番,132012,東京都,八王子市,東中野,2022/6/30,11,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,堀之内駅前交番,132012,東京都,八王子市,別所１丁目,2022/6/3,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南大沢,堀之内駅前交番,132012,東京都,八王子市,堀之内３丁目,2022/4/21,17,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,南大沢,堀之内駅前交番,132012,東京都,八王子市,堀之内３丁目,2022/8/29,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,南大沢,大戸駐在所,132098,東京都,町田市,相原町,2022/5/6,23,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,南大沢,小山駐在所,132098,東京都,町田市,小山町,2022/10/21,18,道路上,その他,ナンバープレート
窃盗,部品ねらい,南大沢,相原駅前交番,132098,東京都,町田市,相原町,2022/8/23,17,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高尾,めじろ台交番,132012,東京都,八王子市,椚田町,2022/11/17,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,めじろ台交番,132012,東京都,八王子市,めじろ台２丁目,2022/6/1,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,めじろ台交番,132012,東京都,八王子市,めじろ台２丁目,2022/11/20,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,高尾,めじろ台交番,132012,東京都,八王子市,山田町,2022/11/17,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,並木町交番,132012,東京都,八王子市,高尾町,2022/11/17,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,高尾,並木町交番,132012,東京都,八王子市,山田町,2022/5/30,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,元八王子交番,132012,東京都,八王子市,横川町,2022/9/15,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,寺田団地駐在所,132012,東京都,八王子市,寺田町,2022/5/10,7,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高尾,西寺方駐在所,132012,東京都,八王子市,大楽寺町,2022/3/27,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,高尾,諏訪交番,132012,東京都,八王子市,泉町,2022/12/7,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,諏訪交番,132012,東京都,八王子市,諏訪町,2022/11/28,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,諏訪交番,132012,東京都,八王子市,四谷町,2022/9/25,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,高尾,長房町交番,132012,東京都,八王子市,長房町,2022/3/19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,館ケ丘駐在所,132012,東京都,八王子市,館町,2021/12/8,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,館ケ丘駐在所,132012,東京都,八王子市,館町,2022/6/2,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,館ケ丘駐在所,132012,東京都,八王子市,館町,2022/7/31,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,館駐在所,132012,東京都,八王子市,館町,2022/5/21,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高尾,館駐在所,132012,東京都,八王子市,館町,2022/8/4,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高尾,高尾駅前交番,132012,東京都,八王子市,狭間町,2022/6/28,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,高尾,高尾駅前交番,132012,東京都,八王子市,初沢町,2022/10/27,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,北貝取駐在所,132241,東京都,多摩市,貝取１丁目,2022/9/1,不明,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩中央,北貝取駐在所,132241,東京都,多摩市,貝取２丁目,2022/3/11,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台３丁目,2022/9/1,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,向陽台駐在所,132250,東京都,稲城市,向陽台４丁目,2022/4/22,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩中央,坂浜駐在所,132250,東京都,稲城市,坂浜,2022/3/7,8,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合１丁目,2022/10/31,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合１丁目,2022/12/7,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合４丁目,2022/3/25,5,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2022/7/13,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2022/10/26,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,大丸,2022/10/30,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,多摩中央,大丸交番,132250,東京都,稲城市,東長沼,2022/11/16,18,道路上,その他,その他
窃盗,部品ねらい,多摩中央,平尾交番,132250,東京都,稲城市,平尾３丁目,2022/7/2,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,多摩中央,桜ケ丘駅前交番,132241,東京都,多摩市,一ノ宮１丁目,2022/11/1,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
