罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,小松川,一之江駅前交番,131237,東京都,江戸川区,一之江３丁目,2022/6/9,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,一之江駅前交番,131237,東京都,江戸川区,一之江６丁目,2021/11/24,22,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,一之江駅前交番,131237,東京都,江戸川区,一之江６丁目,2022/10/29,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,一之江駅前交番,131237,東京都,江戸川区,一之江７丁目,2022/10/28,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,一之江駅前交番,131237,東京都,江戸川区,松江７丁目,2022/12/23,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,一之江１丁目,2022/6/25,0,その他,その他,施錠せず,なし
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,一之江１丁目,2022/12/24,12,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,西一之江２丁目,2022/11/14,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,松江１丁目,2022/6/1,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,大杉２丁目,2022/12/10,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,大杉３丁目,2022/11/12,5,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,今井交番,131237,東京都,江戸川区,江戸川４丁目,2021/11/20,0,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央３丁目,2022/1/15,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央３丁目,2022/5/10,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央４丁目,2021/12/4,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,松島３丁目,2022/11/2,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,大杉５丁目,2022/9/6,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,南篠崎町２丁目,2022/9/12,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,東篠崎１丁目,2022/10/13,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2022/12/21,13,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小松川,小松川四丁目交番,131237,東京都,江戸川区,小松川３丁目,2022/9/3,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,平井七丁目交番,131237,東京都,江戸川区,平井６丁目,2021/12/30,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,平井七丁目交番,131237,東京都,江戸川区,平井７丁目,2022/11/2,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2022/2/1,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2022/7/19,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2022/11/12,19,道路上,その他,施錠した,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2022/12/23,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,東小松川交番,131237,東京都,江戸川区,東小松川４丁目,2022/1/25,12,道路上,その他,施錠した,なし
窃盗,車上ねらい,小松川,東小松川交番,131237,東京都,江戸川区,東小松川４丁目,2022/10/30,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,東瑞江交番,131237,東京都,江戸川区,江戸川２丁目,2022/1/7,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島２丁目,2022/12/2,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島４丁目,2021/11/29,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島４丁目,2022/5/3,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,西一之江３丁目,2021/11/1,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,西一之江４丁目,2022/7/27,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,西一之江４丁目,2022/10/19,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,西小松川町,2022/10/30,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江３丁目,2021/12/18,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江５丁目,2021/12/24,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江６丁目,2022/5/26,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江６丁目,2022/12/15,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江２丁目,2022/10/21,5,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町７丁目,2022/9/23,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町８丁目,2022/2/23,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,春江町１丁目,2022/6/7,0,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,南篠崎町４丁目,2022/11/9,7,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,南篠崎町４丁目,2022/11/11,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,上一色駐在所,131237,東京都,江戸川区,上一色２丁目,2022/6/1,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小岩,上篠崎駐在所,131237,東京都,江戸川区,篠崎町１丁目,2022/12/21,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,上篠崎駐在所,131237,東京都,江戸川区,上篠崎１丁目,2022/4/12,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩４丁目,2022/10/12,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,東松本１丁目,2022/6/17,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩６丁目,2022/1/2,2,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩６丁目,2022/1/2,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩６丁目,2022/3/31,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2022/5/30,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,西小岩４丁目,2022/1/13,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,西小岩４丁目,2022/7/23,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,西小岩５丁目,2022/1/13,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,西小岩４丁目,2022/1/7,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,東小岩６丁目,2022/2/2,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,東小岩６丁目,2022/4/3,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,東小岩６丁目,2022/4/12,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東小岩１丁目,2022/6/26,4,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2022/6/14,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2022/6/17,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2022/12/12,7,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2022/10/12,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2022/10/27,4,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2022/12/17,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2022/1/29,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2022/11/12,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2022/5/9,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2022/8/2,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2022/2/14,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2022/3/9,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2022/10/16,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2022/12/7,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西１丁目,2022/11/6,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西１丁目,2022/11/26,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西２丁目,2021/12/2,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2022/1/8,22,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2022/11/10,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2022/11/10,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2022/12/27,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,葛西,南葛西交番,131237,東京都,江戸川区,南葛西６丁目,2022/11/2,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,宇喜田町,2022/10/22,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,北葛西１丁目,2022/12/15,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,北葛西５丁目,2022/10/30,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,北葛西５丁目,2022/11/7,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,北葛西５丁目,2022/11/19,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,葛西,宇喜田駐在所,131237,東京都,江戸川区,北葛西５丁目,2022/11/27,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西４丁目,2021/12/10,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川５丁目,2021/11/11,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川５丁目,2022/10/9,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛西,江戸川六丁目交番,131237,東京都,江戸川区,西瑞江５丁目,2022/5/31,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛西,清新町交番,131237,東京都,江戸川区,清新町１丁目,2022/5/14,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,南葛西５丁目,2022/7/1,不明,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町６丁目,2022/4/7,9,その他,その他,施錠せず,なし
窃盗,車上ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/12/15,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
