罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,練馬,江古田駅前交番,131202,東京都,練馬区,豊玉北１丁目,2022/8/7,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,練馬,江古田駅前交番,131202,東京都,練馬区,豊玉北１丁目,2022/9/22,14,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,江古田駅前交番,131202,東京都,練馬区,豊玉北１丁目,2022/9/26,12,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,練馬,江古田駅前交番,131202,東京都,練馬区,豊玉北１丁目,2022/11/6,20,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,春日町１丁目,2022/9/14,19,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,向山３丁目,2022/6/16,9,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,桜台４丁目,2022/6/19,19,その他,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/1/22,22,道路上,その他,65-69歳,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/3/22,0,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/4/25,17,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/4/29,2,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/5/14,22,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/5/30,15,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/6/20,11,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/7/2,0,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/7/2,18,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/8/19,9,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/9/5,9,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/9/6,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/9/16,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2022/11/28,20,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2021/11/21,不明,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/1/20,12,道路上,その他,10歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/1/23,9,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/2/13,2,その他,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/4/30,12,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/5/17,21,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/7/8,1,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/10/24,18,その他,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/11/7,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/11/9,19,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北６丁目,2022/11/28,19,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村１丁目,2022/2/6,16,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村１丁目,2022/3/19,18,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村１丁目,2022/10/28,1,その他,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村北１丁目,2022/9/6,13,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村北１丁目,2022/11/10,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村南１丁目,2022/9/28,18,道路上,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,中村南１丁目,2022/11/29,5,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2021/12/24,22,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2021/12/30,23,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/1/6,10,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/1/29,5,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/1/30,11,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/3/14,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/3/31,14,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/4/5,6,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/4/5,10,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/4/5,15,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/4/18,20,その他,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/4/21,11,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/4/30,21,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/5/4,21,一戸建住宅,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/5/10,16,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/7/9,20,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/7/12,19,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/7/24,19,その他,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/8/9,16,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/8/24,18,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/8/31,19,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/9/16,9,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/9/22,20,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/10/1,23,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/10/11,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/10/21,20,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/10/26,14,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/10/30,18,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/11/7,0,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/11/18,15,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/11/27,4,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/12/2,7,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/12/12,17,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2022/12/29,16,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬２丁目,2022/3/19,12,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬２丁目,2022/10/16,21,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬４丁目,2022/10/1,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬４丁目,2022/11/7,20,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,練馬,練馬駅前交番,131202,東京都,練馬区,練馬４丁目,2022/12/4,10,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,旭丘１丁目,2022/3/4,19,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,桜台２丁目,2022/2/15,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,桜台２丁目,2022/7/11,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,桜台２丁目,2022/11/15,13,４階建て以上共同住宅,その他,50歳代,その他,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,桜台３丁目,2022/5/2,11,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,桜台３丁目,2022/5/26,12,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,桜台３丁目,2022/11/3,8,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,羽沢２丁目,2022/2/19,4,道路上,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,羽沢２丁目,2022/6/11,23,一戸建住宅,その他,10歳代,中学生,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,氷川台３丁目,2022/5/4,18,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,氷川台３丁目,2022/7/23,19,その他,その他,30歳代,その他,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,氷川台３丁目,2022/8/16,17,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,練馬,羽沢交番,131202,東京都,練馬区,氷川台３丁目,2022/8/17,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
