2022/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
24,0.41,2.5,0.21,2.5,,NNE,2,S,4.4,101,,
最大,0.79,3.5,0.4,2.9,最多,平均,12,最多,10.6,平均,平均,
平均,0.53,2.6,0.3,2.7,E,W,1.7,S,6.4,123,,
2022/7/31,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.34,3,0.21,2.4,,W,7,S,6.4,102,,
2,0.22,2.5,0.14,2.5,,W,5,SSW,3.7,116,,
3,0.25,1.5,0.13,2.4,,W,9,WSW,4,140,,
4,0.25,3,0.14,2.5,,W,9,WSW,3.8,165,,
5,0.29,2.5,0.15,2.7,,W,6,WSW,3.8,184,,
6,0.31,2,0.17,2.6,,SW,3,WSW,2.6,190,,
7,0.34,4.5,0.17,2.6,,SSW,3,,0.2,181,,
8,0.41,3,0.23,2.9,,ESE,4,SSE,4.9,155,,
9,0.39,2.5,0.21,2.4,,ENE,4,SSE,5.6,120,,
10,0.46,2.5,0.24,2.5,,ESE,8,S,6.8,83,,
11,0.45,2,0.25,2.3,N,SE,8,S,7.4,50,,
12,0.55,2,0.27,2.1,N,NW,1,S,9,28,,
13,0.47,2,0.28,2.5,ESE,WNW,3,S,8.4,27,,
14,0.61,2,0.29,2.3,SSE,WNW,5,S,8.4,47,,
15,0.54,2.5,0.34,2.5,SSE,WNW,10,S,9.4,78,,
16,0.48,2,0.28,2.4,SE,WSW,5,SSE,7.2,116,,
17,0.55,2.5,0.33,2.7,NNW,WSW,7,S,8.4,151,,
18,0.6,3,0.31,2.8,S,SW,7,S,7.1,178,,
19,0.56,3,0.29,2.6,ENE,WNW,6,S,7.8,189,,
20,0.56,2.5,0.34,2.6,W,WNW,7,S,7.5,183,,
21,0.65,2.5,0.36,2.8,S,W,8,S,6.4,166,,
22,0.59,2.5,0.34,2.7,SE,WNW,2,S,5.3,140,,
23,0.49,3.5,0.23,2.6,,NE,2,S,2.6,113,,
24,0.3,2.5,0.17,2.8,,N,4,NE,1.8,94,,
最大,0.65,4.5,0.36,2.9,最多,平均,10,最多,9.4,平均,平均,
平均,0.44,2.6,0.24,2.6,N,W,3,S,5.8,125,,
2022/8/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.18,2,0.12,2.6,,WNW,5,NNE,2.4,89,,
2,0.17,3,0.1,2.4,,W,5,NNW,3.4,96,,
3,0.2,1.5,0.08,2.5,,WSW,2,NW,1.6,118,,
4,0.28,2.5,0.11,2.6,,SSW,3,NW,1.7,146,,
5,0.42,4,0.16,3.1,,WSW,5,E,0.9,167,,
6,0.41,3,0.19,2.7,,SSE,6,ENE,0.7,180,,
7,0.31,2.5,0.17,2.7,,SE,4,SE,1.6,181,,
8,0.41,4.5,0.2,3,,SSE,5,SSE,2.9,165,,
9,0.34,2,0.18,2.6,,N,2,SSE,5,136,,
10,0.41,2,0.2,2.5,,E,2,SSE,4.3,100,,
11,0.45,2.5,0.21,2.2,,N,4,S,7.7,65,,
12,0.61,2,0.28,2.4,WSW,ENE,5,S,8.4,37,,
13,0.58,2,0.3,2.4,SE,N,3,S,9.4,27,,
14,0.53,2,0.33,2.5,S,NNW,8,S,10.3,37,,
15,0.67,2,0.36,2.7,SSE,WNW,10,S,9.3,63,,
16,0.59,2,0.38,2.6,SE,SSW,6,S,8.9,99,,
17,0.75,4,0.39,2.8,SE,W,2,S,8.5,134,,
18,0.57,2.5,0.32,2.6,SSE,WSW,2,SSE,7.2,162,,
19,0.63,2.5,0.33,2.6,WNW,WSW,4,S,7.6,180,,
20,0.52,2,0.32,2.7,NW,NNW,3,SSE,6.9,183,,
21,0.5,2.5,0.26,2.5,NNW,ESE,7,S,6.2,170,,
22,0.42,2.5,0.26,2.5,SSW,ESE,8,S,5.2,148,,
23,0.41,4,0.23,2.5,,E,6,S,4.7,121,,
24,0.32,2,0.17,2.4,,ESE,7,S,3.5,96,,
最大,0.75,4.5,0.39,3.1,最多,平均,10,最多,10.3,平均,平均,
平均,0.45,2.6,0.24,2.6,SE,S,0.4,S,5.3,121,,
2022/8/2,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.2,2.5,0.11,2.5,,N,7,NNW,5.8,81,,
2,0.18,2.5,0.1,2.5,,WNW,3,NNE,1.6,84,,
3,0.16,2,0.1,2.8,,NNW,5,ESE,1.5,99,,
4,0.23,2.5,0.1,2.7,,NW,1,WSW,1.4,125,,
5,0.41,4,0.17,3.1,,E,4,S,3.1,154,,
6,0.41,2.5,0.15,2.3,,E,3,S,4.5,171,,
7,0.43,3,0.2,2.8,,SE,5,S,4.9,177,,
8,0.42,2,0.2,2.9,,W,2,SSE,3.4,170,,
9,0.51,2.5,0.17,2.4,,NW,4,SSE,4.8,151,,
10,0.37,2,0.2,2.8,,WNW,2,SSE,6,124,,
11,0.54,2.5,0.26,2.3,ESE,ENE,6,S,7.3,91,,
12,0.46,1.5,0.25,2.2,ENE,NE,6,S,7.9,61,,
13,0.67,2.5,0.27,2.5,ESE,ENE,4,S,8.3,42,,
14,0.52,2.5,0.28,2.4,ENE,NNE,4,S,7.9,40,,
15,0.56,3.5,0.29,2.6,ENE,NE,4,S,8.1,57,,
16,0.54,2.5,0.31,2.4,SW,S,1,S,7.6,88,,
17,0.53,2.5,0.31,2.8,NW,SSW,4,S,8.7,121,,
18,0.51,2.5,0.29,2.7,SSE,S,2,S,6.6,149,,
19,0.62,3,0.28,2.7,SW,SSW,1,S,7.4,171,,
20,0.64,2,0.27,2.7,ENE,SW,2,S,6.6,181,,
21,0.49,3,0.28,3,E,ESE,6,S,4.5,177,,
22,0.33,2,0.21,2.5,,SE,5,S,5.8,159,,
23,0.29,2.5,0.17,2.4,,WNW,1,S,4.7,135,,
24,0.25,2,0.16,2.2,,NNE,1,S,2.6,110,,
最大,0.67,4,0.31,3.1,最多,平均,7,最多,8.7,平均,平均,
平均,0.43,2.5,0.21,2.6,ENE,ENE,1.1,S,5.5,122,,
2022/8/3,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.29,2.5,0.13,2.3,,WNW,5,SSE,3.5,89,,
2,0.25,2.5,0.13,2.4,,WNW,8,S,4.5,81,,
3,0.32,2.5,0.13,2.1,,WSW,6,S,2.8,91,,
4,0.22,2,0.1,1.9,,NW,3,S,3.1,108,,
5,0.46,4.5,0.17,3.2,,W,4,ESE,1.4,128,,
6,0.59,3.5,0.22,2.8,,S,2,S,1.5,148,,
7,0.31,3,0.18,2.7,,SE,2,SE,1.1,167,,
8,0.29,2.5,0.18,2.9,,ESE,2,SE,2.1,174,,
9,0.32,2.5,0.16,2.9,,SE,6,SSE,3.6,164,,
10,0.3,3.5,0.16,2.7,,ENE,2,SE,4,144,,
11,0.4,2.5,0.21,2.9,,NNW,3,SSE,6,119,,
12,0.58,2.5,0.24,2.5,,NE,2,S,7.8,91,,
13,0.57,3.5,0.32,2.5,SW,NE,4,S,8.3,74,,
14,0.54,2,0.33,2.6,NE,N,2,S,8.6,65,,
15,0.58,2.5,0.32,2.6,SE,N,6,S,8.1,70,,
16,0.49,2.5,0.27,2.6,S,NNW,5,S,7.5,88,,
17,0.5,2.5,0.26,2.6,N,NNW,4,S,6.4,114,,
18,0.47,2,0.25,2.6,SSE,WNW,3,S,6.4,141,,
19,0.39,3,0.22,2.6,,WSW,4,S,4.9,169,,
20,0.41,2.5,0.21,2.5,,W,1,S,4.4,187,,
21,0.96,3.5,0.26,3,N,E,3,SE,3.3,188,,
22,0.3,2,0.16,2.5,,SE,11,ESE,2.5,174,,
23,0.32,3.5,0.17,2.7,,SE,9,NE,3.6,149,,
24,0.5,4,0.21,2.7,,SE,6,NE,6.2,121,,
最大,0.96,4.5,0.33,3.2,最多,平均,11,最多,8.6,平均,平均,
平均,0.43,2.8,0.21,2.6,N,NW,0.1,S,4.7,127,,
2022/8/4,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.42,2.5,0.26,2.4,ENE,ESE,4,ENE,8,100,,
2,0.54,2.5,0.32,2.7,E,E,8,NE,6.7,88,,
3,0.48,2.5,0.28,2.7,E,E,6,NNE,5.2,87,,
4,0.56,2.5,0.31,2.5,ESE,ESE,9,NE,6.4,94,,
5,0.59,2.5,0.33,2.8,E,E,8,NE,6.1,104,,
6,0.57,2.5,0.32,2.9,ENE,E,5,NE,4.1,124,,
7,0.59,2.5,0.31,2.7,ESE,NNE,3,NNE,4,148,,
8,0.62,2.5,0.35,2.9,NE,WSW,3,NE,3.1,161,,
9,0.5,3,0.27,2.8,NNE,NW,3,NNE,1.4,164,,
10,0.38,3,0.2,2.9,,W,6,NNW,2.7,158,,
11,0.31,2.5,0.17,3,,W,6,ENE,5,139,,
12,0.47,2.5,0.21,2.5,,W,8,E,5,116,,
13,0.36,3,0.22,2.4,,W,6,NE,5.1,91,,
14,0.55,2.5,0.27,2.8,N,WNW,6,ENE,3.7,78,,
15,0.55,4,0.28,3.3,SSE,NW,5,ENE,2.4,79,,
16,0.43,2,0.2,2.6,,NW,4,ESE,1.5,89,,
17,0.49,2.5,0.22,2.8,,WSW,2,SSE,4.7,111,,
18,0.49,2,0.26,2.6,WNW,S,4,NNE,4.1,134,,
19,0.63,3,0.34,2.7,NNE,SE,4,NNE,6.2,151,,
20,0.58,3,0.29,2.8,ENE,E,6,NE,4.3,169,,
21,0.5,2.5,0.25,2.7,SE,ESE,8,NE,5.1,179,,
22,0.54,3,0.28,2.6,SSE,NE,2,NE,5.1,176,,
23,0.66,3,0.32,2.7,E,SE,6,NNE,3.6,161,,
24,0.45,2.5,0.25,2.6,ENE,W,3,NE,4.7,137,,
最大,0.66,4,0.35,3.3,最多,平均,9,最多,8,平均,平均,
平均,0.51,2.7,0.27,2.7,E,ESE,0.6,NE,4.5,127,,
2022/8/5,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.37,2.5,0.21,2.7,,W,5,NE,4.9,111,,
2,0.36,2.5,0.17,2.5,,W,10,N,3.5,88,,
3,0.24,2,0.14,2.4,,WSW,8,NNE,5.6,76,,
4,0.21,2.5,0.13,2.4,,W,4,NNE,5.1,77,,
5,0.33,2.5,0.17,2.5,,ENE,5,NNE,5.1,87,,
6,0.46,3,0.2,2.5,,E,6,NNE,4.7,104,,
7,0.58,2.5,0.24,2.7,,ESE,6,NNE,4.5,121,,
8,0.42,3,0.23,2.9,,NE,2,NNE,4.9,137,,
9,0.38,2,0.24,2.5,,W,2,NNE,4.1,148,,
10,0.49,2,0.27,2.6,NW,SW,6,ENE,6.8,154,,
11,0.43,3,0.23,2.7,,,0,NNE,2.4,150,,
12,0.51,3.5,0.25,2.7,NE,ESE,3,ENE,5.4,141,,
13,0.41,2.5,0.24,2.5,,S,3,ENE,7.4,126,,
14,0.53,3,0.29,2.9,ESE,SE,2,ENE,5.4,110,,
15,0.59,3.5,0.25,2.8,SW,WSW,4,E,3,102,,
16,0.38,3,0.21,2.5,,NW,6,ENE,7,104,,
17,0.7,5,0.31,3.4,SSE,WNW,4,ENE,5.2,113,,
18,0.53,3,0.29,2.7,NE,NE,1,ENE,6.4,127,,
19,0.7,2,0.32,2.6,NE,SW,4,ENE,6.9,145,,
20,0.58,2.5,0.32,2.7,SE,SE,4,ENE,6.1,162,,
21,0.53,3,0.33,2.8,N,SE,1,ENE,6.3,174,,
22,0.67,2.5,0.37,2.8,ENE,SW,1,ENE,4.2,176,,
23,0.56,3,0.29,2.8,SW,ENE,4,ENE,5.1,169,,
24,0.52,3.5,0.28,2.8,S,NE,2,ENE,5.6,149,,
最大,0.7,5,0.37,3.4,最多,平均,10,最多,7.4,平均,平均,
平均,0.48,2.8,0.25,2.7,NE,SW,0.9,ENE,5.2,127,,
2022/8/6,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.42,2.5,0.23,2.5,,SE,5,NE,3.9,125,,
2,0.3,2.5,0.16,2.3,,SSW,2,NE,4,103,,
3,0.31,2.5,0.17,2.3,,NW,1,ENE,3.5,83,,
4,0.32,2,0.17,2.3,,WNW,1,E,4.4,71,,
5,0.29,2,0.16,2.3,,E,1,E,3.8,70,,
6,0.49,3,0.2,2.5,,E,4,ENE,3.3,78,,
7,0.4,3,0.21,2.6,,SE,3,ENE,3.5,93,,
8,0.5,4,0.22,2.9,,SSE,3,ENE,3,109,,
9,0.29,3,0.16,2.8,,SW,3,ENE,3,124,,
10,0.27,6,0.16,3.5,,SW,3,ENE,2.3,135,,
11,0.46,3,0.24,3.3,,WSW,1,ESE,2.2,141,,
12,0.45,4,0.23,3.2,,SE,3,E,2.7,142,,
13,0.33,2.5,0.19,2.8,,E,8,ESE,1.9,139,,
14,0.44,2.5,0.21,2.9,,SE,6,ESE,2,130,,
15,0.37,2.5,0.2,2.9,,SE,5,SE,1.9,121,,
16,0.44,2.5,0.21,2.7,,ESE,2,SE,2.1,117,,
17,0.79,3,0.3,3.2,S,E,1,SE,3,118,,
18,0.41,3,0.23,3.1,,ESE,1,SSE,3.8,123,,
19,0.37,3.5,0.17,3.1,,NE,3,S,4.2,137,,
20,0.36,2.5,0.18,2.6,,N,1,S,4.6,153,,
21,0.49,2,0.27,2.4,E,WNW,4,SE,6.5,165,,
22,0.51,2.5,0.3,2.5,SE,WNW,4,SE,5.8,169,,
23,0.47,2.5,0.27,2.5,NNW,E,6,ESE,4.4,166,,
24,0.41,2.5,0.24,2.3,,E,9,ESE,4.7,157,,
最大,0.79,6,0.3,3.5,最多,平均,9,最多,6.5,平均,平均,
平均,0.41,2.9,0.21,2.7,,ESE,1.7,ENE,3.5,124,,
2022/8/7,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.35,2.5,0.21,2.2,,ESE,13,ESE,3,137,,
2,0.31,3,0.19,2.4,,ESE,12,ESE,2.6,116,,
3,0.25,2,0.15,2.1,,ESE,13,ESE,3.3,95,,
4,0.29,2,0.14,2.3,,ESE,12,ESE,1.9,78,,
5,0.39,3.5,0.2,2.5,,E,8,ENE,1,63,,
6,0.27,1.5,0.15,2.6,,ENE,6,E,1.9,61,,
7,0.34,3,0.19,3.1,,N,5,NNE,2.2,65,,
8,0.36,2.5,0.19,3.2,,NNE,7,ENE,2.7,75,,
9,0.25,3,0.17,3.1,,E,1,ENE,1.8,90,,
10,0.32,3,0.16,2.9,,SSE,1,ENE,2.4,106,,
11,0.3,2,0.19,3,,W,3,E,1.6,121,,
12,0.26,2,0.13,2.6,,SW,5,N,0.8,137,,
13,0.37,4,0.19,3.3,,SSW,3,ESE,1.2,147,,
14,0.29,3.5,0.16,3.1,,SSE,2,SE,2.4,149,,
15,0.42,3,0.23,3.2,,SE,4,SE,3.8,148,,
16,0.36,3.5,0.2,2.8,,E,1,SE,4.1,140,,
17,0.4,3,0.24,2.6,,WNW,2,S,6.9,134,,
18,0.49,2,0.26,2.4,NNW,NNW,5,S,7.8,132,,
19,0.46,3.5,0.26,2.6,SE,NNW,9,S,7.4,138,,
20,0.46,2,0.26,2.4,ENE,W,5,S,8.2,145,,
21,0.46,2.5,0.22,2.2,,WNW,5,S,6.8,152,,
22,0.35,3,0.2,2.4,,WSW,4,S,5.8,159,,
23,0.41,2.5,0.22,2.4,,SE,5,S,6.3,164,,
24,0.46,2.5,0.21,2.3,,ESE,3,S,6.9,162,,
最大,0.49,4,0.26,3.3,最多,平均,13,最多,8.2,平均,平均,
平均,0.36,2.7,0.2,2.7,,E,2,S,3.9,121,,
2022/8/8,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.42,2,0.23,2.3,,ESE,2,S,7.6,152,,
2,0.41,2,0.22,2.3,,SE,6,S,7,140,,
3,0.43,1.5,0.24,2.2,,ESE,10,S,6.5,123,,
4,0.39,2.5,0.23,2.3,,E,8,S,7.8,99,,
5,0.45,3.5,0.26,2.6,NNE,SE,13,S,6.5,74,,
6,0.57,4.5,0.22,2.6,,SE,11,S,6.3,55,,
7,0.62,3,0.22,2.6,,SSE,8,S,7.3,49,,
8,0.45,2.5,0.23,2.6,,SE,6,S,7.6,52,,
9,0.49,2.5,0.25,2.2,NNW,ESE,7,S,8.4,64,,
10,0.76,3.5,0.39,2.7,SSW,ESE,6,S,10.2,80,,
11,0.77,3,0.36,2.7,W,ESE,5,S,10.9,98,,
12,0.57,3,0.38,2.6,ESE,E,1,S,10.8,120,,
13,0.75,3,0.4,2.7,SSW,SSW,1,S,11.2,143,,
14,0.8,2.5,0.44,3,ESE,SE,2,S,11.6,163,,
15,0.85,2.5,0.5,3.2,SSE,ESE,5,S,11.9,172,,
16,0.88,3,0.49,2.9,SW,E,4,S,14.3,171,,
17,0.78,3.5,0.45,2.9,SW,E,6,S,14.2,161,,
18,0.88,2,0.48,3,SSE,ENE,6,SSW,13.4,152,,
19,0.81,2.5,0.49,2.9,S,NE,6,SSW,13.7,145,,
20,0.79,3,0.45,2.8,SW,ENE,8,SSW,11.7,143,,
21,0.7,3.5,0.43,2.8,ESE,NE,2,SSW,12.3,144,,
22,0.66,2.5,0.43,3,SSE,SE,2,SSW,11.3,154,,
23,0.71,3,0.42,2.8,SE,SSW,2,S,10.3,161,,
24,0.72,2.5,0.4,3,S,SE,3,SSW,8.9,164,,
最大,0.88,4.5,0.5,3.2,最多,平均,13,最多,14.3,平均,平均,
平均,0.65,2.8,0.36,2.7,SW,ESE,4.7,S,10.1,124,,
2022/8/9,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.59,2.5,0.39,2.9,ESE,NNE,1,SSW,10,166,,
2,0.54,2,0.35,2.8,ESE,ESE,7,SSW,8.6,163,,
3,0.63,2,0.35,2.7,ESE,ESE,10,S,7.5,151,,
4,0.6,2,0.33,2.8,SE,ESE,13,S,8.4,129,,
5,0.72,3.5,0.38,3,E,E,10,SSW,8.2,102,,
6,0.63,3,0.39,3,ENE,ENE,7,SSW,10,74,,
7,0.57,2.5,0.37,3,E,N,5,S,8.5,50,,
8,0.52,3,0.33,2.7,E,WNW,8,SSW,9.1,36,,
9,0.56,2.5,0.34,2.7,E,W,7,S,11.2,36,,
10,0.78,2.5,0.38,2.5,E,W,16,S,11.4,48,,
11,0.66,3,0.39,2.5,ESE,W,16,S,12.1,69,,
12,0.71,2.5,0.46,2.9,SE,W,17,S,13.6,96,,
13,0.78,2.5,0.48,3,S,W,22,S,14.1,129,,
14,0.99,3,0.52,3.2,SE,W,22,S,14.3,159,,
15,1.22,2.5,0.58,3.3,SSE,WNW,11,S,14.4,182,,
16,0.94,3,0.61,3.4,SE,WSW,11,S,13.8,192,,
17,1.13,3,0.59,3.4,SSW,WSW,9,S,15.4,187,,
18,1.03,3.5,0.56,3.3,SSE,E,9,S,14.4,173,,
19,1.01,3,0.59,3.3,SE,ESE,18,SSW,14.3,159,,
20,1,3,0.52,3.1,SE,ENE,8,S,13.6,146,,
21,0.87,3,0.53,3.2,SE,E,7,SSW,12.8,138,,
22,1.03,3,0.52,3,SE,NNE,6,SSW,13.4,141,,
23,0.89,4,0.52,3,S,NNW,2,SSW,11.3,148,,
24,0.82,4,0.49,3.2,SE,W,2,SSW,10.4,158,,
最大,1.22,4,0.61,3.4,最多,平均,22,最多,15.4,平均,平均,
平均,0.8,2.9,0.46,3,SE,W,2.2,S,11.7,126,,
2022/8/10,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.91,3.5,0.46,3.2,SE,S,2,SSW,10.1,169,,
2,0.74,3.5,0.47,3.2,SE,WSW,1,SSW,10,177,,
3,0.73,3,0.43,3.1,SSE,NNW,2,SSW,9.1,175,,
4,0.78,3.5,0.42,3.1,ESE,SE,6,SSW,10.1,163,,
5,0.6,2.5,0.4,3.1,ESE,ESE,7,SSW,8.4,137,,
6,0.67,3.5,0.4,3,SE,ESE,11,SSW,9.5,103,,
7,0.74,3,0.41,2.8,E,ESE,9,S,11.8,68,,
8,0.66,3.5,0.38,2.8,SE,SE,6,S,10.5,40,,
9,0.73,2.5,0.41,2.9,ESE,WSW,2,S,11,26,,
10,0.73,3,0.44,2.8,SE,WSW,7,S,11.6,24,,
11,0.95,3,0.52,2.8,SSE,W,8,S,12.6,35,,
12,0.83,3,0.53,2.8,SE,W,6,S,13.4,62,,
13,0.93,6,0.52,2.8,SE,WNW,7,S,15.1,97,,
14,1.13,3,0.57,3,SSE,WNW,4,S,15.5,136,,
15,1.12,3,0.65,3.4,SSE,WNW,8,S,14.6,170,,
16,1.25,3.5,0.68,3.4,SSE,W,9,S,13.8,192,,
17,1.09,3.5,0.69,3.3,SE,W,13,S,13.9,199,,
18,1.07,4,0.66,3.3,SSE,NNW,4,S,13,192,,
19,1.08,4,0.56,3.3,SSE,ESE,3,S,13.3,174,,
20,0.91,3,0.57,3.3,SSE,E,6,S,12,154,,
21,0.87,3,0.44,3,SE,ESE,10,S,10.9,136,,
22,0.85,3,0.47,3.1,SSW,E,6,S,10.3,128,,
23,0.89,3,0.5,2.9,ESE,NE,5,S,12.3,131,,
24,0.71,2.5,0.43,2.9,S,N,1,S,10.1,142,,
最大,1.25,6,0.69,3.4,最多,平均,13,最多,15.5,平均,平均,
平均,0.87,3.3,0.5,3.1,SE,SSW,0.4,S,11.8,126,,
2022/8/11,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.67,2.5,0.38,2.8,SE,ENE,2,S,9.3,157,,
2,0.63,3,0.37,2.9,SW,,0,S,7.9,174,,
3,0.6,2.5,0.36,2.8,E,NNE,3,S,7.4,187,,
4,0.82,2.5,0.41,2.8,ESE,SE,5,S,7.8,187,,
5,0.5,3,0.31,2.7,SE,ESE,7,S,7,170,,
6,0.62,3,0.35,2.8,NNE,ESE,6,S,7.6,138,,
7,0.7,2.5,0.34,2.8,SE,ESE,7,S,8.9,98,,
8,0.52,2.5,0.32,2.7,S,SSE,1,S,8.9,59,,
9,0.69,3,0.42,2.8,E,SW,4,S,10,28,,
10,0.63,2.5,0.36,2.5,W,WNW,7,S,10.3,11,,
11,0.75,2,0.41,2.6,ESE,NW,9,S,11.7,13,,
12,0.65,2.5,0.41,2.5,ESE,WNW,9,S,12.8,29,,
13,0.73,3,0.44,2.6,SE,W,6,S,13.2,60,,
14,0.93,2.5,0.49,3,SSE,WSW,6,S,12.3,101,,
15,1.06,3.5,0.6,3.3,SE,WSW,10,S,13.5,144,,
16,0.98,3,0.54,3.1,SSE,WSW,8,S,12.2,179,,
17,0.79,3,0.48,2.9,SE,W,15,S,11.7,199,,
18,0.78,2,0.48,3,SSE,SW,9,S,11.1,202,,
19,0.87,2.5,0.45,2.9,SE,ENE,18,S,12.6,190,,
20,0.73,2.5,0.42,2.9,SE,ESE,22,S,12.3,167,,
21,0.72,3,0.4,2.7,SE,SE,14,SSW,12.3,142,,
22,0.65,2.5,0.37,2.5,SE,SE,8,SSW,12.4,126,,
23,0.66,3,0.39,2.8,ESE,SSE,3,S,9.3,118,,
24,0.68,2.5,0.37,2.7,SE,S,5,S,10.2,126,,
最大,1.06,3.5,0.6,3.3,最多,平均,22,最多,13.5,平均,平均,
平均,0.72,2.7,0.41,2.8,SE,S,1.9,S,10.5,125,,
2022/8/12,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.79,3,0.4,2.7,NE,WNW,11,S,10.1,144,,
2,0.74,2.5,0.42,2.9,SSE,W,11,S,10.5,170,,
3,0.83,3.5,0.44,2.9,SSE,WSW,4,SSW,9.2,192,,
4,0.83,4,0.48,3,S,W,3,SSW,10.5,205,,
5,0.78,2.5,0.43,2.9,SE,ESE,5,S,11.8,203,,
6,0.76,3.5,0.45,2.9,SE,SE,10,S,10.3,179,,
7,0.71,2.5,0.42,3.1,ENE,ESE,13,S,11.5,141,,
8,0.63,3.5,0.36,3.1,ESE,ESE,15,SSW,9.5,101,,
9,0.67,2.5,0.32,2.8,SSE,S,4,S,9.7,62,,
10,0.73,3,0.43,2.9,SE,S,3,S,11.3,29,,
11,0.69,2.5,0.44,2.8,SE,WNW,9,S,12.2,15,,
12,0.75,5,0.41,2.8,NE,NW,8,S,11.1,20,,
13,0.68,2.5,0.41,2.8,ESE,WNW,7,S,12.4,37,,
14,0.78,3,0.41,2.8,SE,WSW,3,S,12.6,67,,
15,0.84,3,0.5,3,SSE,WSW,8,S,12.2,111,,
16,0.77,3,0.49,3.1,S,W,15,S,11.4,155,,
17,0.99,3,0.51,3,SSE,W,15,S,14.5,191,,
18,0.96,2.5,0.49,2.9,SE,W,17,SSW,12.3,206,,
19,0.86,3,0.49,3,E,SSW,2,S,13,199,,
20,0.89,3,0.5,3.1,E,ESE,6,SSW,11.1,174,,
21,0.71,2.5,0.39,3.1,ESE,ESE,13,SSW,8.7,143,,
22,0.51,3,0.31,2.8,ENE,SE,5,S,7.8,115,,
23,0.47,2.5,0.25,2.8,ESE,WNW,10,S,5.8,97,,
24,0.66,3.5,0.32,2.9,NNE,WNW,10,S,8.1,97,,
最大,0.99,5,0.51,3.1,最多,平均,17,最多,14.5,平均,平均,
平均,0.75,3,0.42,2.9,SE,WSW,3,S,10.7,127,,
2022/8/13,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.6,2.5,0.34,2.5,E,W,10,S,10.3,112,,
2,0.95,2.5,0.53,2.8,ESE,WSW,8,S,12.1,141,,
3,0.85,2,0.51,2.9,SSE,N,4,S,11.2,172,,
4,1.04,3.5,0.53,3,SE,NW,6,SSW,10,198,,
5,0.75,3,0.41,2.8,NE,WNW,4,SSW,11.4,205,,
6,0.5,2.5,0.29,3,NE,WNW,9,WSW,5.3,193,,
7,0.51,3,0.28,3,ESE,W,3,S,6.1,165,,
8,0.42,2.5,0.26,2.6,ENE,E,2,S,8.9,127,,
9,0.45,2.5,0.25,2.2,NE,ESE,14,S,9.5,84,,
10,0.61,2.5,0.37,2.5,SSE,ESE,14,S,11.9,43,,
11,0.83,3,0.43,3,SE,ENE,7,S,9.9,14,,
