id,EPSGコード,経度,緯度,地域,目的,施設名称,施設名称かな,住所,住所かな,利用時間,休日,電話番号,FAX番号,e-mail,アクセス,施設ホームページ,利用者,車椅子使用者対応トイレ,スロープ,一般駐車場,車椅子対応駐車場,受付等,エレベータ,車椅子対応エレベータ,エスカレーター,音声誘導,磁気誘導,電光掲示板,筆談対応,手話対応,公衆ＦＡＸ,ベビーケアルーム,ベビーカーの貸出,オストメイト,車椅子対応車両,多目的シート,思いやり駐車場,自動体外式除細動器,ベビーチェア,ベビーベッド・シート,多目的シート_38,汚物流し,車椅子使用者対応トイレの設備その他,トイレ設備特記事項,バリアフリー対応,施設特記事項1,施設特記事項２,施設周辺地図,みんなのトイレマップ
724,EPSG:6668,139.3720022,35.59534744,相原・多摩境地域,買物>コンビニ,ローソン町田小山町店,ろーそんまちだおやままちてん,東京都町田市小山町1165-1,おやままち1165-1,24時間,年中無休,042-798-6207,,,神奈中バス「御嶽堂」バス停より徒歩1分,http://www.lawson.co.jp/index.html,車いす使用者・肢体不自由者|子育て支援,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,手すりは両側設置で片側可動式,みんなのトイレは男性用トイレと共用,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/ローソン+町田小山町店/@35.5953871,139.3698287,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fd516424ec9d:0x967de2f470bc3049!8m2!3d35.5953828!4d139.372012?hl=ja",1
725,EPSG:6668,139.3870966,35.59119228,相原・多摩境地域,医療>医院・診療所,おやま内科クリニック,おやまないかくりにっく,東京都町田市小山町233-1,おやままち233-1,8：30～11：30、15：00～18：00、土曜、日曜9：00～12：00,火曜、祝日,042-860-0326,042-860-0326,,町田駅から橋本駅北口行き「馬場庶囗H」下車、徒歩2分,http://oyama-naika.jp/,車いす使用者・肢体不自由者|子育て支援,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,手すりは両側設置で片側可動式,男女兼用,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/おやま内科クリニック/@35.5851919,139.3560055,13z/data=!4m5!3m4!1s0x6018fd48c40a0d47:0x239ac5c14ef19c49!8m2!3d35.5912111!4d139.3871069?hl=ja",1
726,EPSG:6668,139.4632931,35.59768992,鶴川地域,子ども>保育園・幼稚園,花の木保育園,はなのきほいくえん,東京都町田市真光寺3-1-6,しんこうじ3-1-6,7:00～20:00,日・祝日、年末年始,042-734-6113,042-736-4784,,鶴川駅より神奈中/小田急バスで鶴川団地下車徒歩2分,https://hananoki-hoikuen.jp/,車いす使用者・肢体不自由者|子育て支援,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,男女兼用、幼児用補助便座あり,出入口は自動　視覚障害者誘導用ブロックあり。　誘導支障なし　手すり付き階段,,,"https://www.google.com/maps/place/花の木保育園/@35.5976333,139.4608627,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fb9e92e78a99:0x48df0fbae57b56c!8m2!3d35.597629!4d139.463046?hl=ja",1
728,EPSG:6668,139.4782797,35.55457522,玉川学園地域,買物>コンビニ,セブンイレブン町田成瀬台三丁目店,せぶんいれぶんまちだなるせだいさんちょうめてん,東京都町田市成瀬台3-8-7,なるせだい3-8-7,5:00～24:00,無休,042-729-5833,,,成瀬駅・町田バスセンターより神奈中バス「野村住宅中央」下車前,http://www.sej.co.jp/,車いす使用者・肢体不自由者,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは片側設置,,出入口は自動　誘導支障なし,,,"https://www.google.co.jp/maps/place/セブン-イレブン+町田成瀬台%EF%BC%93丁目店/@35.554881,139.47838,18.84z/data=!4m5!3m4!1s0x6018f97244f5125d:0x1caf065216076440!8m2!3d35.5545325!4d139.4782946",1
729,EPSG:6668,139.4219748,35.574259,忠生・山崎地域,子ども>青少年施設,子どもセンターただON,こどもせんたーただおん,東京都町田市忠生1-11-1,ただお1-11-1,10:00～21:00　（小学生のみでの利用は18:00まで）,火曜、祝日の翌日、12月28日～1月4日,042-794-6722,042-793-2781,,町田バスセンターより下山崎または小山田桜台行き、忠生公園前バス停より徒歩3分,https://kosodate-machida.tokyo.jp/mokuteki/5/3/4017.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,手すりは両側設置で片側可動式,みんなのトイレは2階にもあります。,出入口は自動、視覚障がい者誘導用ブロックあり　一般駐車場とおもいやり駐車場は地下にありエレベータでの入場になります。　音声誘導は玄関のみ。インターフォンで呼出し可。,乳幼児の利用には必ず保護者が付き添って下さい。,,"https://www.google.com/maps/place/〒194-0035+東京都町田市忠生%EF%BC%91丁目%EF%BC%91%EF%BC%91+子どもセンターただ%EF%BC%AF%EF%BC%AE/@35.5742205,139.4198369,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc43458c26bf:0xe625e2e8ba63d181!8m2!3d35.5742162!4d139.4220202?hl=ja",1
730,EPSG:6668,139.4524372,35.57381319,鶴川地域,福祉>高齢,リアンレーヴ町田,りあんれーう゛まちだ,東京都町田市金井1-7-14,かない1-7-14,9:30～18:00,無休,042-737-3006,,,小田急線町田駅より神奈中バス藤の台団地行きで「金井小学校入口」下車,http://www.kinoshita-kaigo.co.jp,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,手すりは両側設置で片側可動式,1～3階みんなのトイレあり　おむつ交換台あり,出入口は自動　誘導支障なし　手すり付き階段,一般型特定施設入居者生活介護,,"https://www.google.com/maps/place/リアンレーヴ町田/@35.5739533,139.4502407,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fbf3e563ec9b:0x669e2b9411510b7e!8m2!3d35.573949!4d139.452424?hl=ja",1
731,EPSG:6668,139.4290261,35.56861997,忠生・山崎地域,子ども>保育園・幼稚園,市立 山崎保育園,しりつ やまさきほいくえん,東京都町田市山崎1-2-14,やまざき1-2-14,7：00～20：00,日曜日、祝祭日、年末年始,042-792-0155,042-792-6081,,山崎団地入口」バス停より徒歩1分,,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,手すりは両側設置で片側可動式,,手すり付き階段、視覚障がい者誘導用ブロックあり　授乳室は地域子育て支援室内にあります　園への入場は門扉のインターホンで受付,,,"https://www.google.com/maps/place/町田市立山崎保育園/@35.5685849,139.4269378,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc12ac82a305:0xdf4d0bed43c53988!8m2!3d35.5685806!4d139.4291211?hl=ja",1
732,EPSG:6668,139.4467484,35.54813458,町田中央地域,公共>公園,町田シバヒロ,まちだしばひろ,東京都町田市中町1-20-23,なかまち1-20-23,通年8:00～19:00,不定休,042-724-4816,,,JR町田駅より徒歩10分　小田急町田駅より徒歩6分,https://www.machida-shibahiro.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,,ベビーチェアは一般男女各トイレに設置占用利用がある場合には、トイレ等使用できない場合もあります。,視覚障害者誘導用ブロックあり　AED、授乳用温水は管理事務所にあります。　誘導支障なし,,,"https://www.google.com/maps/place/町田シバヒロ/@35.5486075,139.4445779,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f952ac1276e9:0xecd5462ba11ce19c!8m2!3d35.5486032!4d139.4467612?hl=ja",1
733,EPSG:6668,139.3748042,35.602702,相原・多摩境地域,買物>物販店,スズキアリーナ多摩境,すずきありーなたまさかい,東京都町田市小山ヶ丘2-2-9,おやまがおか2-2-9,10：00～18：30,火曜定休（年末年始、夏季休業を除く）,042-794-8810,042-798-5567,,京王線多摩境駅より徒歩10分,http://sw0018134.sj-minamitokyo.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,ベビーチェアは男女それぞれのトイレ内に設置,出入口は自動　誘導支障なし　視覚障がい者誘導ブロックあり,,,"https://www.google.com/maps/place/%EF%BC%88株%EF%BC%89スズキ自販南東京+スズキアリーナ多摩境/@35.6025038,139.3725193,17z/data=!3m1!4b1!4m5!3m4!1s0x6018e2ad70f2cc7b:0x5d46ffed277abe9d!8m2!3d35.6024995!4d139.3747026?hl=ja",1
735,EPSG:6668,139.4748283,35.51338478,南町田地域,買物>コンビニ,セブンイレブン 町田街道鶴間店,せぶんいれぶん まちだかいどうつるまてん,東京都町田市南町田5-3-53,みなみまちだ5-3-3,24時間,無休,042-795-0711,,,町田バスセンターより神奈中バス「町87系」鶴間東口行きで「小川原」下車すぐ。,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入り口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン+町田街道鶴間店/@35.5133879,139.4726462,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f892d1334b0d:0x3a70aac9e980598b!8m2!3d35.5133836!4d139.4748295?hl=ja",1
738,EPSG:6668,139.4156333,35.57507767,忠生・山崎地域,福祉>高齢,医療対応住宅ケアホスピス根岸,いりょうたいおうじゅうたくけあほすぴすねぎし,東京都町田市根岸2-30-10,ねぎし2-30-10,9：00～18：00,年中無休,042-861-9165,042-861-9166,,町田駅から神奈中バスで「下根岸」下車、徒歩2分,http://www.kenkohkai.jp/service/mc01.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,手すりは両側設置で片側可動式,みんなのトイレは2つあり、1つはオストメイトと汚物流し、もう1つにはベビーベッドとベビーチェアが設置されている。,出入口は自動、誘導支障なし　視覚障がい者誘導ブロックあり　AEDは受付に設置,,,"https://www.google.com/maps/place/メディケアコート町田根岸/@35.5749783,139.4134037,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fc508510028f:0xf682ac211ec56d2b!8m2!3d35.574974!4d139.415587?hl=ja",1
739,EPSG:6668,139.4366898,35.58529572,鶴川地域,買物>スーパーストア・マーケット,ベルク町田野津田店,べるくまちだのづたてん,東京都町田市野津田町230,のづたまち230,9:00～翌日0:00,年中無休,042-737-7100,042-737-7105,,神奈中バスで鶴川駅より淵野辺行き（鶴37系）又は町田バスセンターより図師経由野津田車庫行き（町78系）で「神学校」バス停前,http://www.belc.jp/shop/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,ベビーチェアは女子トイレにあり。,障がい者用駐車場は地下と1階にあります。　入口は自動。　視覚障がい者誘導用ブロックあり。　誘導支障なし。　車いす貸出あり（2台）　ベビー用買い物カートあり。　手すり付き階段。,,,"https://www.google.com/maps/place/ベルク+町田野津田店/@35.5852883,139.4367601,3a,75y,90t/data=!3m8!1e2!3m6!1shttps:%2F%2Ftblg.k-img.com%2Frestaurant%2Fimages%2FRvw%2F30729%2F30729655.jpg!2e7!3e27!6s%2F%2Flh6.googleusercontent.com%2Fproxy%2FfLfYgipVdsxCcFXKcNV-fEVUS7qYVzcUSN69aEEbTuwv2WUFZndgv6qZky9vzgzH8j8nc11vPiWbIMG4EG0tkYB2AsZvsM4vx5fVcKHkbYbaaHHT2V03s0-DJAxih7d9eEvaG3aCRVX4jXBmRIrv1ZEZK5QiM1E%3Dw114-h86-k-no!7i701!8i525!4m5!3m4!1s0x6018fc7cab2cb65d:0x8155628b86c123a8!8m2!3d35.5852883!4d139.4367601?hl=ja",1
740,EPSG:6668,139.4248728,35.57403247,忠生・山崎地域,福祉>高齢,きららデイリハてをつなごう,きららでいりはてをつなごう,東京都町田市忠生1-5-3,ただお1-5-3,8：30～17：30,日曜日,042-789-0531,042-789-0532,,町田バスセンターより神奈中バスで「忠生公園前」下車徒歩5分,http://kirara-g.jp/,車いす使用者・肢体不自由者|オストメイト,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,手すりは両側設置で片側可動式,みんなのトイレは隣棟に設置されています。,出入口は手動　横開き戸　誘導支障なし　視覚障がい者誘導ブロックあり,,,"https://www.google.com/maps/place/きらら/@35.57416,139.4227393,17z/data=!3m1!4b1!4m13!1m7!3m6!1s0x6018fc42f36df3a5:0x38e239d406ca1f63!2z44CSMTk0LTAwMzUg5p2x5Lqs6YO955S655Sw5biC5b-g55Sf77yR5LiB55uu77yV4oiS77yTIOOBjeOCieOCieODh-OCpOODquODj-OBpuOCkuOBpOOBquOBlOOBhg!3b1!8m2!3d35.5740044!4d139.4248986!3m4!1s0x6018fc42f2de0c49:0x638aee02b934041f!8m2!3d35.5741557!4d139.4249226?hl=ja",1
741,EPSG:6668,139.4755055,35.59375347,鶴川地域,子ども>保育園・幼稚園,東平しらゆり保育園,ひがしだいらしらゆりほいくえん,東京都町田市広袴町542,ひろばかままち542,7:00～20:00,日曜・祝祭日・年末年始（12月29日～1月3日）,042-736-2276,042-736-2238,,鶴川駅より鶴26系統バスで真光寺行き東平バス停前,http://www.higashidaira.com,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,手すりは両側設定で片側可動式,みんなのトイレ利用は入園者のみ、一般不可,玄関は自動ドアですが門扉はオートロックになっていますのでインターホンでお知らせください。門扉から玄関までは階段です。車いすの方は駐車場側のスロープをご利用下さい。誘導支障なし　手すり付き階段,,,"https://www.google.com/maps/place/東平+しらゆり保育園/@35.5937438,139.4735853,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fbba5d4a3025:0xbd656246117add27!8m2!3d35.5937395!4d139.4757686?hl=ja",1
742,EPSG:6668,139.4191308,35.57611936,忠生・山崎地域,交通・移動>タクシー・介護タクシー,介護保険タクシー 青い海,かいごほけんたくしー あおいうみ,東京都町田市忠生1-28-7,ただお1-28-7,利用時間：9:00～17:00　受付時間：電話 8:00～18:00、FAX 24時間,日曜,042-794-9857,042-794-9867,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です,,,0
743,EPSG:6668,139.4514451,35.58728419,鶴川地域,福祉>高齢,ピースガーデン町田,ぴーすがーでんまちだ,東京都町田市野津田町2543-9,のつだまち2543-9,9:00～18:00,無休,042-708-0888,042-708-0886,,鶴川駅、町田駅より神奈中バスで野津田車庫行きで袋橋下車すぐ,http://www.grow-life.jp/,車いす使用者・肢体不自由者|オストメイト,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,手すりは両側設置で可動式,,出入口は自動　誘導支障なし,デイサロンピース併設　多目的室あり　水圧マッサージ機あり,,"https://www.google.com/maps/place/ピースガーデン町田/@35.5868785,139.4490552,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fb8603a2813d:0x28203a06554f91a1!8m2!3d35.5868742!4d139.4512385?hl=ja",1
744,EPSG:6668,139.4616221,35.53040558,成瀬・金森地域,買物>コンビニ,ファミリーマート 金森町田街道店,ふぁみりーまーと かなもりまちだかいどうてん,東京都町田市金森2-39-7,かなもり2-39-7,24時間,無休,042-739-5901,,,金森地区コミュニティバス「都営金森第11入口」下車すぐ,http://www.family.co.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,■手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/ファミリーマート金森町田街道店/@35.5304031,139.4594209,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f926b4d86381:0xc32efe21749aa4d9!8m2!3d35.5304031!4d139.4616096?hl=ja",1
746,EPSG:6668,139.3727464,35.5957575,相原・多摩境地域,買物>物販店,日産東京販売株式会社　多摩境店,にっさんとうきょうはんばいかぶしきがいしゃ　たまさかいてん,東京都町田市小山町1188-7,おやままち1188-7,9：30～18：00,火曜日,042-798-6523,042-797-1121,,神奈中バスで町田街道「御嶽堂」バス停下車徒歩1分,https://www.nissan-tokyo.co.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,手すりは両側設置で片側可動式,,出入口は自動、誘導支障なし,,,"https://www.google.com/maps/place/東京日産自動車販売株式会社多摩境店/@35.5956243,139.3720393,19z/data=!4m5!3m4!1s0x6018fd522ceff305:0xe40ee8989e6b6649!8m2!3d35.59562!4d139.3725811?hl=ja",1
747,EPSG:6668,139.4467484,35.54813458,町田中央地域,交通・移動>音響式信号機等,町田税務署入口信号機,まちだぜいむしょいりぐちしんごうき,東京都町田市中町1-20-23先,なかまち1-20-23さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'57.1%22N+139%C2%B026'48.6%22E/@35.5492093,139.4446443,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0xbaa84f62022a1e9!7e2!8m2!3d35.5492053!4d139.4468325?hl=ja",0
748,EPSG:6668,139.4462726,35.54955006,町田中央地域,交通・移動>音響式信号機等,中町一丁目横断歩道,なかまちいっちょうめおうだんほどう,東京都町田市中町1-22-8先,なかまち1-22-8さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'59.2%22N+139%C2%B026'46.9%22E/@35.5497843,139.4441583,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0x69a961921948a00c!7e2!8m2!3d35.5497795!4d139.4463473",0
749,EPSG:6668,139.4452795,35.55071569,町田中央地域,交通・移動>音響式信号機等,町田一中前横断歩道,まちだいっちゅうまえおうだんほどう,東京都町田市中町1-26-13先,なかまち1-26-13さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/〒194-0021+東京都町田市中町%EF%BC%92丁目%EF%BC%91%EF%BC%91+町田一中前/@35.5508783,139.4431262,17z/data=!3m1!4b1!4m5!3m4!1s0x6018feacea7c278f:0x3581f4c73f2fc1e!8m2!3d35.550874!4d139.4453095?hl=ja",0
