地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,事業所数（事業所）,従業者数（人）,売上（収入）金額（百万円）
4,13222,東久留米市,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13222,東久留米市,2,E,18,プラスチック製品製造業（別掲を除く）,3,9,372
4,13222,東久留米市,2,E,19,ゴム製品製造業,-,-,-
4,13222,東久留米市,2,E,20,なめし革・同製品・毛皮製造業,1,3,X
4,13222,東久留米市,2,E,21,窯業・土石製品製造業,5,24,1310
4,13222,東久留米市,2,E,22,鉄鋼業,-,-,-
4,13222,東久留米市,2,E,23,非鉄金属製造業,3,18,325
4,13222,東久留米市,2,E,24,金属製品製造業,14,106,1357
4,13222,東久留米市,2,E,25,はん用機械器具製造業,10,52,744
4,13222,東久留米市,2,E,26,生産用機械器具製造業,10,100,2524
4,13222,東久留米市,2,E,27,業務用機械器具製造業,14,110,1577
4,13222,東久留米市,2,E,28,電子部品・デバイス・電子回路製造業,5,32,233
4,13222,東久留米市,2,E,29,電気機械器具製造業,9,81,1279
4,13222,東久留米市,2,E,30,情報通信機械器具製造業,3,37,656
4,13222,東久留米市,2,E,31,輸送用機械器具製造業,3,20,212
4,13222,東久留米市,2,E,32,その他の製造業,11,934,42672
4,13222,東久留米市,1,F,00,電気・ガス・熱供給・水道業,1,5,…
4,13222,東久留米市,2,F,33,電気業,-,-,…
4,13222,東久留米市,2,F,34,ガス業,-,-,…
4,13222,東久留米市,2,F,35,熱供給業,-,-,…
4,13222,東久留米市,2,F,36,水道業,1,5,…
4,13222,東久留米市,1,G,00,情報通信業,32,518,…
4,13222,東久留米市,2,G,37,通信業,1,1,…
4,13222,東久留米市,2,G,38,放送業,2,97,…
4,13222,東久留米市,2,G,39,情報サービス業,20,359,5793
4,13222,東久留米市,2,G,40,インターネット附随サービス業,1,5,X
4,13222,東久留米市,2,G,41,映像・音声・文字情報制作業,8,56,…
4,13222,東久留米市,1,H,00,運輸業，郵便業,46,1241,…
4,13222,東久留米市,2,H,42,鉄道業,1,8,…
4,13222,東久留米市,2,H,43,道路旅客運送業,9,523,…
4,13222,東久留米市,2,H,44,道路貨物運送業,33,687,…
4,13222,東久留米市,2,H,45,水運業,1,7,…
4,13222,東久留米市,2,H,46,航空運輸業,-,-,…
4,13222,東久留米市,2,H,47,倉庫業,-,-,…
4,13222,東久留米市,2,H,48,運輸に附帯するサービス業,2,16,…
4,13222,東久留米市,2,H,49,郵便業（信書便事業を含む）,-,-,…
4,13222,東久留米市,1,I,00,卸売業，小売業,676,6941,228026
4,13222,東久留米市,2,I,50,各種商品卸売業,-,-,-
4,13222,東久留米市,2,I,51,繊維・衣服等卸売業,5,29,925
4,13222,東久留米市,2,I,52,飲食料品卸売業,38,396,43388
4,13222,東久留米市,2,I,53,建築材料，鉱物・金属材料等卸売業,30,225,38899
4,13222,東久留米市,2,I,54,機械器具卸売業,25,190,15907
4,13222,東久留米市,2,I,55,その他の卸売業,42,294,12536
4,13222,東久留米市,2,I,56,各種商品小売業,4,915,25737
4,13222,東久留米市,2,I,57,織物・衣服・身の回り品小売業,89,459,6018
4,13222,東久留米市,2,I,58,飲食料品小売業,168,2075,28006
4,13222,東久留米市,2,I,59,機械器具小売業,76,586,20163
4,13222,東久留米市,2,I,60,その他の小売業,182,1618,29325
4,13222,東久留米市,2,I,61,無店舗小売業,17,154,7122
4,13222,東久留米市,1,J,00,金融業，保険業,32,357,…
4,13222,東久留米市,2,J,62,銀行業,7,184,…
4,13222,東久留米市,2,J,63,協同組織金融業,5,53,…
4,13222,東久留米市,2,J,64,貸金業，クレジットカード業等非預金信用機関,1,3,…
4,13222,東久留米市,2,J,65,金融商品取引業，商品先物取引業,-,-,…
4,13222,東久留米市,2,J,66,補助的金融業等,1,6,…
4,13222,東久留米市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,18,111,…
4,13222,東久留米市,1,K,00,不動産業，物品賃貸業,225,753,19792
4,13222,東久留米市,2,K,68,不動産取引業,40,180,9407
4,13222,東久留米市,2,K,69,不動産賃貸業・管理業,172,452,7611
4,13222,東久留米市,2,K,70,物品賃貸業,13,121,2774
4,13222,東久留米市,1,L,00,学術研究，専門・技術サービス業,100,420,2820
4,13222,東久留米市,2,L,71,学術・開発研究機関,3,27,X
4,13222,東久留米市,2,L,72,専門サービス業（他に分類されないもの）,39,110,908
4,13222,東久留米市,2,L,73,広告業,1,1,X
4,13222,東久留米市,2,L,74,技術サービス業（他に分類されないもの）,57,282,1777
4,13222,東久留米市,1,M,00,宿泊業，飲食サービス業,296,2860,11409
4,13222,東久留米市,2,M,75,宿泊業,5,33,151
4,13222,東久留米市,2,M,76,飲食店,253,2457,9850
4,13222,東久留米市,2,M,77,持ち帰り・配達飲食サービス業,38,370,1407
4,13222,東久留米市,1,N,00,生活関連サービス業，娯楽業,237,1342,15329
4,13222,東久留米市,2,N,78,洗濯・理容・美容・浴場業,186,869,3941
4,13222,東久留米市,2,N,79,その他の生活関連サービス業,33,168,2617
4,13222,東久留米市,2,N,80,娯楽業,18,305,8770
4,13222,東久留米市,1,O,00,教育，学習支援業,149,1226,…
4,13222,東久留米市,2,O,81,学校教育,15,512,…
4,13222,東久留米市,2,O,82,その他の教育，学習支援業,134,714,2296
4,13222,東久留米市,1,P,00,医療，福祉,302,4222,24012
4,13222,東久留米市,2,P,83,医療業,171,1359,11725
4,13222,東久留米市,2,P,84,保健衛生,1,3,X
4,13222,東久留米市,2,P,85,社会保険・社会福祉・介護事業,130,2860,X
4,13222,東久留米市,1,Q,00,複合サービス事業,17,469,…
4,13222,東久留米市,2,Q,86,郵便局,12,298,…
4,13222,東久留米市,2,Q,87,協同組合（他に分類されないもの）,5,171,1763
4,13222,東久留米市,1,R,00,サービス業（他に分類されないもの）,114,809,…
4,13222,東久留米市,2,R,88,廃棄物処理業,12,192,1831
4,13222,東久留米市,2,R,89,自動車整備業,22,92,1061
4,13222,東久留米市,2,R,90,機械等修理業（別掲を除く）,17,48,672
4,13222,東久留米市,2,R,91,職業紹介・労働者派遣業,2,59,X
4,13222,東久留米市,2,R,92,その他の事業サービス業,34,295,2111
4,13222,東久留米市,2,R,93,政治・経済・文化団体,7,30,…
4,13222,東久留米市,2,R,94,宗教,19,75,…
4,13222,東久留米市,2,R,95,その他のサービス業,1,18,X
4,13223,武蔵村山市,1,A,00,農業，林業,2,12,X
4,13223,武蔵村山市,2,A,01,農業,2,12,X
4,13223,武蔵村山市,2,A,02,林業,-,-,-
4,13223,武蔵村山市,1,B,00,漁業,-,-,-
4,13223,武蔵村山市,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13223,武蔵村山市,2,B,04,水産養殖業,-,-,-
4,13223,武蔵村山市,1,C,00,鉱業，採石業，砂利採取業,-,-,-
4,13223,武蔵村山市,2,C,05,鉱業，採石業，砂利採取業,-,-,-
4,13223,武蔵村山市,1,D,00,建設業,354,1612,…
4,13223,武蔵村山市,2,D,06,総合工事業,123,597,…
4,13223,武蔵村山市,2,D,07,職別工事業（設備工事業を除く）,140,644,…
4,13223,武蔵村山市,2,D,08,設備工事業,91,371,…
4,13223,武蔵村山市,1,E,00,製造業,282,5042,108954
4,13223,武蔵村山市,2,E,09,食料品製造業,24,1837,42724
4,13223,武蔵村山市,2,E,10,飲料・たばこ・飼料製造業,2,6,X
4,13223,武蔵村山市,2,E,11,繊維工業,6,102,1505
4,13223,武蔵村山市,2,E,12,木材・木製品製造業（家具を除く）,2,6,X
4,13223,武蔵村山市,2,E,13,家具・装備品製造業,14,218,9313
4,13223,武蔵村山市,2,E,14,パルプ・紙・紙加工品製造業,5,76,973
4,13223,武蔵村山市,2,E,15,印刷・同関連業,19,161,2046
4,13223,武蔵村山市,2,E,16,化学工業,2,14,X
4,13223,武蔵村山市,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13223,武蔵村山市,2,E,18,プラスチック製品製造業（別掲を除く）,11,78,527
4,13223,武蔵村山市,2,E,19,ゴム製品製造業,1,2,X
4,13223,武蔵村山市,2,E,20,なめし革・同製品・毛皮製造業,1,2,X
4,13223,武蔵村山市,2,E,21,窯業・土石製品製造業,4,38,1279
4,13223,武蔵村山市,2,E,22,鉄鋼業,-,-,-
4,13223,武蔵村山市,2,E,23,非鉄金属製造業,3,8,81
4,13223,武蔵村山市,2,E,24,金属製品製造業,44,507,6163
4,13223,武蔵村山市,2,E,25,はん用機械器具製造業,11,84,1684
4,13223,武蔵村山市,2,E,26,生産用機械器具製造業,54,966,23442
4,13223,武蔵村山市,2,E,27,業務用機械器具製造業,18,149,2596
4,13223,武蔵村山市,2,E,28,電子部品・デバイス・電子回路製造業,13,152,2208
4,13223,武蔵村山市,2,E,29,電気機械器具製造業,25,274,4611
4,13223,武蔵村山市,2,E,30,情報通信機械器具製造業,1,1,X
4,13223,武蔵村山市,2,E,31,輸送用機械器具製造業,14,334,9372
4,13223,武蔵村山市,2,E,32,その他の製造業,8,27,144
4,13223,武蔵村山市,1,F,00,電気・ガス・熱供給・水道業,3,20,…
4,13223,武蔵村山市,2,F,33,電気業,-,-,…
4,13223,武蔵村山市,2,F,34,ガス業,2,11,…
4,13223,武蔵村山市,2,F,35,熱供給業,-,-,…
4,13223,武蔵村山市,2,F,36,水道業,1,9,…
4,13223,武蔵村山市,1,G,00,情報通信業,3,12,…
4,13223,武蔵村山市,2,G,37,通信業,-,-,…
4,13223,武蔵村山市,2,G,38,放送業,-,-,…
4,13223,武蔵村山市,2,G,39,情報サービス業,1,3,X
4,13223,武蔵村山市,2,G,40,インターネット附随サービス業,-,-,-
4,13223,武蔵村山市,2,G,41,映像・音声・文字情報制作業,2,9,…
4,13223,武蔵村山市,1,H,00,運輸業，郵便業,88,2256,…
4,13223,武蔵村山市,2,H,42,鉄道業,-,-,…
4,13223,武蔵村山市,2,H,43,道路旅客運送業,9,69,…
4,13223,武蔵村山市,2,H,44,道路貨物運送業,67,1898,…
4,13223,武蔵村山市,2,H,45,水運業,-,-,…
4,13223,武蔵村山市,2,H,46,航空運輸業,-,-,…
4,13223,武蔵村山市,2,H,47,倉庫業,8,112,…
4,13223,武蔵村山市,2,H,48,運輸に附帯するサービス業,4,177,…
4,13223,武蔵村山市,2,H,49,郵便業（信書便事業を含む）,-,-,…
4,13223,武蔵村山市,1,I,00,卸売業，小売業,612,5798,173477
4,13223,武蔵村山市,2,I,50,各種商品卸売業,-,-,-
4,13223,武蔵村山市,2,I,51,繊維・衣服等卸売業,4,52,564
4,13223,武蔵村山市,2,I,52,飲食料品卸売業,23,299,18168
4,13223,武蔵村山市,2,I,53,建築材料，鉱物・金属材料等卸売業,34,293,16173
4,13223,武蔵村山市,2,I,54,機械器具卸売業,36,275,13855
4,13223,武蔵村山市,2,I,55,その他の卸売業,36,323,34597
4,13223,武蔵村山市,2,I,56,各種商品小売業,3,369,12717
4,13223,武蔵村山市,2,I,57,織物・衣服・身の回り品小売業,100,765,12917
4,13223,武蔵村山市,2,I,58,飲食料品小売業,126,1706,21340
4,13223,武蔵村山市,2,I,59,機械器具小売業,107,609,22285
4,13223,武蔵村山市,2,I,60,その他の小売業,133,1049,19759
4,13223,武蔵村山市,2,I,61,無店舗小売業,9,53,1092
4,13223,武蔵村山市,1,J,00,金融業，保険業,13,225,…
4,13223,武蔵村山市,2,J,62,銀行業,1,33,…
4,13223,武蔵村山市,2,J,63,協同組織金融業,5,97,…
4,13223,武蔵村山市,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,…
4,13223,武蔵村山市,2,J,65,金融商品取引業，商品先物取引業,-,-,…
4,13223,武蔵村山市,2,J,66,補助的金融業等,1,6,…
4,13223,武蔵村山市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,6,89,…
4,13223,武蔵村山市,1,K,00,不動産業，物品賃貸業,101,387,9411
4,13223,武蔵村山市,2,K,68,不動産取引業,35,111,2547
4,13223,武蔵村山市,2,K,69,不動産賃貸業・管理業,47,142,3091
4,13223,武蔵村山市,2,K,70,物品賃貸業,19,134,3774
4,13223,武蔵村山市,1,L,00,学術研究，専門・技術サービス業,57,198,1517
4,13223,武蔵村山市,2,L,71,学術・開発研究機関,1,5,X
4,13223,武蔵村山市,2,L,72,専門サービス業（他に分類されないもの）,27,77,445
4,13223,武蔵村山市,2,L,73,広告業,1,3,X
4,13223,武蔵村山市,2,L,74,技術サービス業（他に分類されないもの）,28,113,X
4,13223,武蔵村山市,1,M,00,宿泊業，飲食サービス業,219,2077,8544
4,13223,武蔵村山市,2,M,75,宿泊業,2,23,X
4,13223,武蔵村山市,2,M,76,飲食店,193,1741,7064
4,13223,武蔵村山市,2,M,77,持ち帰り・配達飲食サービス業,24,313,X
4,13223,武蔵村山市,1,N,00,生活関連サービス業，娯楽業,159,1008,15097
4,13223,武蔵村山市,2,N,78,洗濯・理容・美容・浴場業,116,484,1142
4,13223,武蔵村山市,2,N,79,その他の生活関連サービス業,21,99,2031
4,13223,武蔵村山市,2,N,80,娯楽業,22,425,11925
4,13223,武蔵村山市,1,O,00,教育，学習支援業,72,464,…
4,13223,武蔵村山市,2,O,81,学校教育,6,223,…
4,13223,武蔵村山市,2,O,82,その他の教育，学習支援業,66,241,512
4,13223,武蔵村山市,1,P,00,医療，福祉,142,3590,26413
4,13223,武蔵村山市,2,P,83,医療業,87,2032,18388
4,13223,武蔵村山市,2,P,84,保健衛生,-,-,-
4,13223,武蔵村山市,2,P,85,社会保険・社会福祉・介護事業,55,1558,8025
4,13223,武蔵村山市,1,Q,00,複合サービス事業,9,359,…
4,13223,武蔵村山市,2,Q,86,郵便局,7,318,…
4,13223,武蔵村山市,2,Q,87,協同組合（他に分類されないもの）,2,41,X
4,13223,武蔵村山市,1,R,00,サービス業（他に分類されないもの）,97,750,…
4,13223,武蔵村山市,2,R,88,廃棄物処理業,11,249,3240
4,13223,武蔵村山市,2,R,89,自動車整備業,33,95,819
4,13223,武蔵村山市,2,R,90,機械等修理業（別掲を除く）,12,167,3188
4,13223,武蔵村山市,2,R,91,職業紹介・労働者派遣業,2,15,X
4,13223,武蔵村山市,2,R,92,その他の事業サービス業,23,141,1506
4,13223,武蔵村山市,2,R,93,政治・経済・文化団体,4,36,…
4,13223,武蔵村山市,2,R,94,宗教,11,37,…
4,13223,武蔵村山市,2,R,95,その他のサービス業,1,10,X
4,13224,多摩市,1,A,00,農業，林業,4,38,294
4,13224,多摩市,2,A,01,農業,4,38,294
4,13224,多摩市,2,A,02,林業,-,-,-
4,13224,多摩市,1,B,00,漁業,-,-,-
4,13224,多摩市,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13224,多摩市,2,B,04,水産養殖業,-,-,-
4,13224,多摩市,1,C,00,鉱業，採石業，砂利採取業,1,4,X
4,13224,多摩市,2,C,05,鉱業，採石業，砂利採取業,1,4,X
4,13224,多摩市,1,D,00,建設業,179,1695,…
4,13224,多摩市,2,D,06,総合工事業,75,847,…
4,13224,多摩市,2,D,07,職別工事業（設備工事業を除く）,47,352,…
4,13224,多摩市,2,D,08,設備工事業,57,496,…
4,13224,多摩市,1,E,00,製造業,93,1610,74603
4,13224,多摩市,2,E,09,食料品製造業,9,261,1368
4,13224,多摩市,2,E,10,飲料・たばこ・飼料製造業,-,-,-
4,13224,多摩市,2,E,11,繊維工業,1,5,X
4,13224,多摩市,2,E,12,木材・木製品製造業（家具を除く）,-,-,-
4,13224,多摩市,2,E,13,家具・装備品製造業,1,2,X
4,13224,多摩市,2,E,14,パルプ・紙・紙加工品製造業,-,-,-
4,13224,多摩市,2,E,15,印刷・同関連業,13,542,16310
4,13224,多摩市,2,E,16,化学工業,3,10,160
4,13224,多摩市,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13224,多摩市,2,E,18,プラスチック製品製造業（別掲を除く）,5,68,1028
4,13224,多摩市,2,E,19,ゴム製品製造業,1,3,X
4,13224,多摩市,2,E,20,なめし革・同製品・毛皮製造業,1,5,X
4,13224,多摩市,2,E,21,窯業・土石製品製造業,1,2,X
4,13224,多摩市,2,E,22,鉄鋼業,-,-,-
4,13224,多摩市,2,E,23,非鉄金属製造業,1,1,X
4,13224,多摩市,2,E,24,金属製品製造業,7,22,181
4,13224,多摩市,2,E,25,はん用機械器具製造業,3,5,15
4,13224,多摩市,2,E,26,生産用機械器具製造業,6,197,38181
4,13224,多摩市,2,E,27,業務用機械器具製造業,8,207,10685
4,13224,多摩市,2,E,28,電子部品・デバイス・電子回路製造業,8,92,3247
4,13224,多摩市,2,E,29,電気機械器具製造業,7,85,2020
4,13224,多摩市,2,E,30,情報通信機械器具製造業,3,20,86
4,13224,多摩市,2,E,31,輸送用機械器具製造業,4,24,459
4,13224,多摩市,2,E,32,その他の製造業,11,59,570
4,13224,多摩市,1,F,00,電気・ガス・熱供給・水道業,2,16,…
4,13224,多摩市,2,F,33,電気業,-,-,…
4,13224,多摩市,2,F,34,ガス業,-,-,…
4,13224,多摩市,2,F,35,熱供給業,1,1,…
4,13224,多摩市,2,F,36,水道業,1,15,…
4,13224,多摩市,1,G,00,情報通信業,81,4016,…
4,13224,多摩市,2,G,37,通信業,3,79,…
4,13224,多摩市,2,G,38,放送業,1,44,…
4,13224,多摩市,2,G,39,情報サービス業,59,3745,44212
4,13224,多摩市,2,G,40,インターネット附随サービス業,-,-,-
4,13224,多摩市,2,G,41,映像・音声・文字情報制作業,17,146,…
4,13224,多摩市,1,H,00,運輸業，郵便業,45,3687,…
4,13224,多摩市,2,H,42,鉄道業,7,1387,…
4,13224,多摩市,2,H,43,道路旅客運送業,9,1119,…
4,13224,多摩市,2,H,44,道路貨物運送業,25,690,…
4,13224,多摩市,2,H,45,水運業,-,-,…
4,13224,多摩市,2,H,46,航空運輸業,-,-,…
4,13224,多摩市,2,H,47,倉庫業,1,2,…
4,13224,多摩市,2,H,48,運輸に附帯するサービス業,2,13,…
4,13224,多摩市,2,H,49,郵便業（信書便事業を含む）,1,476,…
4,13224,多摩市,1,I,00,卸売業，小売業,845,12432,522626
4,13224,多摩市,2,I,50,各種商品卸売業,-,-,-
4,13224,多摩市,2,I,51,繊維・衣服等卸売業,4,18,357
4,13224,多摩市,2,I,52,飲食料品卸売業,34,422,32654
4,13224,多摩市,2,I,53,建築材料，鉱物・金属材料等卸売業,26,136,14765
4,13224,多摩市,2,I,54,機械器具卸売業,56,2537,285270
4,13224,多摩市,2,I,55,その他の卸売業,28,225,8815
4,13224,多摩市,2,I,56,各種商品小売業,6,979,26591
4,13224,多摩市,2,I,57,織物・衣服・身の回り品小売業,147,933,13859
4,13224,多摩市,2,I,58,飲食料品小売業,207,3882,49516
4,13224,多摩市,2,I,59,機械器具小売業,79,783,39526
4,13224,多摩市,2,I,60,その他の小売業,222,2141,37696
4,13224,多摩市,2,I,61,無店舗小売業,35,375,13516
4,13224,多摩市,1,J,00,金融業，保険業,64,2001,…
4,13224,多摩市,2,J,62,銀行業,18,468,…
4,13224,多摩市,2,J,63,協同組織金融業,3,56,…
4,13224,多摩市,2,J,64,貸金業，クレジットカード業等非預金信用機関,3,13,…
