地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
4,13220,東大和市,2,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,18,プラスチック製品製造業（別掲を除く）,4,61,23,38,50,18,32,2,5,1,4,2,-,2,1,7,-,7,4,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,49,22,27,44,18,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,20,なめし革・同製品・毛皮製造業,2,8,5,3,6,4,2,1,1,-,1,-,-,-,1,7,5,2,6,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,21,窯業・土石製品製造業,2,5,2,1,3,-,1,2,5,2,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,22,鉄鋼業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,23,非鉄金属製造業,2,9,4,5,5,1,4,1,4,3,1,2,1,1,1,5,1,4,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,24,金属製品製造業,9,85,66,19,69,53,16,6,11,8,3,4,2,2,1,7,4,3,4,2,2,-,-,-,-,-,-,-,1,25,21,4,23,19,4,1,42,33,9,38,30,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,25,はん用機械器具製造業,2,14,10,4,10,8,2,1,4,2,2,-,-,-,-,-,-,-,-,-,-,1,10,8,2,10,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,26,生産用機械器具製造業,10,104,76,28,88,64,24,2,6,4,2,2,1,1,6,47,35,12,40,29,11,1,17,10,7,14,8,6,-,-,-,-,-,-,-,1,34,27,7,32,26,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,27,業務用機械器具製造業,7,99,63,36,81,49,32,3,11,6,5,4,1,3,2,12,10,2,6,5,1,-,-,-,-,-,-,-,1,22,16,6,21,15,6,-,-,-,-,-,-,-,1,54,31,23,50,28,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,28,電子部品・デバイス・電子回路製造業,11,61,25,36,47,16,31,5,16,7,9,12,4,8,5,35,13,22,27,8,19,1,10,5,5,8,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,29,電気機械器具製造業,14,260,189,71,234,171,63,5,8,6,2,-,-,-,5,38,23,15,28,15,13,1,18,2,16,15,1,14,1,22,14,8,19,13,6,1,32,24,8,30,22,8,-,-,-,-,-,-,-,1,142,120,22,142,120,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,30,情報通信機械器具製造業,1,24,3,21,21,1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,24,3,21,21,1,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,31,輸送用機械器具製造業,3,10,8,2,7,6,1,3,10,8,2,7,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,E,32,その他の製造業,6,39,27,12,26,18,8,2,3,2,1,-,-,-,3,20,15,5,11,9,2,1,16,10,6,15,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,F,00,電気・ガス・熱供給・水道業,1,55,49,6,48,43,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,55,49,6,48,43,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,F,36,水道業,1,55,49,6,48,43,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,55,49,6,48,43,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,G,00,情報通信業,18,179,125,54,158,108,50,12,21,14,7,6,3,3,2,13,8,5,11,6,5,1,15,6,9,14,5,9,1,22,20,2,22,20,2,1,46,32,14,46,32,14,1,62,45,17,59,42,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,37,通信業,2,9,4,5,7,2,5,1,2,2,-,-,-,-,1,7,2,5,7,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,39,情報サービス業,7,38,32,6,31,27,4,5,10,6,4,5,3,2,1,6,6,-,4,4,-,-,-,-,-,-,-,-,1,22,20,2,22,20,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,40,インターネット附随サービス業,3,19,8,11,15,5,10,2,4,2,2,1,-,1,-,-,-,-,-,-,-,1,15,6,9,14,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,G,41,映像・音声・文字情報制作業,6,113,81,32,105,74,31,4,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,46,32,14,46,32,14,1,62,45,17,59,42,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,H,00,運輸業，郵便業,37,1222,989,233,1081,902,179,4,8,8,-,3,3,-,5,34,25,9,21,18,3,7,92,75,17,80,64,16,3,80,51,29,55,29,26,11,417,367,50,394,349,45,5,371,285,86,367,285,82,2,220,178,42,161,154,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,42,鉄道業,2,43,43,-,43,43,-,-,-,-,-,-,-,-,1,8,8,-,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,35,35,-,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,43,道路旅客運送業,4,159,139,20,155,136,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,27,21,6,25,19,6,-,-,-,-,-,-,-,1,40,39,1,38,38,-,1,92,79,13,92,79,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,44,道路貨物運送業,26,936,754,182,809,676,133,3,5,5,-,1,1,-,2,13,8,5,9,6,3,5,65,54,11,55,45,10,2,52,47,5,27,25,2,8,302,256,46,281,239,42,4,279,206,73,275,206,69,2,220,178,42,161,154,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,47,倉庫業,1,3,3,-,2,2,-,1,3,3,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,48,運輸に附帯するサービス業,4,81,50,31,72,45,27,-,-,-,-,-,-,-,2,13,9,4,4,4,-,-,-,-,-,-,-,-,1,28,4,24,28,4,24,1,40,37,3,40,37,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,I,00,卸売業，小売業,393,4943,2180,2724,4570,1951,2580,148,344,196,148,201,95,106,102,688,296,384,589,239,342,96,1363,619,713,1263,569,663,25,609,309,300,587,293,294,9,327,188,139,321,185,136,6,380,113,267,378,112,266,5,598,230,368,597,229,368,1,269,87,182,269,87,182,1,365,142,223,365,142,223,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,51,繊維・衣服等卸売業,3,10,3,7,4,1,3,2,5,1,4,1,-,1,1,5,2,3,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,52,飲食料品卸売業,7,38,23,15,26,15,11,4,9,8,1,3,3,-,2,15,5,10,12,4,8,1,14,10,4,11,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,53,建築材料，鉱物・金属材料等卸売業,18,239,172,67,222,160,62,7,17,11,6,10,6,4,4,23,14,9,19,11,8,6,84,56,28,78,52,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,115,91,24,115,91,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,54,機械器具卸売業,33,284,163,121,257,143,114,17,38,28,10,20,16,4,9,58,43,15,53,39,14,5,58,38,20,57,37,20,1,20,11,9,17,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,110,43,67,110,43,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,55,その他の卸売業,24,133,65,68,109,52,57,17,34,16,18,20,6,14,5,36,22,14,26,19,7,1,13,10,3,13,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,50,17,33,50,17,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,56,各種商品小売業,1,365,142,223,365,142,223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,365,142,223,365,142,223,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,57,織物・衣服・身の回り品小売業,24,291,68,223,276,59,217,8,17,7,10,7,1,6,6,42,10,32,42,10,32,6,91,29,62,88,27,61,2,52,-,52,52,-,52,1,35,5,30,35,5,30,1,54,17,37,52,16,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,58,飲食料品小売業,88,1590,545,1019,1517,500,991,24,55,28,27,32,11,21,17,118,21,89,108,15,85,29,417,153,246,383,135,230,11,272,111,161,266,107,159,2,76,51,25,76,51,25,2,112,22,90,112,22,90,2,271,72,199,271,72,199,1,269,87,182,269,87,182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,59,機械器具小売業,49,503,400,103,467,373,94,21,51,38,13,33,23,10,10,66,53,13,56,44,12,9,128,102,26,128,102,26,6,142,118,24,139,117,22,3,116,89,27,111,87,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,60,その他の小売業,130,1233,494,726,1097,420,664,41,103,52,51,67,26,41,44,298,114,184,257,93,164,39,558,221,324,505,198,294,2,46,22,24,40,18,22,2,64,28,36,64,28,36,2,164,57,107,164,57,107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,I,61,無店舗小売業,16,257,105,152,230,86,144,7,15,7,8,8,3,5,4,27,12,15,13,3,10,-,-,-,-,-,-,-,3,77,47,30,73,43,30,1,36,15,21,35,14,21,-,-,-,-,-,-,-,1,102,24,78,101,23,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,J,00,金融業，保険業,26,333,104,229,313,92,221,10,25,11,14,12,3,9,1,6,3,3,4,1,3,9,125,44,81,123,42,81,2,48,18,30,48,18,30,4,129,28,101,126,28,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,62,銀行業,2,53,12,41,50,12,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,19,4,15,19,4,15,-,-,-,-,-,-,-,1,34,8,26,31,8,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,63,協同組織金融業,9,125,70,55,125,70,55,2,7,2,5,7,2,5,-,-,-,-,-,-,-,5,64,34,30,64,34,30,1,24,17,7,24,17,7,1,30,17,13,30,17,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,15,155,22,133,138,10,128,8,18,9,9,5,1,4,1,6,3,3,4,1,3,3,42,6,36,40,4,36,1,24,1,23,24,1,23,2,65,3,62,65,3,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,K,00,不動産業，物品賃貸業,140,534,293,241,344,184,160,111,266,144,122,109,53,56,19,114,61,53,91,50,41,5,56,31,25,51,28,23,4,98,57,41,93,53,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13220,東大和市,2,K,68,不動産取引業,46,149,83,66,88,45,43,35,80,48,32,37,18,19,9,49,24,25,35,18,17,2,20,11,9,16,9,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,K,69,不動産賃貸業・管理業,84,299,160,139,174,91,83,73,176,90,86,65,30,35,6,38,20,18,30,16,14,1,10,7,3,9,6,3,3,75,43,32,70,39,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13220,東大和市,2,K,70,物品賃貸業,10,86,50,36,82,48,34,3,10,6,4,7,5,2,4,27,17,10,26,16,10,2,26,13,13,26,13,13,1,23,14,9,23,14,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,1,L,00,学術研究，専門・技術サービス業,56,474,332,140,392,266,124,36,64,43,19,19,8,9,8,47,28,19,34,18,16,5,72,47,25,65,40,25,1,20,14,6,12,9,3,4,144,114,30,135,105,30,-,-,-,-,-,-,-,1,127,86,41,127,86,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13220,東大和市,2,L,71,学術・開発研究機関,4,211,158,53,209,156,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,17,16,1,17,16,1,-,-,-,-,-,-,-,2,67,56,11,65,54,11,-,-,-,-,-,-,-,1,127,86,41,127,86,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,2,L,72,専門サービス業（他に分類されないもの）,22,46,33,13,25,14,11,19,30,23,7,10,4,6,1,5,1,4,4,1,3,1,11,9,2,11,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13220,東大和市,2,L,73,広告業,5,33,22,11,27,17,10,2,3,2,1,-,-,-,2,11,9,2,11,9,2,1,19,11,8,16,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
