地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,個人業主及び無給家族従業者／総数（人）,個人業主及び無給家族従業者／うち男（人）,常用労働者／常用雇用者／正社員・正職員等／総数（人）,常用労働者／常用雇用者／正社員・正職員等／うち男（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／総数（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／うち男（人）,常用労働者／出向・派遣受入者／総数（人）,常用労働者／出向・派遣受入者／うち男（人）,臨時雇用者／総数（人）,臨時雇用者／うち男（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／うち製造品出荷額（万円）,製造品出荷額等／うち加工賃収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）
2,13121,足立区,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,5,44,16,-,-,24,16,20,-,-,-,-,-,10611,9257,25174,7068,18106,14737,14737
2,13121,足立区,2,119,その他の繊維製品製造業,16,169,56,5,5,75,45,89,6,-,-,5,-,39692,24279,63722,33004,25758,36418,36738
2,13121,足立区,1,120,木材・木製品製造業（家具を除く）,5,36,25,-,-,34,24,2,1,-,-,-,-,10655,15263,34540,33813,727,17849,17849
2,13121,足立区,2,122,造作材・合板・建築用組立材料製造業,2,9,6,-,-,7,5,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,129,その他の木製品製造業(竹、とうを含む),3,27,19,-,-,27,19,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,1,130,家具・装備品製造業,41,423,321,7,5,356,287,60,29,-,-,11,6,165862,491884,862548,829879,16256,332120,343200
2,13121,足立区,2,131,家具製造業,25,265,208,4,3,235,193,26,12,-,-,-,-,99211,353361,600515,572407,11695,218624,228713
2,13121,足立区,2,132,宗教用具製造業,1,4,2,-,-,4,2,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,133,建具製造業,2,11,7,-,-,11,7,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,139,その他の家具・装備品製造業,13,143,104,3,2,106,85,34,17,-,-,11,6,62596,134776,252011,252011,-,107686,108677
2,13121,足立区,1,140,パルプ・紙・紙加工品製造業,55,877,610,5,3,656,536,212,69,6,4,20,3,356255,961352,1810855,1628136,177938,760702,788036
2,13121,足立区,2,142,紙製造業,2,33,26,-,-,24,20,9,6,-,-,-,-,x,x,x,-,x,x,x
2,13121,足立区,2,143,加工紙製造業,5,270,234,-,-,235,207,35,27,-,-,-,-,155409,468117,842343,842062,227,326595,347981
2,13121,足立区,2,144,紙製品製造業,4,52,28,-,-,35,28,17,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,145,紙製容器製造業,37,434,261,3,2,292,225,135,32,6,4,20,3,130334,306305,611354,518739,88740,276487,282435
2,13121,足立区,2,149,その他のパルプ・紙・紙加工品製造業,7,88,61,2,1,70,56,16,4,-,-,-,-,34382,125151,218587,203828,13917,86515,86515
2,13121,足立区,1,150,印刷・同関連業,62,678,450,1,1,534,412,142,36,3,3,27,11,254919,441027,1064325,656796,403942,575393,577273
2,13121,足立区,2,151,印刷業,45,533,356,-,-,422,325,110,30,3,3,12,1,204962,374358,892402,604757,284407,477936,479816
2,13121,足立区,2,152,製版業,3,42,32,-,-,36,31,6,1,-,-,-,-,15346,24618,52352,52039,-,25680,25680
2,13121,足立区,2,153,製本業、印刷物加工業,14,103,62,1,1,76,56,26,5,-,-,15,10,34611,42051,119571,-,119535,71777,71777
2,13121,足立区,1,160,化学工業,18,1005,665,-,-,722,577,215,65,68,23,14,7,541249,3203676,4890810,3270378,105298,1348555,1588025
2,13121,足立区,2,162,無機化学工業製品製造業,2,35,34,-,-,34,33,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,163,有機化学工業製品製造業,1,85,72,-,-,46,42,29,20,10,10,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,5,72,39,-,-,45,31,20,1,7,7,-,-,29162,123895,201575,188106,2329,72042,72042
2,13121,足立区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,6,263,80,-,-,106,71,106,3,51,6,14,7,71683,234670,544057,523408,19019,283573,297704
2,13121,足立区,2,169,その他の化学工業,4,550,440,-,-,491,400,59,40,-,-,-,-,375995,2803493,3968273,2500318,-,867675,1093014
2,13121,足立区,1,170,石油製品・石炭製品製造業,2,27,23,-,-,27,23,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,172,潤滑油・グリース製造業（石油精製業によらないもの）,1,14,12,-,-,14,12,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,174,舗装材料製造業,1,13,11,-,-,13,11,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,1,180,プラスチック製品製造業（別掲を除く）,55,643,351,3,3,401,293,237,54,2,1,7,3,199945,407543,845289,623779,180779,402354,406575
2,13121,足立区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,13,156,105,1,1,133,99,22,5,-,-,-,-,55243,94738,192384,152232,31894,90412,90412
2,13121,足立区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,14,153,63,1,1,76,55,74,6,2,1,3,3,41256,62198,182953,88014,80163,111684,111863
2,13121,足立区,2,183,工業用プラスチック製品製造業,8,81,45,-,-,43,28,38,17,-,-,-,-,26151,50876,96808,88541,8267,42531,42531
2,13121,足立区,2,184,発泡・強化プラスチック製品製造業,4,36,21,-,-,25,18,11,3,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,2,14,11,-,-,13,10,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,189,その他のプラスチック製品製造業,14,203,106,1,1,111,83,91,22,-,-,4,-,62113,150997,298323,224240,58106,133572,137614
2,13121,足立区,1,190,ゴム製品製造業,24,349,226,1,1,277,209,71,16,-,-,-,-,108531,215267,452349,399758,37804,208427,219975
2,13121,足立区,2,192,ゴム製・プラスチック製履物・同附属品製造業,4,69,41,-,-,43,34,26,7,-,-,-,-,22234,69349,118686,118513,173,44705,45673
2,13121,足立区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,16,236,155,1,1,196,147,39,7,-,-,-,-,74080,129233,289346,255369,20798,138137,148717
2,13121,足立区,2,199,その他のゴム製品製造業,4,44,30,-,-,38,28,6,2,-,-,-,-,12217,16685,44317,25876,16833,25585,25585
2,13121,足立区,1,200,なめし革・同製品・毛皮製造業,59,713,433,23,15,476,348,217,73,-,-,12,9,249455,1129520,1696454,1269765,38211,526348,532115
2,13121,足立区,2,201,なめし革製造業,3,22,12,4,2,15,9,3,1,-,-,1,1,4740,15700,24589,19000,5526,8371,8371
2,13121,足立区,2,202,工業用革製品製造業（手袋を除く）,2,44,23,-,-,24,18,20,5,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,203,革製履物用材料・同附属品製造業,1,4,1,-,-,1,1,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,204,革製履物製造業,19,276,192,2,2,189,143,88,50,-,-,7,6,96391,528277,798341,423058,6232,253253,256517
2,13121,足立区,2,206,かばん製造業,12,199,121,2,2,153,109,44,10,-,-,-,-,80850,294603,434395,427898,6497,127422,129925
2,13121,足立区,2,207,袋物製造業,20,160,79,15,9,88,63,57,7,-,-,3,2,44122,187453,293718,257656,17148,98397,98397
2,13121,足立区,2,209,その他のなめし革製品製造業,2,8,5,-,-,6,5,2,-,-,-,1,-,x,x,x,x,x,x,x
2,13121,足立区,1,210,窯業・土石製品製造業,10,299,223,-,-,264,217,31,5,10,7,10,8,165773,445166,756398,666721,3471,271333,290003
2,13121,足立区,2,211,ガラス・同製品製造業,4,104,73,-,-,93,73,11,-,-,-,-,-,48170,90146,238017,235517,2500,125843,138081
2,13121,足立区,2,212,セメント・同製品製造業,3,66,51,-,-,63,50,1,-,8,7,10,8,36985,210963,347143,347143,-,124301,126375
2,13121,足立区,2,217,研磨材・同製品製造業,1,25,18,-,-,18,14,7,4,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,218,骨材・石工品等製造業,1,5,4,-,-,5,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,219,その他の窯業・土石製品製造業,1,99,77,-,-,85,76,12,1,2,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,1,220,鉄鋼業,7,203,181,-,-,191,172,11,8,1,1,1,1,96890,1047773,1565778,x,22789,337157,488667
2,13121,足立区,2,222,製鋼・製鋼圧延業,1,144,133,-,-,133,124,10,8,1,1,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,229,その他の鉄鋼業,6,59,48,-,-,58,48,1,-,-,-,1,1,x,x,x,x,x,x,x
2,13121,足立区,1,230,非鉄金属製造業,5,122,98,-,-,76,56,7,3,39,39,-,-,47091,342012,428891,351460,75924,77945,84980
2,13121,足立区,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,1,4,2,-,-,4,2,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,3,76,54,-,-,69,51,7,3,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,235,非鉄金属素形材製造業,1,42,42,-,-,3,3,-,-,39,39,-,-,x,x,x,x,-,x,x
2,13121,足立区,1,240,金属製品製造業,155,1640,1172,11,8,1334,1042,293,121,2,1,8,8,625474,1057263,2208806,1408986,645511,1057565,1068468
2,13121,足立区,2,241,ブリキ缶・その他のめっき板等製品製造業,1,11,5,-,-,8,4,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,242,洋食器・刃物・手道具・金物類製造業,15,144,91,-,-,105,84,38,7,1,-,2,2,51025,100037,195490,125630,58010,88381,88381
2,13121,足立区,2,243,暖房・調理等装置、配管工事用附属品製造業,4,34,24,-,-,26,20,8,4,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),42,467,350,3,2,418,324,45,23,1,1,3,3,175201,365585,701124,592318,55356,309280,311215
2,13121,足立区,2,245,金属素形材製品製造業,22,194,125,7,5,149,107,38,13,-,-,2,2,60189,80612,196822,147719,48667,107604,107604
2,13121,足立区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,37,440,330,1,1,345,290,94,39,-,-,1,1,187595,163273,475401,10243,458749,281619,290587
2,13121,足立区,2,247,金属線製品製造業（ねじ類を除く),5,62,43,-,-,52,39,10,4,-,-,-,-,18391,30578,73072,72969,x,39345,39345
2,13121,足立区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,16,174,127,-,-,147,111,27,16,-,-,-,-,79557,180044,348834,265964,14437,156402,156402
2,13121,足立区,2,249,その他の金属製品製造業,13,114,77,-,-,84,63,30,14,-,-,-,-,40477,75173,138139,127629,10189,58301,58301
2,13121,足立区,1,250,はん用機械器具製造業,24,302,216,2,2,243,194,44,7,13,13,-,-,110496,234967,486099,446664,7182,232968,233171
2,13121,足立区,2,252,ポンプ・圧縮機器製造業,7,106,77,-,-,92,76,14,1,-,-,-,-,44447,94487,184158,180362,-,83091,83118
2,13121,足立区,2,253,一般産業用機械・装置製造業,10,83,57,1,1,67,54,15,2,-,-,-,-,27804,71748,121145,101718,400,45779,45779
2,13121,足立区,2,259,その他のはん用機械・同部分品製造業,7,113,82,1,1,84,64,15,4,13,13,-,-,38245,68732,180796,164584,6782,104098,104274
2,13121,足立区,1,260,生産用機械器具製造業,64,836,668,2,2,731,609,102,59,5,-,7,3,356208,771227,1478108,1351925,69761,649757,656855
2,13121,足立区,2,262,建設機械・鉱山機械製造業,5,113,93,-,-,101,92,8,2,5,-,-,-,45904,149883,230913,217312,2100,73910,75789
2,13121,足立区,2,264,生活関連産業用機械製造業,14,186,154,2,2,176,147,8,5,-,-,-,-,85676,279627,438797,400704,-,150214,148242
2,13121,足立区,2,265,基礎素材産業用機械製造業,5,36,27,-,-,29,23,7,4,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,266,金属加工機械製造業,17,246,197,-,-,200,162,49,36,-,-,3,1,105959,161984,395229,352129,43100,208820,216011
2,13121,足立区,2,267,半導体・フラットパネルディスプレイ製造装置製造業,1,5,2,-,-,3,2,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13121,足立区,2,269,その他の生産用機械・同部分品製造業,22,250,195,-,-,222,183,28,12,-,-,4,2,107257,167209,369647,353208,9937,188112,188112
2,13121,足立区,1,270,業務用機械器具製造業,20,335,190,-,-,225,173,102,13,8,4,-,-,127080,237379,543014,509475,8767,266479,289709
2,13121,足立区,2,272,サービス用・娯楽用機械器具製造業,3,22,15,-,-,22,15,-,-,-,-,-,-,10296,13593,22300,22297,-,8062,8062
2,13121,足立区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,10,214,106,-,-,120,98,92,7,2,1,-,-,82756,186167,318994,286825,8659,131779,129750
2,13121,足立区,2,274,医療用機械器具・医療用品製造業,7,99,69,-,-,83,60,10,6,6,3,-,-,34028,37619,201720,200353,108,126638,151897
2,13121,足立区,1,280,電子部品・デバイス・電子回路製造業,2,139,48,-,-,46,39,74,4,19,5,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,282,電子部品製造業,1,9,6,-,-,8,6,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,289,その他の電子部品・デバイス・電子回路製造業,1,130,42,-,-,38,33,73,4,19,5,-,-,x,x,x,x,-,x,x
2,13121,足立区,1,290,電気機械器具製造業,23,294,207,-,-,215,173,78,34,1,-,1,-,109292,325451,551884,448658,52475,206483,211176
2,13121,足立区,2,291,発電用・送電用・配電用電気機械器具製造業,7,56,44,-,-,46,38,10,6,-,-,-,-,19615,26233,76192,50664,5050,46258,46258
2,13121,足立区,2,292,産業用電気機械器具製造業,6,99,74,-,-,75,60,23,14,1,-,1,-,34310,71566,138518,133961,231,61610,62094
2,13121,足立区,2,293,民生用電気機械器具製造業,4,40,19,-,-,21,17,19,2,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,294,電球・電気照明器具製造業,4,74,51,-,-,50,40,24,11,-,-,-,-,30327,110824,182400,178385,3981,63480,67689
2,13121,足立区,2,296,電子応用装置製造業,2,25,19,-,-,23,18,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,1,300,情報通信機械器具製造業,6,90,51,-,-,62,51,31,2,1,1,-,-,37655,52553,119255,97538,15237,57350,61721
2,13121,足立区,2,301,通信機械器具・同関連機械器具製造業,3,48,18,-,-,20,17,28,1,-,-,-,-,23219,23734,61180,47511,12707,30262,34633
2,13121,足立区,2,303,電子計算機・同附属装置製造業,3,42,33,-,-,42,34,3,1,1,1,-,-,14436,28819,58075,50027,2530,27088,27088
2,13121,足立区,1,310,輸送用機械器具製造業,16,251,184,-,-,165,138,70,30,16,16,-,-,93685,176504,367773,307942,57448,174596,177111
2,13121,足立区,2,311,自動車・同附属品製造業,14,205,139,-,-,134,108,69,29,2,2,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,312,鉄道車両・同部分品製造業,1,39,39,-,-,25,25,-,-,14,14,-,-,x,-,x,-,x,x,x
2,13121,足立区,2,319,その他の輸送用機械器具製造業,1,7,6,-,-,6,5,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,1,320,その他の製造業,46,656,405,3,2,450,343,202,59,1,1,-,-,245426,544495,1123121,692237,x,517670,538664
2,13121,足立区,2,321,貴金属・宝石製品製造業,5,102,45,-,-,58,42,44,3,-,-,-,-,36494,118885,181417,175506,5911,51849,59688
2,13121,足立区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,12,125,60,-,-,74,51,50,8,1,1,-,-,30062,68798,134300,122576,2576,52507,60670
2,13121,足立区,2,324,楽器製造業,2,9,8,-,-,6,5,3,3,-,-,-,-,x,x,x,x,x,x,x
2,13121,足立区,2,325,がん具・運動用具製造業,7,88,54,-,-,74,47,14,7,-,-,-,-,27400,44136,116858,113379,3379,66313,67333
2,13121,足立区,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,5,32,15,3,2,20,12,9,1,-,-,-,-,8926,25081,38097,33268,4721,12051,12051
2,13121,足立区,2,328,畳等生活雑貨製品製造業,2,28,15,-,-,13,11,15,4,-,-,-,-,x,x,x,x,-,x,x
2,13121,足立区,2,329,他に分類されない製造業,13,272,208,-,-,205,175,67,33,-,-,-,-,132099,273349,622217,218524,15619,320149,324121
2,13122,葛飾区,0,000,総数,692,9055,5704,48,37,6490,4984,2453,653,74,39,70,23,3361397,9950891,16853310,12791019,1836820,6189704,6437443
2,13122,葛飾区,1,090,食料品製造業,26,502,338,4,2,342,283,155,53,1,-,10,-,217847,1787877,2337092,1843929,5811,420855,513641
2,13122,葛飾区,2,091,畜産食料品製造業,2,177,150,-,-,147,131,30,19,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,092,水産食料品製造業,2,11,6,-,-,7,5,4,1,-,-,10,-,x,x,x,x,x,x,x
2,13122,葛飾区,2,094,調味料製造業,1,18,8,-,-,9,7,9,1,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,096,精穀・製粉業,1,11,8,-,-,7,7,4,1,-,-,-,-,x,x,x,-,x,x,x
2,13122,葛飾区,2,097,パン・菓子製造業,10,125,62,4,2,62,45,59,15,-,-,-,-,25096,23373,104243,99092,2722,74879,74879
2,13122,葛飾区,2,098,動植物油脂製造業,1,52,44,-,-,50,43,1,1,1,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,099,その他の食料品製造業,9,108,60,-,-,60,45,48,15,-,-,-,-,34870,32311,94188,92048,1189,57295,57295
2,13122,葛飾区,1,100,飲料・たばこ・飼料製造業,1,8,6,1,1,4,2,3,3,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,101,清涼飲料製造業,1,8,6,1,1,4,2,3,3,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,1,110,繊維工業,24,273,121,2,1,177,99,94,21,-,-,-,-,71502,163542,369336,246738,87072,189602,190688
2,13122,葛飾区,2,113,ニット生地製造業,1,7,2,-,-,3,2,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,114,染色整理業,4,61,43,-,-,52,35,9,8,-,-,-,-,17997,21364,71970,20748,36231,46905,46905
2,13122,葛飾区,2,115,綱・網・レース・繊維粗製品製造業,1,11,5,-,-,7,4,4,1,-,-,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,2,116,外衣・シャツ製造業（和式を除く）,9,129,48,-,-,83,42,46,6,-,-,-,-,38592,119433,219057,185061,33876,91249,92335
2,13122,葛飾区,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,2,10,6,1,1,7,3,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,2,119,その他の繊維製品製造業,7,55,17,1,-,25,13,29,4,-,-,-,-,8835,13359,51404,14793,16208,35228,35228
2,13122,葛飾区,1,120,木材・木製品製造業（家具を除く）,3,31,26,-,-,30,25,1,1,-,-,-,-,9485,6039,19927,19927,-,12859,12859
2,13122,葛飾区,2,129,その他の木製品製造業(竹、とうを含む),3,31,26,-,-,30,25,1,1,-,-,-,-,9485,6039,19927,19927,-,12859,12859
2,13122,葛飾区,1,130,家具・装備品製造業,14,96,58,1,1,68,51,26,5,1,1,1,-,25067,32804,80294,57930,9064,43972,43972
2,13122,葛飾区,2,131,家具製造業,8,52,35,1,1,38,30,12,3,1,1,1,-,14773,23906,52355,38041,4314,26341,26341
2,13122,葛飾区,2,132,宗教用具製造業,2,14,10,-,-,11,10,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,2,133,建具製造業,2,13,8,-,-,10,8,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,139,その他の家具・装備品製造業,2,17,5,-,-,9,3,8,2,-,-,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,1,140,パルプ・紙・紙加工品製造業,33,646,430,4,3,484,386,136,31,25,13,13,4,302490,2231737,2652667,1306183,41771,373799,412665
2,13122,葛飾区,2,144,紙製品製造業,6,150,84,2,2,119,76,24,3,5,3,1,-,61397,381270,501542,79207,5363,109834,115772
2,13122,葛飾区,2,145,紙製容器製造業,23,410,301,1,1,314,270,77,22,18,8,12,4,196305,1609039,1805337,947404,21908,157835,186123
2,13122,葛飾区,2,149,その他のパルプ・紙・紙加工品製造業,4,86,45,1,-,51,40,35,6,2,2,-,-,44788,241428,345788,279572,14500,106130,110770
2,13122,葛飾区,1,150,印刷・同関連業,54,611,345,2,1,431,306,178,38,-,-,5,2,214401,508494,950414,744972,193981,359807,409575
2,13122,葛飾区,2,151,印刷業,47,569,314,1,1,394,275,174,38,-,-,2,1,201675,484570,904867,744972,148434,339786,389554
2,13122,葛飾区,2,153,製本業、印刷物加工業,7,42,31,1,-,37,31,4,-,-,-,3,1,12726,23924,45547,-,45547,20021,20021
2,13122,葛飾区,1,160,化学工業,6,153,85,-,-,119,80,34,5,-,-,-,-,76368,256348,404856,375478,3367,127418,137638
2,13122,葛飾区,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,3,64,35,-,-,62,34,2,1,-,-,-,-,25568,120773,180689,179124,x,46205,55605
2,13122,葛飾区,2,165,医薬品製造業,1,29,22,-,-,24,19,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,1,43,14,-,-,18,14,25,-,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,169,その他の化学工業,1,17,14,-,-,15,13,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,1,180,プラスチック製品製造業（別掲を除く）,63,753,425,2,2,505,369,244,52,2,2,10,3,243805,600684,1227821,1010787,165402,568776,581373
2,13122,葛飾区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,6,55,33,-,-,38,32,17,1,-,-,-,-,17637,40984,97831,71563,25851,52637,52637
2,13122,葛飾区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,11,73,45,1,1,57,39,15,5,-,-,-,-,24104,13752,63127,17413,44228,45718,45718
2,13122,葛飾区,2,183,工業用プラスチック製品製造業,17,282,150,-,-,184,135,97,14,1,1,3,1,93803,194177,405656,319614,76765,193910,196075
2,13122,葛飾区,2,184,発泡・強化プラスチック製品製造業,3,22,16,-,-,20,15,2,1,-,-,1,1,x,x,x,x,x,x,x
2,13122,葛飾区,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,2,58,46,-,-,53,42,4,3,1,1,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,2,189,その他のプラスチック製品製造業,24,263,135,1,1,153,106,109,28,-,-,6,1,72343,188923,345437,295907,14182,140160,145189
2,13122,葛飾区,1,190,ゴム製品製造業,59,709,460,10,7,482,383,215,68,2,2,1,1,254004,343187,790937,703193,25229,409833,414857
2,13122,葛飾区,2,191,タイヤ・チューブ製造業,2,15,14,-,-,13,12,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,2,192,ゴム製・プラスチック製履物・同附属品製造業,1,18,3,-,-,3,3,15,-,-,-,-,-,x,x,x,x,x,x,x
2,13122,葛飾区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,48,541,343,10,7,352,274,178,61,1,1,1,1,189728,217048,532470,502501,23026,289936,292098
2,13122,葛飾区,2,199,その他のゴム製品製造業,8,135,100,-,-,114,94,20,5,1,1,-,-,54051,114387,226341,168566,x,101032,103894
2,13122,葛飾区,1,200,なめし革・同製品・毛皮製造業,26,432,226,2,2,268,194,162,30,-,-,4,3,133215,355098,604936,583471,21062,229174,231518
2,13122,葛飾区,2,201,なめし革製造業,3,25,17,1,1,21,13,3,3,-,-,-,-,11109,12154,30920,25843,5077,17376,17376
2,13122,葛飾区,2,203,革製履物用材料・同附属品製造業,2,35,16,-,-,21,16,14,-,-,-,3,3,x,x,x,x,x,x,x
2,13122,葛飾区,2,204,革製履物製造業,7,162,87,-,-,89,71,73,16,-,-,-,-,54540,121634,219531,216037,3494,84905,90624
2,13122,葛飾区,2,206,かばん製造業,5,40,20,1,1,29,19,10,-,-,-,-,-,10191,59853,81083,80103,980,19658,19658
2,13122,葛飾区,2,207,袋物製造業,7,85,45,-,-,52,34,33,11,-,-,1,-,23930,87953,138441,130170,x,47756,46772
2,13122,葛飾区,2,209,その他のなめし革製品製造業,2,85,41,-,-,56,41,29,-,-,-,-,-,x,x,x,x,-,x,x
2,13122,葛飾区,1,210,窯業・土石製品製造業,8,103,80,1,1,91,72,11,7,-,-,2,2,51266,318284,417100,408625,8355,91497,91497
2,13122,葛飾区,2,211,ガラス・同製品製造業,4,29,17,1,1,26,15,2,1,-,-,-,-,7803,8659,24496,20811,x,14664,14664
2,13122,葛飾区,2,212,セメント・同製品製造業,3,51,43,-,-,44,39,7,4,-,-,2,2,x,x,x,x,-,x,x
2,13122,葛飾区,2,214,陶磁器・同関連製品製造業,1,23,20,-,-,21,18,2,2,-,-,-,-,x,x,x,x,x,x,x
