設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
社福法人,なんこう保育園,177-0034,練馬区富士見台４－５－１４,139.62479,35.74197,JGD2011,03-3990-1755,99
営利法人,にじいろ保育園南田中,177-0035,練馬区南田中１－９－３,139.62018,35.73217,JGD2011,03-6913-1681,49
区市町村,南田中第二保育園,177-0035,練馬区南田中３－３１－４,139.61549,35.73857,JGD2011,03-3997-3568,93
他の法人,石神井保育園,177-0035,練馬区南田中５－２０－２,139.60947,35.73671,JGD2011,03-3996-0040,46
区市町村,南田中保育園,177-0035,練馬区南田中５－２５－１６,139.61029,35.73912,JGD2011,03-3996-7800,78
営利法人,Ｎｉｃｏｔ石神井公園,177-0041,練馬区石神井町１－２０－１５,139.60985,35.74236,JGD2011,03-5923-1631,99
営利法人,さんさん森の保育園石神井町,177-0041,練馬区石神井町２－１３－１５　１階,139.60854,35.74459,JGD2011,03-3904-0133,60
営利法人,さんさん森の保育園石神井公園,177-0041,練馬区石神井町２－１５－４－１０２,139.60635,35.74538,JGD2011,03-3997-0107,70
営利法人,きららっこ石神井公園保育園,177-0041,練馬区石神井町４－４－３　２階,139.60515,35.74471,JGD2011,03-3995-8585,80
営利法人,ベネッセ石神井公園保育園,177-0041,練馬区石神井町５－２－２３,139.60704,35.73951,JGD2011,03-5923-6077,99
区市町村,石神井町さくら保育園,177-0041,練馬区石神井町７－２５－４５,139.59805,35.7439,JGD2011,03-3997-0070,126
営利法人,さくらさくみらい　石神井公園,177-0041,練馬区石神井町７－９－５,139.5984,35.74281,JGD2011,03-6913-2639,90
区市町村,石神井町つつじ保育園,177-0041,練馬区石神井町８－１－１０,139.60123,35.74611,JGD2011,03-3997-8646,118
営利法人,にじいろ保育園石神井町,177-0041,練馬区石神井町８－２２－１４,139.60004,35.74633,JGD2011,03-6913-3417,71
営利法人,アスク石神井まち保育園,177-0041,練馬区石神井町８－５３－３２,139.59822,35.7502,JGD2011,03-5923-0530,100
営利法人,こまどりここわ保育園,177-0042,練馬区下石神井５－９－１０,139.60136,35.73165,JGD2011,03-6913-1564,60
区市町村,下石神井第三保育園,177-0042,練馬区下石神井６－８－１５,139.60365,35.73346,JGD2011,03-3904-3061,129
営利法人,ベネッセ上石神井保育園,177-0044,練馬区上石神井３－１－９,139.59857,35.72982,JGD2011,03-5927-5250,44
営利法人,にじいろ保育園上石神井,177-0044,練馬区上石神井１－３７－１８,139.58658,35.72439,JGD2011,03-6904-7873,117
区市町村,上石神井第二保育園,177-0044,練馬区上石神井１－５－３,139.59213,35.72562,JGD2011,03-3929-3247,113
営利法人,ピジョンランド上石神井保育園,177-0044,練馬区上石神井２－１１－９,139.59706,35.72641,JGD2011,03-3928-1120,80
営利法人,エンゼルベア石神井保育園,177-0044,練馬区上石神井３－６－３５,139.59958,35.73426,JGD2011,03-5393-5395,50
区市町村,上石神井保育園,177-0044,練馬区上石神井４－２１－３,139.5869,35.73051,JGD2011,03-3920-3567,94
営利法人,はなさき保育園石神井台,177-0045,練馬区石神井台１－１５－１,139.59749,35.73599,JGD2011,03-6913-1220,61
区市町村,石神井台保育園,177-0045,練馬区石神井台２－１８－１３,139.58984,35.73539,JGD2011,03-3995-8271,126
社福法人,心羽えみの保育園石神井台,177-0045,練馬区石神井台３－３６－１０,139.58781,35.74152,JGD2011,03-5923-1155,120
営利法人,アスク上石神井保育園,177-0045,練馬区石神井台４－１１－３,139.58978,35.73335,JGD2011,03-5991-7797,80
区市町村,上石神井第三保育園,177-0045,練馬区石神井台４－５－２０,139.58272,35.73078,JGD2011,03-3928-1451,91
区市町村,石神井台第二保育園,177-0045,練馬区石神井台６－２－１０,139.58641,35.74098,JGD2011,03-3925-8301,111
営利法人,アスク石神井台保育園,177-0045,練馬区石神井台６－７－１７,139.58531,35.73908,JGD2011,03-3924-5810,67
営利法人,太陽の子　石神井台保育園,177-0045,練馬区石神井台６－８－１,139.58469,35.73912,JGD2011,03-5935-8608,76
営利法人,コビープリスクールしゃくじいだい,177-0045,練馬区石神井台７－１８－１２,139.57982,35.73104,JGD2011,03-5903-8145,60
営利法人,にじいろ保育園関町北五丁目,177-0051,練馬区関町北５－１２－９,139.57269,35.733,JGD2011,03-6904-9550,79
営利法人,ピノキオ幼児舎関町保育園,177-0051,練馬区関町北１－１４－２,139.57875,35.72541,JGD2011,03-5903-5586,36
営利法人,にじいろ保育園関町北,177-0051,練馬区関町北２－２３－１４,139.5751,35.72646,JGD2011,03-6904-8256,62
区市町村,関町第二保育園,177-0051,練馬区関町北３－２０－３０,139.57076,35.72458,JGD2011,03-3928-1487,97
営利法人,愛里武蔵関保育園,177-0051,練馬区関町北４－２１－７,139.57001,35.72923,JGD2011,03-3594-0777,60
営利法人,アスク関町北保育園,177-0051,練馬区関町北４－３５－１４,139.57674,35.73078,JGD2011,03-5927-4681,120
区市町村,関町第三保育園,177-0051,練馬区関町北５－４－１２,139.57491,35.73249,JGD2011,03-3929-3285,125
営利法人,いずみ保育園,177-0052,練馬区関町東１－２１－４,139.58144,35.72427,JGD2011,03-3928-6066,44
営利法人,ソラスト関町保育園,177-0052,練馬区関町東２－１４－２,139.57851,35.72824,JGD2011,03-5991-7001,76
社福法人,ＣｈａＣｈａ　Ｃｈｉｌｄｒｅｎ　Ｍｕｓａｓｈｉｓｅｋｉ,177-0052,練馬区関町東２－９－１１,139.58017,35.72844,JGD2011,03-5903-4870,131
社福法人,コビープリスクールせきまち,177-0053,練馬区関町南３－１５－３８,139.5791,35.72199,JGD2011,03-6904-8112,110
区市町村,関町保育園,177-0053,練馬区関町南３－９－２９,139.582,35.72052,JGD2011,03-3929-2600,124
営利法人,おはよう保育園関町南,177-0053,練馬区関町南４－１９－６,139.56927,35.72095,JGD2011,03-5903-9791,34
営利法人,ＡＩＡＩ　ＮＵＲＳＥＲＹ　大泉学園,178-0061,練馬区大泉学園町１－１－７,139.58865,35.75751,JGD2011,03-6904-5418,46
社福法人,そあ季の花保育園,178-0061,練馬区大泉学園町２－２２－１４,139.58751,35.76139,JGD2011,03-3978-8008,120
営利法人,アスク大泉学園保育園,178-0061,練馬区大泉学園町２－３０－４４,139.58281,35.75791,JGD2011,03-5935-1555,79
社福法人,マーガレット保育園,178-0061,練馬区大泉学園町６－１５－３４,139.57841,35.76948,JGD2011,03-3924-2003,129
営利法人,グローバルキッズ大泉園,178-0061,練馬区大泉学園町７－６－２７,139.58752,35.77032,JGD2011,03-3978-6133,99
区市町村,大泉学園保育園,178-0061,練馬区大泉学園町８－５－８,139.59509,35.77134,JGD2011,03-3922-3811,128
区市町村,北大泉保育園,178-0062,練馬区大泉町４－１５－１５,139.60028,35.76295,JGD2011,03-3921-4852,122
社福法人,大泉にじのいろ保育園,178-0062,練馬区大泉町６－３０－３,139.5903,35.75766,JGD2011,03-5933-2788,120
営利法人,にじいろ保育園東大泉,178-0063,練馬区東大泉１－１２－１０,139.59137,35.74779,JGD2011,03-5935-8675,65
営利法人,ベネッセ大泉学園保育園,178-0063,練馬区東大泉１－１７－３,139.59433,35.74899,JGD2011,03-5947-6066,60
営利法人,ゆらりん大泉学園保育園,178-0063,練馬区東大泉１－２７－９　１・２階,139.58865,35.75008,JGD2011,03-6904-6441,60
営利法人,にじいろ保育園大泉学園,178-0063,練馬区東大泉２－１５－１５,139.5977,35.75378,JGD2011,03-5935-8576,60
区市町村,東大泉第三保育園,178-0063,練馬区東大泉２－４２－５,139.59372,35.75492,JGD2011,03-3922-0550,53
営利法人,太陽の子東大泉保育園,178-0063,練馬区東大泉２－９－１６,139.5941,35.75132,JGD2011,03-5947-5880,80
区市町村,東大泉保育園,178-0063,練馬区東大泉３－５９－２,139.59079,35.75591,JGD2011,03-3924-0966,112
社福法人,大泉保育園,178-0063,練馬区東大泉５－３８－２４,139.58876,35.74786,JGD2011,03-3922-0875,92
営利法人,にじいろ保育園大泉学園南,178-0063,練馬区東大泉６－３４－１８,139.58467,35.74712,JGD2011,03-6904-4530,80
営利法人,ラフ・クルー大泉保育園,178-0063,練馬区東大泉６－３４－４３,139.58467,35.74712,JGD2011,03-6904-6457,36
営利法人,わらべうた大泉学園保育園,178-0063,練馬区東大泉６－４７－１３,139.58211,35.74733,JGD2011,03-6904-4967,60
営利法人,さんさん森の保育園東大泉,178-0063,練馬区東大泉６－５１－３,139.58453,35.74912,JGD2011,03-3867-7800,87
社福法人,くりのみ保育園,178-0063,練馬区東大泉７－１４－１３,139.57924,35.74044,JGD2011,03-3925-5435,60
区市町村,東大泉第二保育園,178-0063,練馬区東大泉７－２０－１,139.57719,35.74224,JGD2011,03-3921-9126,128
他の法人,共同保育所ごたごた荘,178-0063,練馬区東大泉７－２－３,139.58107,35.74037,JGD2011,03-3867-2021,24
営利法人,みらいく第二南大泉園,178-0064,練馬区南大泉５－３６－１０,139.56848,35.74965,JGD2011,03-6904-5061,60
営利法人,コビープリスクールみなみおおいずみ,178-0064,練馬区南大泉２－３－４２,139.56952,35.73454,JGD2011,03-6904-5744,70
社福法人,南大泉にじのいろ保育園,178-0064,練馬区南大泉３－１７－２１,139.57021,35.74123,JGD2011,03-3925-8851,110
営利法人,ミルキーホーム南大泉園,178-0064,練馬区南大泉４－３０－１２,139.5726,35.74528,JGD2011,03-6904-6691,80
区市町村,南大泉保育園,178-0064,練馬区南大泉５－２６－７,139.57333,35.75099,JGD2011,03-3921-4851,126
営利法人,みらいく南大泉園,178-0064,練馬区南大泉５－３６－１２,139.56848,35.74965,JGD2011,03-6904-6735,68
他の法人,妙福寺保育園,178-0064,練馬区南大泉５－６－４７,139.57764,35.75091,JGD2011,03-3922-3368,134
区市町村,西大泉保育園,178-0065,練馬区西大泉３－２１－１６,139.57927,35.7593,JGD2011,03-3924-9500,99
社福法人,ＣｈａＣｈａ　Ｃｈｉｌｄｒｅｎ　Ｏｉｚｕｍｉ,178-0065,練馬区西大泉５－３０－１３,139.56694,35.75895,JGD2011,03-5947-6640,100
区市町村,旭町第二保育園,179-0071,練馬区旭町１－３３－２２－１０７,139.62489,35.76629,JGD2011,03-3977-1611,123
営利法人,さくらさくみらい　旭町,179-0071,練馬区旭町２－４６－２,139.63286,35.77044,JGD2011,03-6904-3639,84
区市町村,旭町保育園,179-0071,練馬区旭町３－１１－６,139.62517,35.77436,JGD2011,03-3938-3680,88
区市町村,光が丘保育園,179-0072,練馬区光が丘１－３－１０４,139.63863,35.76815,JGD2011,03-3975-7139,104
区市町村,光が丘第二保育園,179-0072,練馬区光が丘１－６－３－１０１,139.636,35.76844,JGD2011,03-3977-1311,119
区市町村,光が丘第十一保育園,179-0072,練馬区光が丘２－４－１１－１０１,139.63165,35.76323,JGD2011,03-5997-6021,120
区市町村,光が丘第九保育園,179-0072,練馬区光が丘２－４－９,139.63165,35.76323,JGD2011,03-3976-9011,122
区市町村,光が丘第七保育園,179-0072,練馬区光が丘２－７－４－１０５,139.63071,35.76228,JGD2011,03-3976-7291,127
区市町村,光が丘第三保育園,179-0072,練馬区光が丘３－３－２－１０１,139.62759,35.75563,JGD2011,03-3976-4551,127
区市町村,光が丘第十保育園,179-0072,練馬区光が丘３－７－３－１０１,139.62953,35.75786,JGD2011,03-5997-6011,127
区市町村,光が丘第八保育園,179-0072,練馬区光が丘５－２－３,139.62662,35.76043,JGD2011,03-3979-9215,130
社福法人,あかねの森保育園,179-0072,練馬区光が丘６－１－１－１０１,139.62476,35.75952,JGD2011,03-6904-2171,110
区市町村,光が丘第四保育園,179-0072,練馬区光が丘７－３－１－１０２,139.62497,35.75555,JGD2011,03-3976-1562,125
区市町村,光が丘第五保育園,179-0072,練馬区光が丘７－３－３－１０１,139.62497,35.75555,JGD2011,03-3976-6316,123
社福法人,光が丘わかば保育園,179-0072,練馬区光が丘７－６－１９－１０１,139.62274,35.75511,JGD2011,03-3976-6556,110
区市町村,光が丘第六保育園,179-0072,練馬区光が丘７－７－２－１０１,139.62303,35.75756,JGD2011,03-3976-6321,120
営利法人,さくらさくみらい　光が丘,179-0073,練馬区田柄５－６－２０,139.63275,35.75601,JGD2011,03-5848-2639,44
営利法人,アンジェリカ田柄保育園,179-0073,練馬区田柄１－６－３,139.64246,35.76051,JGD2011,03-6909-2641,80
社福法人,エンゼル保育園,179-0073,練馬区田柄２－３７－１０,139.64316,35.76735,JGD2011,03-3938-6401,100
営利法人,さくらさくみらい　田柄,179-0073,練馬区田柄２－５０－２,139.64368,35.76982,JGD2011,03-6904-2239,66
区市町村,田柄第二保育園,179-0073,練馬区田柄２－６－２２,139.64453,35.76372,JGD2011,03-3938-8100,124
区市町村,田柄保育園,179-0073,練馬区田柄４－３６－４,139.63676,35.76679,JGD2011,03-3939-4519,92
営利法人,木下の保育園春日町,179-0074,練馬区春日町１－１３－３,139.64684,35.74842,JGD2011,03-5848-6102,60
区市町村,春日町第二保育園,179-0074,練馬区春日町１－２９－８,139.64664,35.75198,JGD2011,03-3990-3325,95
営利法人,春アンミッコ保育園,179-0074,練馬区春日町３－３１－４２,139.64256,35.75094,JGD2011,03-5848-3905,60
社福法人,どんぐり山保育園,179-0074,練馬区春日町４－１－１３,139.64049,35.75499,JGD2011,03-3825-3550,80
区市町村,春日町保育園,179-0074,練馬区春日町５－１７－１０,139.63734,35.74639,JGD2011,03-3990-1843,105
区市町村,春日町第三保育園,179-0074,練馬区春日町５－３０－５,139.63867,35.75092,JGD2011,03-3926-5461,106
営利法人,グローバルキッズ練馬春日町園,179-0074,練馬区春日町５－３１－２３　２階,139.63924,35.7514,JGD2011,03-3577-0404,50
営利法人,グローバルキッズ光が丘園,179-0074,練馬区春日町６－１６－８,139.63203,35.75385,JGD2011,03-3990-8686,99
営利法人,にじいろ保育園練馬高松,179-0075,練馬区高松１－４－１４,139.63541,35.74555,JGD2011,03-5848-7973,80
区市町村,高松保育園,179-0075,練馬区高松３－２４－２７,139.62538,35.75034,JGD2011,03-3999-7910,122
社福法人,道灌山保育園,179-0075,練馬区高松６－１６－３０,139.61609,35.75868,JGD2011,03-5910-4671,89
営利法人,みらいく高松園,179-0075,練馬区高松６－２８－２９,139.62,35.75874,JGD2011,03-5923-9611,60
区市町村,土支田保育園,179-0076,練馬区土支田２－３２－８,139.61414,35.7635,JGD2011,03-3925-4787,121
区市町村,北町第二保育園,179-0081,練馬区北町１－１９－１７,139.66719,35.76446,JGD2011,03-3931-3318,122
営利法人,みらいく東武練馬園,179-0081,練馬区北町２－２２－３,139.66161,35.76756,JGD2011,03-6906-8072,60
区市町村,北町保育園,179-0081,練馬区北町３－３－１４,139.65555,35.76745,JGD2011,03-3933-6497,78
営利法人,みらいく北町園,179-0081,練馬区北町５－１７－７,139.65445,35.7664,JGD2011,03-6906-8215,60
他の法人,最勝寺みのり保育園,179-0081,練馬区北町６－１６－１４,139.65424,35.75999,JGD2011,03-3931-9444,100
営利法人,アンジェリカ北町保育園,179-0081,練馬区北町８－３－１８,139.65024,35.76397,JGD2011,03-6906-4862,80
営利法人,にじいろ保育園平和台,179-0083,練馬区平和台１－３１－９,139.66302,35.75732,JGD2011,03-6281-0522,80
