ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60186,有明アリーナ,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60186/,,,,,,,,,,,,,,,,,,,,8114,,2019-11-09||2023-02-15,,default,江東区有明1丁目11番1号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东区有明1丁目11号1,有明竞技场,"イベント来場者向けの駐車場はございません。ご来場の際は、公共の交通機関をご利用ください。 サブアリーナ・レストラン・スポーツジムをご利用の方向けの駐車場がございます。","1,2,3,4階",25,5,,,,21,27,,,,150,210,,,,7,2,,,,100,100,,,,,Ａｒｉａｋｅ　ａｒｅｎａ,,,213,,,,"강동구 아리아케 1 쵸메 11 번 1 호",,"아리아케 경기장",,,,,,,"Koto-ku Ariake 1-chome 11th No. 1","Ariake Arena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3階",15,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,28,03-5500-7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,365日24時間、警備員対応,,,,,,44,https://ariake-arena.tokyo/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,12人以上,階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,字幕対応テレビ,スタッフの筆談対応,100cm以上,120cm以上,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9c%89%e6%98%8e%e3%82%a2%e3%83%aa%e3%83%bc%e3%83%8a,,,default,,,,open,open,"2024-02-28 02:54:10"
60187,東京アクアティクスセンター,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60187/,,,,,,,,,,,,,,,,,,,,3709,,2019-11-09||2023-02-15,,default,江東区辰巳2-2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东区辰巳2-2-1,东京游泳中心,令和5年12月1日時点,"1,2,3階",17,18※トイレ内の台数のみ反映,,,,21,,,,,150,,,,,5,,,,,140,,,,,,Ｔｏｋｙｏ　Ａｑｕａｔｉｃｓ　Ｃｅｎｔｅｒ,,,200,,,有,"강동구 타츠미 2-2-1",,"도쿄 아쿠아 틱스 센터",,,,,,,"Koto Tatsumi 2-2-1","Tokyo Aquatics Center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3階",15,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,150,0355346410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4※車椅子タイプ,,7000,9時～21時（休館日除く）,,,,,,," https://www.tef.or.jp/tac/",,,5,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,2,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,12人以上,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,シャワーチェアの貸出,スタッフの筆談対応,100cm以上,120cm以上,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e3%82%a2%e3%82%af%e3%82%a2%e3%83%86%e3%82%a3%e3%82%af%e3%82%b9%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc,,,default,,,,open,open,"2024-02-28 03:01:33"
60188,東京都庭園美術館,,,"2021-03-30 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60188/,,,,,,,,,,,,,,,,,,,,4828,,2020-02-18||2021-01-29,,default,港区白金台5－21－9,東京都庭園美術館_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都港区白金台5-21-9,东京都庭园美术馆,券売は有人対応のみ,1F,2,2,,,,11,,,,,135,,,,,1,,,,,900,,,,,,"Tokyo Metropolitan Teien Art Museum",正面玄関,75,200,,,1,"도쿄도 미나토구 시로카네다이 5-21-9 ",,"도쿄도 정원 미술관",,,,,,,"Tokyo, Minato-ku, Shirokanedai 5-21-9","Tokyo Metropolitan Teien Art Museum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,6,"050-5541-8600 （ハローダイヤル）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開館時間内,,,,,,,https://www.teien-art-museum.ne.jp/,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,公共施設,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,館内案内（点字・浮き出し文字）,エレベーター,点字表示,車いす利用者用パネル(ボタン),可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%ba%ad%e5%9c%92%e7%be%8e%e8%a1%93%e9%a4%a8,,,default,,,,open,open,"2022-03-07 07:32:42"
60189,東京都江戸東京博物館,,,"2023-02-14 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60189/,,,,,,,,,,,,,,,,,,,,4442,,2020-02-18||2021-01-29||2021-03-31,,default,墨田区横網1-4-1,東京都江戸東京博物館_000,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都墨田区横网1-4-1,东京都江户东京博物馆,改修工事のため、令和7年度中まで休館,"1F,2F,3F,5F,6F,7F",10,8,,,,50,25,,,,270,180,,,,2,2,,,,150,110,,,,,"Tokyo Metropolitan Edo-Tokyo Museum",正面玄関,,160,,,10,"도쿄도 스미다구 요코아미1-4-1",,"에도 - 도쿄 박물관",,,,,,,"Sumida-ku, Tokyo Yokoami 1-4-1","Tokyo Metropolitan Edo-Tokyo Museum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,2F,3F,5F,6F,7F",10,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,68,03-3626-9974（代表）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,開館時間内,7000,開館時間内,,,,,,,https://www.edo-tokyo-museum.or.jp/,,,26,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,公共施設,上野・浅草・両国>墨田区,,"上野・浅草・両国>墨田区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車いす対応エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e5%8d%9a%e7%89%a9%e9%a4%a8,,,default,,,,open,open,"2023-02-15 02:58:06"
60190,江戸東京たてもの園,,,"2021-03-30 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60190/,,,,,,,,,,,,,,,,,,,,4107,,2020-02-18||2021-01-29,,default,小金井市桜町3-7-1（都立小金井公園内）,江戸東京たてもの園_000,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都小金井市樱町3-7-1（都立小金井公园内）,江户东京露天建筑博物馆,券売は有人対応のみ,1F,10,7,,,,3,11,9,,,117,143,118,,,2,1,1,,,80,80,90,,,,"Edo-Tokyo Open Air Architectural Museum",ビジターセンター,,145,,,2,"도쿄도 고가네이시 사쿠라초 3-7-1(도립 고가네이 공원 내)",,"에도 도쿄 건물 정원",,,,,,,"Koganei, Tokyo Sakuramachi 3-7-1 (within the Tokyo Metropolitan Koganei Park)","Edo-Tokyo Open Air Architectural Museum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-388-3300（代表）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,開館時間内,7000,開館時間内,,,,,,,https://www.tatemonoen.jp/,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,公共施設,八王子・立川・町田・吉祥寺・調布>小金井市,,"八王子・立川・町田・吉祥寺・調布>小金井市,施設出入口スロープ,施設出入口の段差,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b1%9f%e6%88%b8%e6%9d%b1%e4%ba%ac%e3%81%9f%e3%81%a6%e3%82%82%e3%81%ae%e5%9c%92,,,default,,,,open,open,"2022-03-04 05:46:17"
60191,東京都写真美術館,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60191/,,,,,,,,,,,,,,,,,,,,4617,,2020-02-18||2021-01-29||2021-03-31||2022-02-08,,default,目黒区三田1-13-3　恵比寿ガーデンプレイス内,東京都写真美術館_000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都目黑区三田1-13-3惠比寿花园广场内,东京都写真美术馆,券売は有人対応のみ,"B1F,1F,2F,3F,4F",5,6,,,,24,,,,,170,,,,,2,,,,,109,,,,,,"Tokyo Photographic Art Museum",1F東口、１F西口,,東口　有効開口幅：150cm<br>西口　有効開口幅：160,,,5,"도쿄도 메구로구 미타 1-13-3에비스 가든 플레이스 내",,"도쿄도 사진 미술관",,,,,,,"Mita, Meguro-ku, Tokyo 1-13-3 Ebisu Garden Place in","Tokyo Metropolitan Museum of Photography",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3280-0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,毎週金曜日,7000,開館時間内,,,,,,,https://topmuseum.jp/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,公共施設,渋谷・目黒・世田谷>目黒区,,"渋谷・目黒・世田谷>目黒区,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e5%86%99%e7%9c%9f%e7%be%8e%e8%a1%93%e9%a4%a8,,,default,,,,open,open,"2024-02-28 04:54:59"
60192,東京都現代美術館,,,"2021-03-30 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60192/,,,,,,,,,,,,,,,,,,,,4286,,2020-02-18||2021-01-29,,default,江東区三好4-1-1(木場公園内),東京都現代美術館_000,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都江东区三好4-1-1,当代艺术东京博物馆,券売は有人対応のみ,4F,9,9,,,,11,,,,,140,,,,,9,,,,,90,,,,,,"Museum of Contemporary Art Tokyo",メインエントランス,,130,,,2,"도쿄도 고토구  미요시 4-1-1",,"도쿄도 현대 미술관",,,,,,,"Koto-ku, Tokyo Miyoshi 4-1-1 (in Kiba Park)","Tokyo Museum of Contemporary Art",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4F,9,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,90,"03-5245-4111（代表）またはハローダイヤル 03-5777-8600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開館時間内,,,,,,,https://www.mot-art-museum.jp/,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%8f%be%e4%bb%a3%e7%be%8e%e8%a1%93%e9%a4%a8,,,default,,,,open,open,"2022-03-04 05:47:19"
60193,東京都渋谷公園通りギャラリー,,,"2022-02-07 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60193/,,,,,,,,,,,,,,,,,,,,4349,,2020-02-18||2021-01-29||2021-03-31,,default,渋谷区神南1-19-8　渋谷区立勤労福祉会館1Ｆ,東京都渋谷公園通りギャラリー_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区神南1-19-8涩谷区立勤劳福祉会馆１楼,东京涩谷公园大道画廊,施設入口には車いす昇降機を設けています。また、施設は１フロアのみです。,1F,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"Tokyo Shibuya Koen-dori Gallery",正面入り口,6段×15,175,,,6,"도쿄도 시부야구 진난 1-19-8 시부야구립 근로복지회관 1F",,"도쿄도 시부야 공원 거리 갤러리",,,,,,,"Shibuya-ku, Tokyo Jinnan 1-19-8 Shibuya Ward Labor Welfare Hall 1F","Tokyo Shibuya Koen-dori Gallery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5422-3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開館時間内,,,,,,,https://inclusion-art.jp/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,公共施設,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,施設出入口スロープ,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,階段の手すり,車いす対応エスカレーター,可動式スロープ,車椅子使用者対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e6%b8%8b%e8%b0%b7%e5%85%ac%e5%9c%92%e9%80%9a%e3%82%8a%e3%82%ae%e3%83%a3%e3%83%a9%e3%83%aa%e3%83%bc,,,default,,,,open,open,"2022-03-04 05:47:43"
60194,トーキョーアーツアンドスペース,,,"2021-03-30 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60194/,,,,,,,,,,,,,,,,,,,,4015,,2020-02-18||2021-01-29,,default,文京区本郷2-4-16,トーキョーアーツアンドスペース_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都文京区本乡2-4-16,东京艺术空间,,1F,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"Tokyo Arts and Space",入口,,146,,,,"도쿄도 분쿄구 혼고 2-4-16",,"도쿄 예술과 공간",,,,,,,"Hongo, Bunkyo-ku, Tokyo 2-4-16","Tokyo Arts and space",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5689-5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開館時間内,,,,,,,https://www.tokyoartsandspace.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,御茶ノ水・九段・後楽園>文京区,,"御茶ノ水・九段・後楽園>文京区,施設出入口の段差,車椅子使用者対応トイレ,施設内おむつ交換台,スタッフの筆談対応,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%83%88%e3%83%bc%e3%82%ad%e3%83%a7%e3%83%bc%e3%82%a2%e3%83%bc%e3%83%84%e3%82%a2%e3%83%b3%e3%83%89%e3%82%b9%e3%83%9a%e3%83%bc%e3%82%b9,,,default,,,,open,open,"2022-03-04 05:48:05"
60195,東京都美術館,,,"2021-03-30 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60195/,,,,,,,,,,,,,,,,,,,,4559,,2020-02-18||2021-01-29,,default,台東区上野公園8-36,東京都美術館_000,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都台东区上野公园8-36,东京都美术馆,券売は有人対応のみ,"B3F,LBF,1F,2F",18,2,,,,15,11,15,23,,150,135,150,170,,5,1,3,1,,100,80,90,90,,,"Tokyo Metropolitan Art Museum",正面エントランス,,200,,,,"도쿄도 다이토구 우에노코엔 8-36",,"도쿄도 미술관",,,,,,,"Taito-ku, Tokyo Ueno Park 8-36","Tokyo Metropolitan Art Museum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LBF,1F,2F",8,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3823-6921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開館時間内,,,,,,,https://www.tobikan.jp,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,公共施設,上野・浅草・両国>台東区,,"上野・浅草・両国>台東区,車いす専用駐車場,施設出入口の段差,点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%be%8e%e8%a1%93%e9%a4%a8,,,default,,,,open,open,"2022-03-04 05:48:31"
60196,東京文化会館,,,"2023-02-14 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60196/,,,,,,,,,,,,,,,,,,,,5325,,2020-02-18||2021-01-29||2021-03-31||2022-02-08,,default,台東区上野公園5-45,東京文化会館_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都台东区上野公园5-45,东京文化会馆,,1F,2,3,,,,11,11,,,,135,130,,,,3,1,,,,80,80,,,,,"Tokyo Bunka Kaikan",入口（JR上野駅側）,,470,,,,"도쿄도 다이토구 우에노코엔 5-45",,"도쿄 문화 회관",,,,,,,"Taito-ku, Tokyo Ueno Park 5-45","Tokyo Bunka Kaikan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,4F",3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3828-2111（代表）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開館時間内,,,,,,,https://www.t-bunka.jp/,,,5,,,,,,,,,,,,,,,,,,,,,,,,,有（事前連絡により調整）,,,,,,,,,,,,,,,,,,,1,公共施設,上野・浅草・両国>台東区,,"上野・浅草・両国>台東区,車いす専用駐車場,施設出入口の段差,点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,11人以下,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%96%87%e5%8c%96%e4%bc%9a%e9%a4%a8,,,default,,,,open,open,"2023-02-15 03:00:46"
