年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,3,職員手当等,2,地域手当等,"40,671,679"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"476,145"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,4,共済費,3,職員共済組合費,"17,567,737"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,1,職員人件費,9,旅費,3,普通旅費,"51,989"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,2,都市計画審議会等活動事業,1,報酬,2,委員,"334,000"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,11,需用費,5,燃料費,"65,972"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,12,役務費,3,保険料,"13,320"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,4,車両管理事業,14,使用料及び賃借料,1,借上料,"199,320"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,11,需用費,1,消耗品費,"83,661"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,12,役務費,1,通信運搬費,"32,966"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,12,役務費,3,保険料,"38,600"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,13,委託料,4,機器等保守点検,"74,800"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,13,委託料,25,作成等,"9,537,000"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,14,使用料及び賃借料,1,借上料,"1,221,000"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,5,都市計画推進事業,19,負担金、補助及び交付金,1,負担金,"68,000"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,9,旅費,1,費用弁償（普通）,"19,910"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,9,旅費,3,普通旅費,0
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,11,需用費,1,消耗品費,"26,785"
2020,1,一般会計,8,土木費,3,都市計画費,1,都市計画総務費,6,土地取引届出事務事業,12,役務費,1,通信運搬費,"6,974"
2020,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,1,駐車場事業特別会計繰出金,28,繰出金,3,駐車場事業特別会計,"2,148,000"
2020,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,3,特定緊急輸送道路沿道建築物耐震化促進事業,11,需用費,1,消耗品費,0
2020,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,3,特定緊急輸送道路沿道建築物耐震化促進事業,19,負担金、補助及び交付金,2,補助金,0
2020,1,一般会計,8,土木費,3,都市計画費,2,地域整備費,4,区画整理事業,19,負担金、補助及び交付金,2,補助金,"117,917,800"
2020,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,11,不動産鑑定,"1,959,100"
2020,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,19,調査等,"13,899,600"
2020,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,21,測量等,"14,929,200"
2020,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,13,委託料,25,作成等,"2,420,000"
2020,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,1,都市計画街路事業,17,公有財産購入費,1,土地・建物購入費,"573,348,561"
2020,1,一般会計,8,土木費,3,都市計画費,3,街路事業費,2,都市計画街路整備事業,13,委託料,10,設計・監理等,"6,600,000"
2020,1,一般会計,8,土木費,3,都市計画費,4,下水道費,1,下水道事業会計繰出金,19,負担金、補助及び交付金,1,負担金,"49,928,411"
2020,1,一般会計,8,土木費,3,都市計画費,4,下水道費,1,下水道事業会計繰出金,24,投資及び出資金,1,出資金,"54,796,310"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,11,需用費,5,燃料費,"193,103"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,12,役務費,3,保険料,"28,812"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,1,車両管理事業,14,使用料及び賃借料,1,借上料,"568,920"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,1,報酬,17,会計年度任用職員,"3,494,816"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,3,職員手当等,5,会計年度任用職員期末手当,"498,886"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,1,消耗品費,"204,694"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,3,光熱水費,"5,901,594"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,5,燃料費,"39,924"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,11,需用費,6,修繕料,"5,069,372"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,12,役務費,1,通信運搬費,"9,022"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,12,役務費,2,手数料,0
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,12,役務費,3,保険料,"33,986"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,6,樹木剪定,"12,979,120"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,12,清掃等,"12,387,044"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,14,施設等維持管理,"6,366,466"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,19,調査等,"165,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,13,委託料,27,収集・処分等,"898,645"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,14,使用料及び賃借料,1,借上料,"37,050,627"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,15,工事請負費,2,設置工事,0
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,2,公園管理事業,16,原材料費,1,砂・砂利等,"48,675"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,3,公園整備事業,13,委託料,21,測量等,"6,600,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,1,報酬,2,委員,"148,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,11,需用費,1,消耗品費,"156,342"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,12,役務費,1,通信運搬費,"31,986"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,12,役務費,3,保険料,"16,790"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,13,委託料,6,樹木剪定,"5,830,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,13,委託料,14,施設等維持管理,"4,387,870"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,13,委託料,25,作成等,"3,949,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,19,負担金、補助及び交付金,1,負担金,"10,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,19,負担金、補助及び交付金,2,補助金,"12,071,350"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,4,緑地保全事業,25,積立金,6,緑地保全基金,"12,154,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,5,花のあるまちづくり事業,11,需用費,1,消耗品費,"317,430"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,5,花のあるまちづくり事業,13,委託料,14,施設等維持管理,"5,807,200"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,6,椅子のあるまちづくり事業,8,報償費,2,謝礼,"50,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,6,椅子のあるまちづくり事業,11,需用費,1,消耗品費,"26,400"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,6,椅子のあるまちづくり事業,16,原材料費,2,補修用資材,0
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,11,需用費,1,消耗品費,"40,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,13,委託料,11,不動産鑑定,"1,740,200"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,13,委託料,21,測量等,"7,975,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,7,緑地整備事業,17,公有財産購入費,1,土地・建物購入費,"245,986,609"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,8,カタクリまつり事業,11,需用費,1,消耗品費,0
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,8,カタクリまつり事業,11,需用費,2,印刷製本費,0
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,8,カタクリまつり事業,13,委託料,14,施設等維持管理,"365,000"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,11,需用費,1,消耗品費,"302,488"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,13,委託料,6,樹木剪定,"496,100"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,13,委託料,10,設計・監理等,"9,071,900"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,13,委託料,20,運営管理費,"2,499,993"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,15,工事請負費,3,改修工事,"1,280,906"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,10,柳瀬川回廊事業,18,備品購入費,2,機械器具等,"667,040"
2020,1,一般会計,8,土木費,3,都市計画費,5,公園緑地費,15,街路樹景観整備事業,13,委託料,6,樹木剪定,"836,000"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,11,需用費,1,消耗品費,"28,440"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,11,需用費,6,修繕料,"578,259"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,12,役務費,1,通信運搬費,"13,928"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,12,役務費,2,手数料,"11,726"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,12,役務費,3,保険料,"143,210"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,3,設備保守点検,"446,600"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,12,清掃等,"39,600"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,17,システム業務等,"495,000"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,13,委託料,25,作成等,"2,090,000"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,14,使用料及び賃借料,1,借上料,"1,162,440"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,15,工事請負費,5,解体工事,0
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,2,市営住宅管理事業,15,工事請負費,6,取替工事,"532,400"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,3,住宅支援事業,8,報償費,2,謝礼,"18,000"
2020,1,一般会計,8,土木費,4,住宅費,1,住宅管理費,3,住宅支援事業,19,負担金、補助及び交付金,2,補助金,"3,080,000"
2020,1,一般会計,9,消防費,1,消防費,1,常備消防費,1,消防事務委託事業,13,委託料,40,常備消防都委託,"926,434,000"
2020,1,一般会計,9,消防費,1,消防費,1,常備消防費,1,消防事務委託事業,14,使用料及び賃借料,1,借上料,"1,231,254"
2020,1,一般会計,9,消防費,1,消防費,1,常備消防費,1,消防事務委託事業,19,負担金、補助及び交付金,1,負担金,"5,000"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,1,報酬,11,消防団員,"18,512,000"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,8,報償費,1,報償金,"4,035,000"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,8,報償費,3,記念品等,"88,900"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,9,旅費,2,費用弁償（特別）,0
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,10,交際費,7,団長交際費,"5,000"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,11,需用費,1,消耗品費,"1,898,391"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,11,需用費,4,食糧費,"1,500"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,12,役務費,1,通信運搬費,"27,576"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,12,役務費,2,手数料,"27,500"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,13,委託料,7,健康診断等,"39,050"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,14,使用料及び賃借料,1,借上料,0
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,18,備品購入費,2,機械器具等,"947,430"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,19,負担金、補助及び交付金,1,負担金,"3,770,696"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,1,消防団運営事業,19,負担金、補助及び交付金,3,交付金,"2,850,000"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,11,需用費,1,消耗品費,"4,950"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,11,需用費,5,燃料費,"144,649"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,11,需用費,6,修繕料,"396,704"
2020,1,一般会計,9,消防費,1,消防費,2,非常備消防費,2,車両管理事業,12,役務費,3,保険料,"140,719"
