年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,11,需用費,5,燃料費,"126,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,11,需用費,6,修繕料,"20,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,11,需用費,8,医薬材料費,"10,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,12,役務費,1,通信運搬費,"320,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,12,役務費,3,保険料,"11,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,13,委託料,3,設備保守点検,"44,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,13,委託料,15,警備等,"96,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,14,使用料及び賃借料,1,借上料,"2,979,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,2,教育支援センター運営管理事業,14,使用料及び賃借料,2,使用料,"3,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,3,研究指定校等推進事業,8,報償費,2,謝礼,"2,490,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,3,研究指定校等推進事業,11,需用費,1,消耗品費,"717,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,3,研究指定校等推進事業,18,備品購入費,7,校用器具等,"250,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,4,教職員研修事業,8,報償費,2,謝礼,"150,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,4,教職員研修事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,6,教職員健康管理事業,13,委託料,7,健康診断等,"2,834,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,8,児童・生徒健全育成事業,8,報償費,2,謝礼,"10,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,8,児童・生徒健全育成事業,11,需用費,1,消耗品費,"106,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,8,児童・生徒健全育成事業,13,委託料,26,指導等,"1,994,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,9,情報教育推進事業,11,需用費,1,消耗品費,"1,377,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,9,情報教育推進事業,12,役務費,1,通信運搬費,"1,183,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,9,情報教育推進事業,13,委託料,17,システム業務等,"29,227,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,9,情報教育推進事業,14,使用料及び賃借料,1,借上料,"61,463,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,9,情報教育推進事業,14,使用料及び賃借料,2,使用料,"2,723,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,9,情報教育推進事業,18,備品購入費,7,校用器具等,0
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,11,特色ある教育活動事業,8,報償費,2,謝礼,"1,600,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,11,特色ある教育活動事業,11,需用費,1,消耗品費,"1,500,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,11,特色ある教育活動事業,13,委託料,26,指導等,"500,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,11,特色ある教育活動事業,18,備品購入費,7,校用器具等,"700,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,12,児童・生徒安全推進事業,8,報償費,2,謝礼,"10,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,12,児童・生徒安全推進事業,11,需用費,3,光熱水費,"68,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,12,児童・生徒安全推進事業,12,役務費,2,手数料,"49,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,12,児童・生徒安全推進事業,13,委託料,4,機器等保守点検,"121,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,12,児童・生徒安全推進事業,14,使用料及び賃借料,2,使用料,"24,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,12,児童・生徒安全推進事業,18,備品購入費,2,機械器具等,"198,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,13,学力向上推進事業,1,報酬,17,会計年度任用職員,"4,000,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,13,学力向上推進事業,8,報償費,2,謝礼,"210,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,13,学力向上推進事業,11,需用費,1,消耗品費,"187,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,13,学力向上推進事業,13,委託料,19,調査等,"1,400,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,13,学力向上推進事業,13,委託料,26,指導等,"25,200,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,14,学校緑化推進事業,11,需用費,1,消耗品費,"200,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,14,学校緑化推進事業,11,需用費,5,燃料費,"52,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,14,学校緑化推進事業,11,需用費,6,修繕料,"60,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,14,学校緑化推進事業,13,委託料,4,機器等保守点検,"429,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,14,学校緑化推進事業,16,原材料費,1,砂・砂利等,"300,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,18,地産地消推進事業,11,需用費,5,燃料費,"52,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,18,地産地消推進事業,12,役務費,3,保険料,"68,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,18,地産地消推進事業,13,委託料,29,配送・搬送等,"900,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,18,地産地消推進事業,14,使用料及び賃借料,1,借上料,"206,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,23,児童・生徒支援事業,1,報酬,17,会計年度任用職員,"9,400,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,23,児童・生徒支援事業,8,報償費,2,謝礼,"2,728,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,23,児童・生徒支援事業,9,旅費,1,費用弁償（普通）,"12,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,24,特別支援事務事業,1,報酬,2,委員,"600,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,24,特別支援事務事業,11,需用費,1,消耗品費,"35,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,24,特別支援事務事業,12,役務費,1,通信運搬費,"50,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,24,特別支援事務事業,13,委託料,49,介助等,"2,000,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,25,共同事務事業,11,需用費,1,消耗品費,"600,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,25,共同事務事業,12,役務費,1,通信運搬費,"30,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,28,コミュニティハウス事業,13,委託料,15,警備等,"2,727,000"
2021,1,一般会計,10,教育費,1,教育総務費,3,教育指導費,28,コミュニティハウス事業,14,使用料及び賃借料,1,借上料,"52,273,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,1,職員人件費,1,報酬,17,会計年度任用職員,"65,159,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,1,職員人件費,2,給料,2,一般職,"52,991,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,1,職員人件費,3,職員手当等,2,地域手当等,"32,500,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"11,678,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,1,職員人件費,4,共済費,3,職員共済組合費,"15,345,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,1,職員人件費,9,旅費,3,普通旅費,"10,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,11,需用費,1,消耗品費,"550,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,11,需用費,6,修繕料,"3,100,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,12,役務費,2,手数料,"97,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,12,役務費,3,保険料,"363,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,2,電気保安業務,"1,730,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,3,設備保守点検,"6,193,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,5,特殊建築物定期検査,"2,275,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,6,樹木剪定,"3,000,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,12,清掃等,"4,000,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,15,警備等,"10,448,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,19,調査等,"250,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,24,駆除・消毒等,"300,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,13,委託料,27,収集・処分等,"200,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,14,使用料及び賃借料,1,借上料,"11,977,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,15,工事請負費,3,改修工事,"35,590,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,16,原材料費,1,砂・砂利等,"159,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,2,小学校施設維持管理事業,16,原材料費,2,補修用資材,"500,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,1,報酬,17,会計年度任用職員,"4,732,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,3,職員手当等,5,会計年度任用職員期末手当,"654,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,9,旅費,1,費用弁償（普通）,"10,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,10,交際費,9,校長交際費,"90,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,11,需用費,1,消耗品費,"2,878,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,11,需用費,2,印刷製本費,"50,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,11,需用費,3,光熱水費,"78,570,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,11,需用費,5,燃料費,"10,660,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,11,需用費,6,修繕料,"280,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,11,需用費,8,医薬材料費,"1,120,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,12,役務費,1,通信運搬費,"4,788,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,12,役務費,2,手数料,"614,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,12,役務費,3,保険料,"784,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,13,委託料,4,機器等保守点検,"3,054,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,13,委託料,26,指導等,"2,424,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,13,委託料,42,用務等,"5,890,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,13,委託料,46,派遣等,"4,717,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,13,委託料,48,活動等,"4,800,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,14,使用料及び賃借料,1,借上料,"11,484,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,14,使用料及び賃借料,2,使用料,"14,000,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,14,使用料及び賃借料,4,受信料,"131,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,18,備品購入費,7,校用器具等,"997,000"
2021,1,一般会計,10,教育費,2,小学校費,1,学校管理費,3,小学校運営管理事業,19,負担金、補助及び交付金,1,負担金,"405,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,1,小学校教育振興事業,11,需用費,1,消耗品費,"24,000,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,1,小学校教育振興事業,11,需用費,2,印刷製本費,"124,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,1,小学校教育振興事業,11,需用費,6,修繕料,"594,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,1,小学校教育振興事業,13,委託料,8,検診等,"15,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,1,小学校教育振興事業,18,備品購入費,5,図書,"2,700,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,1,小学校教育振興事業,18,備品購入費,7,校用器具等,"7,140,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,2,小学校教育指導事業,1,報酬,17,会計年度任用職員,"12,500,000"
2021,1,一般会計,10,教育費,2,小学校費,2,教育振興費,2,小学校教育指導事業,3,職員手当等,5,会計年度任用職員期末手当,"2,595,000"
