大分類,中分類,小分類,施設ID,名称,緯度,経度,住所1,住所2,住所3,電話番号,FAX番号,リンク（テキスト）,リンク（URL）,備考
施設マップ,ごみ袋等販売店,家庭系ごみ袋,622,セブンイレブン多摩南野店,35.6101794,139.419797,〒206-0032,東京都多摩市南野3-12-11,,042-372-8065,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,623,多摩市身体障害者福祉協会　売店ひまわり,35.612539,139.41268,〒206-0032,東京都多摩市南野3-15-1総合福祉センター内,,042-338-7009,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,625,ヒロマルチェーン多摩連光寺店,35.6452258,139.4589472,〒206-0021,東京都多摩市連光寺1-20-8,,042-375-8935,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,626,戸田商店,35.643626,139.4582196,〒206-0021,東京都多摩市連光寺3-39-12,,042-375-7708,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,627,ハギワラ酒店,35.6332944,139.4661222,〒206-0021,東京都多摩市連光寺6-4-1,,042-374-9074,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,628,東屋酒店,35.6346108,139.4646862,〒206-0021,東京都多摩市連光寺6-24-11,,042-356-3898,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,629,セブンイレブン多摩和田店,35.6477859,139.4367017,〒206-0001,東京都多摩市和田1750-1,,042-339-2231,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,630,コモディイイダ聖蹟和田店,35.6472192,139.4355379,〒206-0001,東京都多摩市和田1849-1,,042-310-1751,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,631,朝日新聞サービスアンカーASA桜ヶ丘西部,35.6424837,139.4283926,〒206-0001,東京都多摩市和田2000-9ハピネス1F,,042-375-8440,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,632,ローソン多摩和田店,35.641878,139.4276888,〒206-0001,東京都多摩市和田2005-7,,042-356-2550,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,633,サンドラッグ和田店,35.6411808,139.4267139,〒206-0001,東京都多摩市和田2011-2,,042-355-2211,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,634,セブンイレブン多摩和田3丁目店,35.6356094,139.4352621,〒206-0001,東京都多摩市和田3-2-6,,042-337-8237,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,635,ウエルシア稲城若葉台アクロスプラザ店,35.6243214,139.4746777,〒206-0824,東京都稲城市若葉台1-55,,042-350-6602,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,636,ヤオコー　フレスポ若葉台店,35.6203384,139.4708975,〒206-0824,東京都稲城市若葉台2-4-2,,042-350-5511,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,637,三和　若葉台店,35.6218715,139.4713308,〒206-0824,東京都稲城市若葉台2-6,,042-331-2301,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,638,ユニディ若葉台店,35.6218715,139.4713308,〒206-0824,東京都稲城市若葉台2-6,,042-350-6901,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,639,サンドラッグ稲城若葉台店,35.6255733,139.4660475,〒206-0824,東京都稲城市若葉台3-10,,042-350-6702,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,640,コープみらい　若葉台店,35.6255733,139.4660475,〒206-0824,東京都稲城市若葉台3-10,,042-331-4926,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,641,カワチ薬品はるひ野店,35.6378921,139.4201008,〒215-0036,神奈川県川崎市麻生区はるひ野4-2-1,,044-980-4681,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,642,オーケー多摩大塚店,35.6239654,139.4012558,〒192-0352,東京都八王子市大塚629-1,,042-670-2580,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,643,三和　堀之内店,35.6119612,139.3966649,〒192-0363,東京都八王子市別所2-1,,042-674-6151,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,644,ホームセンターコーナン　ぐりーんうぉーく多摩店,35.6119612,139.3966649,〒192-0363,東京都八王子市別所2-56,,042-670-1570,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,645,ベルク　ぐりーんうぉーく店,35.6257818,139.3975338,〒192-0363,東京都八王子市別所2-56,,042-679-7100,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,646,ドン・キホーテ京王堀之内店,35.615979,139.381403,〒192-0362,東京都八王子市松木34-11,,042-670-3411,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,647,大和リビング株式会社　南多摩営業所,35.613211,139.379308,〒192-0364,東京都八王子市南大沢1-8-2-3F　,,042-670-5103,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,648,イトーヨーカ堂　南大沢店,35.650935,139.4188557,〒192-0364,東京都八王子市南大沢2-28-1,,042-678-1811,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,649,京王ストア高幡店,35.6620418,139.4133917,〒191-0031,東京都日野市高幡116-10,,042-592-3111,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,650,スーパーヤマザキ百草店,35.5786457,139.5005001,〒191-0033,東京都日野市百草999,,042-591-2386,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,651,西友　府中四谷店,35.6673919,139.4372146,〒183-0035,東京都府中市四谷5-23-12,,042-335-1532,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,652,島忠ホームズ町田三輪店,35.6171798,139.4640507,〒195-0054,東京都町田市三輪町281-1,,044-981-3061,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,家庭系ごみ袋,653,クリエイトS.D 聖蹟桜ヶ丘店,35.6517188,139.4400151,〒206-0002,東京都多摩市一ノ宮1-26-1,,042-357-1478,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,715,喫茶れすと,35.6283469,139.4484153,〒206-0025,東京都多摩市永山1-5 ベルブ永山3F,,042-337-6676,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,653,クリエイトS.D 聖蹟桜ヶ丘店,35.6517188,139.4400151,〒206-0002,東京都多摩市一ノ宮1-26-1,,042-357-1478,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,654,ローソン多摩一ノ宮店,35.6516494,139.4393513,〒206-0002,東京都多摩市一ノ宮1-26-6,,042-374-9031,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,655,ファミリーマート多摩一ノ宮公園店,35.6530899,139.4440983,〒206-0002,東京都多摩市一ノ宮2-20-5,,042-355-5305,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,656,ドラッグセイムス聖蹟桜ヶ丘店,35.649913,139.446322,〒206-0002,東京都多摩市一ノ宮3-1-3桜ヶ丘Kビル1F,,042-400-6235,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,657,アイハラ酒店,35.6500886,139.4444482,〒206-0002,東京都多摩市一ノ宮3-3-7,,042-375-6321,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,658,不二家青果店,35.6506024,139.4433844,〒206-0002,東京都多摩市一ノ宮3-5-20,,042-371-7575,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,659,ファミリーマート多摩一の宮店,35.6509967,139.4406512,〒206-0002,東京都多摩市一ノ宮4-19-18,,042-355-6430,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,660,セブンイレブン多摩センター駅前店,35.6263354,139.426459,〒206-0033,東京都多摩市落合1-5-10,,042-356-1711,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,661,多摩センター駅出張所,35.6253446,139.4242797,〒206-0033,東京都多摩市落合1-10-1京王多摩センターSC2F,,042-338-5511,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,662,京王ストア　多摩センター店,35.6253446,139.4242797,〒206-0033,東京都多摩市落合1-10-1京王多摩センターSC東側1F,,042-400-5081,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,663,セブンイレブン小田急マルシェ 多摩センター店,35.624992,139.424611,〒206-0033,東京都多摩市落合1-11-2-1階,,042-372-3110,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,664,ファミリーマート秀栄多摩落合店,35.6237544,139.4311721,〒206-0033,東京都多摩市落合1-21-1,,042-355-8890,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,665,ファミリーマートサンリオピューロランド前店,35.623994,139.4283978,〒206-0033,東京都多摩市落合1-32-3,,042-355-8515,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,666,ローソン多摩センター駅前店,35.624039,139.423428,〒206-0033,東京都多摩市落合1-41-1-2F,,042-400-7007,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,667,ミニストップ多摩センター駅前店,35.624493,139.4257126,〒206-0033,東京都多摩市落合1-39-2マグレブビル2F,,042-371-2570,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,668,ローソン丘の上パティオ店,35.6231635,139.4261785,〒206-0033,東京都多摩市落合1-45-1,,042-338-5253,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,669,セブンイレブンニューシティ多摩センター店,35.6217858,139.4237371,〒206-0033,東京都多摩市落合1-47,,042-371-0057,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,670,ファミリーマート多摩落合二丁目店,35.6193973,139.4272452,〒206-0033,東京都多摩市落合2-10-3,,042-311-0077,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,671,ダイエーフーディアム多摩センター,35.6204443,139.4230261,〒206-0033,東京都多摩市落合2-33,,042-313-8411,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,672,ライス・ステーション,35.6155737,139.4302787,〒206-0033,東京都多摩市落合4-16-1-104,,042-372-3241,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,673,セブンイレブン多摩落合6丁目店,35.6089458,139.4264789,〒206-0033,東京都多摩市落合6-15-1,,042-338-0089,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,674,ドラッグセイムス多摩落合薬局,35.6095771,139.4262539,〒206-0033,東京都多摩市落合6-15-4第5椎の木ビル1F,,042-355-8011,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,675,宮福商店,35.6396202,139.4371326,〒206-0015,東京都多摩市落川1241,,042-375-6213,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,676,ファミリーマート秀栄多摩ニュータウン通り店,35.6353405,139.4480234,〒206-0012,東京都多摩市貝取1506,,042-310-3831,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,677,セブンイレブン多摩貝取大通り店,35.6306769,139.4388244,〒206-0012,東京都多摩市貝取1-5-1,,042-339-2505,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,678,よろずや米店,35.6237416,139.4376525,〒206-0012,東京都多摩市貝取1-47-3,,042-371-6954,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,679,三徳　貝取店,35.623263,139.43782,〒206-0012,東京都多摩市貝取1-47-10,,042-375-3109,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,680,コープみらい貝取店,35.6198394,139.4424216,〒206-0012,東京都多摩市貝取3-8,,042-310-1291,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,681,ネコサポステーション貝取,35.614943,139.439011,〒206-0012,東京都多摩市貝取4-2-1-101,,080-6698-2886,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,682,全日食チェーン貝取団地店,35.6148788,139.4385527,〒206-0012,東京都多摩市貝取4-2-2,,042-319-3270,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,683,寒天茶房遊夢,35.6146008,139.4385184,〒206-0012,東京都多摩市貝取4-3-1-107,,042-338-4611,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,684,ファミリーマート唐木田駅前店,35.615964,139.4117385,〒206-0035,東京都多摩市唐木田1-1-7プラザ唐木田1F,,042-356-7080,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,685,ファミリーマート多摩唐木田店,35.6131695,139.4015088,〒206-0035,東京都多摩市唐木田1-21-1,,042-355-5911,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
施設マップ,ごみ袋等販売店,粗大ごみ処理券（シール）,686,増田米穀店,35.6317766,139.4374678,〒206-0014,東京都多摩市乞田707 ファミリーナ・タマI,,042-375-6528,,詳しくはこちら,http://www.city.tama.lg.jp/0000003220.html,
