産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,民営／事業所数（事業所）,民営／従業者数／総数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数（事業所）,国、地方公共団体／従業者数／総数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
3,I,57,574,靴・履物小売業,1,0200,5～9人,368,2311,833,1478,368,2311,833,1478,-,-,-,-
3,I,57,574,靴・履物小売業,1,0300,10～19人,81,1015,469,546,81,1015,469,546,-,-,-,-
3,I,57,574,靴・履物小売業,1,0400,20～29人,20,465,247,218,20,465,247,218,-,-,-,-
3,I,57,574,靴・履物小売業,1,0500,30～49人,10,356,220,136,10,356,220,136,-,-,-,-
3,I,57,574,靴・履物小売業,1,0600,50～99人,6,429,213,216,6,429,213,216,-,-,-,-
3,I,57,574,靴・履物小売業,1,0700,100～199人,1,174,7,167,1,174,7,167,-,-,-,-
3,I,57,574,靴・履物小売業,1,0800,200～299人,1,212,139,73,1,212,139,73,-,-,-,-
3,I,57,574,靴・履物小売業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,574,靴・履物小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,574,靴・履物小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,574,靴・履物小売業,1,1200,出向・派遣従業員のみ,5,-,-,-,5,-,-,-,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,0,0000,全ての規模,4702,30750,8194,22556,4702,30750,8194,22556,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0100,1～4人,2787,6839,1875,4964,2787,6839,1875,4964,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0101,1人,685,685,271,414,685,685,271,414,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0102,2人,777,1554,590,964,777,1554,590,964,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0103,3人,700,2100,518,1582,700,2100,518,1582,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0104,4人,625,2500,496,2004,625,2500,496,2004,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0200,5～9人,1235,7775,1743,6032,1235,7775,1743,6032,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0300,10～19人,420,5584,1344,4240,420,5584,1344,4240,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0400,20～29人,106,2444,622,1822,106,2444,622,1822,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0500,30～49人,57,2133,618,1515,57,2133,618,1515,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0600,50～99人,22,1462,454,1008,22,1462,454,1008,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0700,100～199人,10,1424,471,953,10,1424,471,953,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0800,200～299人,5,1310,656,654,5,1310,656,654,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,0900,300～499人,1,355,32,323,1,355,32,323,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,1000,500～999人,2,1424,379,1045,2,1424,379,1045,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,57,579,その他の織物・衣服・身の回り品小売業,1,1200,出向・派遣従業員のみ,57,-,-,-,57,-,-,-,-,-,-,-
2,I,58,000,飲食料品小売業,0,0000,全ての規模,31064,373560,167192,206342,31060,373553,167191,206336,4,7,1,6
2,I,58,000,飲食料品小売業,1,0100,1～4人,14945,34699,16279,18420,14942,34692,16278,18414,3,7,1,6
2,I,58,000,飲食料品小売業,1,0101,1人,2993,2993,1775,1218,2992,2992,1774,1218,1,1,1,-
2,I,58,000,飲食料品小売業,1,0102,2人,6317,12634,6313,6321,6316,12632,6313,6319,1,2,-,2
2,I,58,000,飲食料品小売業,1,0103,3人,3468,10404,4728,5676,3468,10404,4728,5676,-,-,-,-
2,I,58,000,飲食料品小売業,1,0104,4人,2167,8668,3463,5205,2166,8664,3463,5201,1,4,-,4
2,I,58,000,飲食料品小売業,1,0200,5～9人,4969,32909,12907,19996,4969,32909,12907,19996,-,-,-,-
2,I,58,000,飲食料品小売業,1,0300,10～19人,6160,87163,41927,45236,6160,87163,41927,45236,-,-,-,-
2,I,58,000,飲食料品小売業,1,0400,20～29人,2808,65653,30324,35309,2808,65653,30324,35309,-,-,-,-
2,I,58,000,飲食料品小売業,1,0500,30～49人,1101,40972,17650,23322,1101,40972,17650,23322,-,-,-,-
2,I,58,000,飲食料品小売業,1,0600,50～99人,673,46205,20943,25262,673,46205,20943,25262,-,-,-,-
2,I,58,000,飲食料品小売業,1,0700,100～199人,302,40725,14941,25784,302,40725,14941,25784,-,-,-,-
2,I,58,000,飲食料品小売業,1,0800,200～299人,45,10683,5010,5673,45,10683,5010,5673,-,-,-,-
2,I,58,000,飲食料品小売業,1,0900,300～499人,14,5437,2674,2763,14,5437,2674,2763,-,-,-,-
2,I,58,000,飲食料品小売業,1,1000,500～999人,6,3911,2105,1806,6,3911,2105,1806,-,-,-,-
2,I,58,000,飲食料品小売業,1,1100,1000人以上,4,5203,2432,2771,4,5203,2432,2771,-,-,-,-
2,I,58,000,飲食料品小売業,1,1200,出向・派遣従業員のみ,37,-,-,-,36,-,-,-,1,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,0,0000,全ての規模,203,7621,4702,2899,203,7621,4702,2899,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0100,1～4人,72,157,97,60,72,157,97,60,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0101,1人,28,28,19,9,28,28,19,9,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0102,2人,13,26,18,8,13,26,18,8,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0103,3人,21,63,40,23,21,63,40,23,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0104,4人,10,40,20,20,10,40,20,20,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0200,5～9人,33,227,131,96,33,227,131,96,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0300,10～19人,32,449,252,197,32,449,252,197,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0400,20～29人,15,374,162,192,15,374,162,192,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0500,30～49人,14,526,291,235,14,526,291,235,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0600,50～99人,17,1269,868,401,17,1269,868,401,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0700,100～199人,9,1304,702,602,9,1304,702,602,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0800,200～299人,7,1734,1055,679,7,1734,1055,679,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,0900,300～499人,3,1071,771,300,3,1071,771,300,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,1000,500～999人,1,510,373,137,1,510,373,137,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,580,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,581,各種食料品小売業,0,0000,全ての規模,1911,97841,41615,56226,1911,97841,41615,56226,-,-,-,-
3,I,58,581,各種食料品小売業,1,0100,1～4人,266,676,343,333,266,676,343,333,-,-,-,-
3,I,58,581,各種食料品小売業,1,0101,1人,32,32,20,12,32,32,20,12,-,-,-,-
3,I,58,581,各種食料品小売業,1,0102,2人,112,224,115,109,112,224,115,109,-,-,-,-
3,I,58,581,各種食料品小売業,1,0103,3人,68,204,105,99,68,204,105,99,-,-,-,-
3,I,58,581,各種食料品小売業,1,0104,4人,54,216,103,113,54,216,103,113,-,-,-,-
3,I,58,581,各種食料品小売業,1,0200,5～9人,162,1079,451,628,162,1079,451,628,-,-,-,-
3,I,58,581,各種食料品小売業,1,0300,10～19人,241,3416,1438,1978,241,3416,1438,1978,-,-,-,-
3,I,58,581,各種食料品小売業,1,0400,20～29人,223,5427,2404,3023,223,5427,2404,3023,-,-,-,-
3,I,58,581,各種食料品小売業,1,0500,30～49人,279,10932,4786,6146,279,10932,4786,6146,-,-,-,-
3,I,58,581,各種食料品小売業,1,0600,50～99人,477,32983,14913,18070,477,32983,14913,18070,-,-,-,-
3,I,58,581,各種食料品小売業,1,0700,100～199人,227,30825,10879,19946,227,30825,10879,19946,-,-,-,-
3,I,58,581,各種食料品小売業,1,0800,200～299人,29,6812,3066,3746,29,6812,3066,3746,-,-,-,-
3,I,58,581,各種食料品小売業,1,0900,300～499人,2,668,322,346,2,668,322,346,-,-,-,-
3,I,58,581,各種食料品小売業,1,1000,500～999人,3,2205,1318,887,3,2205,1318,887,-,-,-,-
3,I,58,581,各種食料品小売業,1,1100,1000人以上,2,2818,1695,1123,2,2818,1695,1123,-,-,-,-
3,I,58,581,各種食料品小売業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,582,野菜・果実小売業,0,0000,全ての規模,1911,9487,4780,4707,1910,9486,4779,4707,1,1,1,-
3,I,58,582,野菜・果実小売業,1,0100,1～4人,1368,3200,1808,1392,1367,3199,1807,1392,1,1,1,-
3,I,58,582,野菜・果実小売業,1,0101,1人,240,240,200,40,239,239,199,40,1,1,1,-
3,I,58,582,野菜・果実小売業,1,0102,2人,609,1218,649,569,609,1218,649,569,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0103,3人,334,1002,576,426,334,1002,576,426,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0104,4人,185,740,383,357,185,740,383,357,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0200,5～9人,324,2109,1110,999,324,2109,1110,999,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0300,10～19人,166,2110,972,1138,166,2110,972,1138,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0400,20～29人,36,874,368,506,36,874,368,506,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0500,30～49人,12,456,218,238,12,456,218,238,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0600,50～99人,2,176,79,97,2,176,79,97,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0700,100～199人,1,112,30,82,1,112,30,82,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,582,野菜・果実小売業,1,0900,300～499人,1,450,195,255,1,450,195,255,-,-,-,-
3,I,58,582,野菜・果実小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,582,野菜・果実小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,582,野菜・果実小売業,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,I,58,583,食肉小売業,0,0000,全ての規模,1223,6893,3360,3533,1223,6893,3360,3533,-,-,-,-
3,I,58,583,食肉小売業,1,0100,1～4人,819,1921,1063,858,819,1921,1063,858,-,-,-,-
3,I,58,583,食肉小売業,1,0101,1人,119,119,96,23,119,119,96,23,-,-,-,-
3,I,58,583,食肉小売業,1,0102,2人,404,808,422,386,404,808,422,386,-,-,-,-
3,I,58,583,食肉小売業,1,0103,3人,190,570,322,248,190,570,322,248,-,-,-,-
3,I,58,583,食肉小売業,1,0104,4人,106,424,223,201,106,424,223,201,-,-,-,-
3,I,58,583,食肉小売業,1,0200,5～9人,247,1623,830,793,247,1623,830,793,-,-,-,-
3,I,58,583,食肉小売業,1,0300,10～19人,114,1560,731,829,114,1560,731,829,-,-,-,-
3,I,58,583,食肉小売業,1,0400,20～29人,17,430,152,278,17,430,152,278,-,-,-,-
3,I,58,583,食肉小売業,1,0500,30～49人,19,753,257,496,19,753,257,496,-,-,-,-
3,I,58,583,食肉小売業,1,0600,50～99人,1,75,51,24,1,75,51,24,-,-,-,-
3,I,58,583,食肉小売業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,583,食肉小売業,1,0800,200～299人,2,531,276,255,2,531,276,255,-,-,-,-
3,I,58,583,食肉小売業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,583,食肉小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,583,食肉小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,583,食肉小売業,1,1200,出向・派遣従業員のみ,4,-,-,-,4,-,-,-,-,-,-,-
3,I,58,584,鮮魚小売業,0,0000,全ての規模,872,4989,3128,1861,870,4983,3128,1855,2,6,-,6
3,I,58,584,鮮魚小売業,1,0100,1～4人,598,1404,832,572,596,1398,832,566,2,6,-,6
3,I,58,584,鮮魚小売業,1,0101,1人,87,87,73,14,87,87,73,14,-,-,-,-
3,I,58,584,鮮魚小売業,1,0102,2人,292,584,324,260,291,582,324,258,1,2,-,2
3,I,58,584,鮮魚小売業,1,0103,3人,143,429,263,166,143,429,263,166,-,-,-,-
3,I,58,584,鮮魚小売業,1,0104,4人,76,304,172,132,75,300,172,128,1,4,-,4
3,I,58,584,鮮魚小売業,1,0200,5～9人,148,934,567,367,148,934,567,367,-,-,-,-
3,I,58,584,鮮魚小売業,1,0300,10～19人,80,1072,666,406,80,1072,666,406,-,-,-,-
3,I,58,584,鮮魚小売業,1,0400,20～29人,29,696,506,190,29,696,506,190,-,-,-,-
3,I,58,584,鮮魚小売業,1,0500,30～49人,8,287,185,102,8,287,185,102,-,-,-,-
3,I,58,584,鮮魚小売業,1,0600,50～99人,7,462,266,196,7,462,266,196,-,-,-,-
3,I,58,584,鮮魚小売業,1,0700,100～199人,1,134,106,28,1,134,106,28,-,-,-,-
3,I,58,584,鮮魚小売業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,584,鮮魚小売業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,584,鮮魚小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,584,鮮魚小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,584,鮮魚小売業,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,I,58,585,酒小売業,0,0000,全ての規模,2313,9399,5794,3605,2313,9399,5794,3605,-,-,-,-
3,I,58,585,酒小売業,1,0100,1～4人,1807,4080,2271,1809,1807,4080,2271,1809,-,-,-,-
3,I,58,585,酒小売業,1,0101,1人,340,340,250,90,340,340,250,90,-,-,-,-
3,I,58,585,酒小売業,1,0102,2人,856,1712,920,792,856,1712,920,792,-,-,-,-
3,I,58,585,酒小売業,1,0103,3人,416,1248,690,558,416,1248,690,558,-,-,-,-
3,I,58,585,酒小売業,1,0104,4人,195,780,411,369,195,780,411,369,-,-,-,-
3,I,58,585,酒小売業,1,0200,5～9人,281,1818,1107,711,281,1818,1107,711,-,-,-,-
3,I,58,585,酒小売業,1,0300,10～19人,190,2462,1711,751,190,2462,1711,751,-,-,-,-
3,I,58,585,酒小売業,1,0400,20～29人,24,541,361,180,24,541,361,180,-,-,-,-
3,I,58,585,酒小売業,1,0500,30～49人,7,240,152,88,7,240,152,88,-,-,-,-
3,I,58,585,酒小売業,1,0600,50～99人,4,258,192,66,4,258,192,66,-,-,-,-
3,I,58,585,酒小売業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,585,酒小売業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,585,酒小売業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,585,酒小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,585,酒小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,585,酒小売業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,586,菓子・パン小売業,0,0000,全ての規模,6631,54190,15200,38984,6631,54190,15200,38984,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0100,1～4人,3549,8644,3167,5477,3549,8644,3167,5477,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0101,1人,660,660,275,385,660,660,275,385,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0102,2人,1323,2646,1201,1445,1323,2646,1201,1445,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0103,3人,926,2778,913,1865,926,2778,913,1865,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0104,4人,640,2560,778,1782,640,2560,778,1782,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0200,5～9人,1551,10170,2590,7574,1551,10170,2590,7574,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0300,10～19人,951,12826,3002,9824,951,12826,3002,9824,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0400,20～29人,334,7897,2262,5635,334,7897,2262,5635,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0500,30～49人,161,6039,1576,4463,161,6039,1576,4463,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0600,50～99人,43,2710,783,1927,43,2710,783,1927,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0700,100～199人,20,2659,708,1951,20,2659,708,1951,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0800,200～299人,2,471,114,357,2,471,114,357,-,-,-,-
3,I,58,586,菓子・パン小売業,1,0900,300～499人,1,435,251,184,1,435,251,184,-,-,-,-
3,I,58,586,菓子・パン小売業,1,1000,500～999人,2,1196,414,782,2,1196,414,782,-,-,-,-
3,I,58,586,菓子・パン小売業,1,1100,1000人以上,1,1143,333,810,1,1143,333,810,-,-,-,-
3,I,58,586,菓子・パン小売業,1,1200,出向・派遣従業員のみ,16,-,-,-,16,-,-,-,-,-,-,-
3,I,58,589,その他の飲食料品小売業,0,0000,全ての規模,16000,183140,88613,94527,15999,183140,88613,94527,1,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0100,1～4人,6466,14617,6698,7919,6466,14617,6698,7919,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0101,1人,1487,1487,842,645,1487,1487,842,645,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0102,2人,2708,5416,2664,2752,2708,5416,2664,2752,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0103,3人,1370,4110,1819,2291,1370,4110,1819,2291,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0104,4人,901,3604,1373,2231,901,3604,1373,2231,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0200,5～9人,2223,14949,6121,8828,2223,14949,6121,8828,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0300,10～19人,4386,63268,33155,30113,4386,63268,33155,30113,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0400,20～29人,2130,49414,24109,25305,2130,49414,24109,25305,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0500,30～49人,601,21739,10185,11554,601,21739,10185,11554,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0600,50～99人,122,8272,3791,4481,122,8272,3791,4481,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0700,100～199人,44,5691,2516,3175,44,5691,2516,3175,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0800,200～299人,5,1135,499,636,5,1135,499,636,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,0900,300～499人,7,2813,1135,1678,7,2813,1135,1678,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,1100,1000人以上,1,1242,404,838,1,1242,404,838,-,-,-,-
3,I,58,589,その他の飲食料品小売業,1,1200,出向・派遣従業員のみ,15,-,-,-,14,-,-,-,1,-,-,-
4,I,58,58A,料理品小売業,0,0000,全ての規模,3077,30931,10404,20527,3077,30931,10404,20527,-,-,-,-
4,I,58,58A,料理品小売業,1,0100,1～4人,1330,3289,1306,1983,1330,3289,1306,1983,-,-,-,-
4,I,58,58A,料理品小売業,1,0101,1人,236,236,94,142,236,236,94,142,-,-,-,-
4,I,58,58A,料理品小売業,1,0102,2人,506,1012,447,565,506,1012,447,565,-,-,-,-
4,I,58,58A,料理品小売業,1,0103,3人,311,933,385,548,311,933,385,548,-,-,-,-
4,I,58,58A,料理品小売業,1,0104,4人,277,1108,380,728,277,1108,380,728,-,-,-,-
4,I,58,58A,料理品小売業,1,0200,5～9人,750,5032,1588,3444,750,5032,1588,3444,-,-,-,-
4,I,58,58A,料理品小売業,1,0300,10～19人,564,7526,2389,5137,564,7526,2389,5137,-,-,-,-
4,I,58,58A,料理品小売業,1,0400,20～29人,265,6223,1877,4346,265,6223,1877,4346,-,-,-,-
4,I,58,58A,料理品小売業,1,0500,30～49人,132,4821,1562,3259,132,4821,1562,3259,-,-,-,-
4,I,58,58A,料理品小売業,1,0600,50～99人,22,1519,633,886,22,1519,633,886,-,-,-,-
4,I,58,58A,料理品小売業,1,0700,100～199人,8,1159,487,672,8,1159,487,672,-,-,-,-
4,I,58,58A,料理品小売業,1,0800,200～299人,2,449,211,238,2,449,211,238,-,-,-,-
4,I,58,58A,料理品小売業,1,0900,300～499人,2,913,351,562,2,913,351,562,-,-,-,-
4,I,58,58A,料理品小売業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,I,58,58A,料理品小売業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,I,58,58A,料理品小売業,1,1200,出向・派遣従業員のみ,2,-,-,-,2,-,-,-,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,0,0000,全ての規模,12923,152209,78209,74000,12922,152209,78209,74000,1,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0100,1～4人,5136,11328,5392,5936,5136,11328,5392,5936,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0101,1人,1251,1251,748,503,1251,1251,748,503,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0102,2人,2202,4404,2217,2187,2202,4404,2217,2187,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0103,3人,1059,3177,1434,1743,1059,3177,1434,1743,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0104,4人,624,2496,993,1503,624,2496,993,1503,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0200,5～9人,1473,9917,4533,5384,1473,9917,4533,5384,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0300,10～19人,3822,55742,30766,24976,3822,55742,30766,24976,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0400,20～29人,1865,43191,22232,20959,1865,43191,22232,20959,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0500,30～49人,469,16918,8623,8295,469,16918,8623,8295,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0600,50～99人,100,6753,3158,3595,100,6753,3158,3595,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0700,100～199人,36,4532,2029,2503,36,4532,2029,2503,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0800,200～299人,3,686,288,398,3,686,288,398,-,-,-,-
4,I,58,58B,他に分類されない飲食料品小売業,1,0900,300～499人,5,1900,784,1116,5,1900,784,1116,-,-,-,-
