産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,資本金階級階層,資本金階級コード,資本金階級名称,総数（持株会社か否か）／総数（子会社数規模）／会社企業数,総数（持株会社か否か）／子会社1～4社／会社企業数,総数（持株会社か否か）／子会社1社／会社企業数,総数（持株会社か否か）／子会社2社／会社企業数,総数（持株会社か否か）／子会社3社／会社企業数,総数（持株会社か否か）／子会社4社／会社企業数,総数（持株会社か否か）／子会社5～9社／会社企業数,総数（持株会社か否か）／子会社10～19社／会社企業数,総数（持株会社か否か）／子会社20～29社／会社企業数,総数（持株会社か否か）／子会社30～49社／会社企業数,総数（持株会社か否か）／子会社50社以上／会社企業数,総数（持株会社か否か）／総数（国内子会社数規模）／会社企業数,総数（持株会社か否か）／国内子会社0社／会社企業数,総数（持株会社か否か）／国内子会社1～4社／会社企業数,総数（持株会社か否か）／国内子会社1社／会社企業数,総数（持株会社か否か）／国内子会社2社／会社企業数,総数（持株会社か否か）／国内子会社3社／会社企業数,総数（持株会社か否か）／国内子会社4社／会社企業数,総数（持株会社か否か）／国内子会社5～9社／会社企業数,総数（持株会社か否か）／国内子会社10～19社／会社企業数,総数（持株会社か否か）／国内子会社20～29社／会社企業数,総数（持株会社か否か）／国内子会社30～49社／会社企業数,総数（持株会社か否か）／国内子会社50社以上／会社企業数,総数（持株会社か否か）／総数（海外子会社数規模）／会社企業数,総数（持株会社か否か）／海外子会社0社／会社企業数,総数（持株会社か否か）／海外子会社1～4社／会社企業数,総数（持株会社か否か）／海外子会社1社／会社企業数,総数（持株会社か否か）／海外子会社2社／会社企業数,総数（持株会社か否か）／海外子会社3社／会社企業数,総数（持株会社か否か）／海外子会社4社／会社企業数,総数（持株会社か否か）／海外子会社5～9社／会社企業数,総数（持株会社か否か）／海外子会社10～19社／会社企業数,総数（持株会社か否か）／海外子会社20～29社／会社企業数,総数（持株会社か否か）／海外子会社30～49社／会社企業数,総数（持株会社か否か）／海外子会社50社以上／会社企業数,純粋持株会社／総数（子会社数規模）／会社企業数,純粋持株会社／子会社1～4社／会社企業数,純粋持株会社／子会社1社／会社企業数,純粋持株会社／子会社2社／会社企業数,純粋持株会社／子会社3社／会社企業数,純粋持株会社／子会社4社／会社企業数,純粋持株会社／子会社5～9社／会社企業数,純粋持株会社／子会社10～19社／会社企業数,純粋持株会社／子会社20～29社／会社企業数,純粋持株会社／子会社30～49社／会社企業数,純粋持株会社／子会社50社以上／会社企業数,純粋持株会社／総数（国内子会社数規模）／会社企業数,純粋持株会社／国内子会社0社／会社企業数,純粋持株会社／国内子会社1～4社／会社企業数,純粋持株会社／国内子会社1社／会社企業数,純粋持株会社／国内子会社2社／会社企業数,純粋持株会社／国内子会社3社／会社企業数,純粋持株会社／国内子会社4社／会社企業数,純粋持株会社／国内子会社5～9社／会社企業数,純粋持株会社／国内子会社10～19社／会社企業数,純粋持株会社／国内子会社20～29社／会社企業数,純粋持株会社／国内子会社30～49社／会社企業数,純粋持株会社／国内子会社50社以上／会社企業数,純粋持株会社／総数（海外子会社数規模）／会社企業数,純粋持株会社／海外子会社0社／会社企業数,純粋持株会社／海外子会社1～4社／会社企業数,純粋持株会社／海外子会社1社／会社企業数,純粋持株会社／海外子会社2社／会社企業数,純粋持株会社／海外子会社3社／会社企業数,純粋持株会社／海外子会社4社／会社企業数,純粋持株会社／海外子会社5～9社／会社企業数,純粋持株会社／海外子会社10～19社／会社企業数,純粋持株会社／海外子会社20～29社／会社企業数,純粋持株会社／海外子会社30～49社／会社企業数,純粋持株会社／海外子会社50社以上／会社企業数,事業持株会社／総数（子会社数規模）／会社企業数,事業持株会社／子会社1～4社／会社企業数,事業持株会社／子会社1社／会社企業数,事業持株会社／子会社2社／会社企業数,事業持株会社／子会社3社／会社企業数,事業持株会社／子会社4社／会社企業数,事業持株会社／子会社5～9社／会社企業数,事業持株会社／子会社10～19社／会社企業数,事業持株会社／子会社20～29社／会社企業数,事業持株会社／子会社30～49社／会社企業数,事業持株会社／子会社50社以上／会社企業数,事業持株会社／総数（国内子会社数規模）／会社企業数,事業持株会社／国内子会社0社／会社企業数,事業持株会社／国内子会社1～4社／会社企業数,事業持株会社／国内子会社1社／会社企業数,事業持株会社／国内子会社2社／会社企業数,事業持株会社／国内子会社3社／会社企業数,事業持株会社／国内子会社4社／会社企業数,事業持株会社／国内子会社5～9社／会社企業数,事業持株会社／国内子会社10～19社／会社企業数,事業持株会社／国内子会社20～29社／会社企業数,事業持株会社／国内子会社30～49社／会社企業数,事業持株会社／国内子会社50社以上／会社企業数,事業持株会社／総数（海外子会社数規模）／会社企業数,事業持株会社／海外子会社0社／会社企業数,事業持株会社／海外子会社1～4社／会社企業数,事業持株会社／海外子会社1社／会社企業数,事業持株会社／海外子会社2社／会社企業数,事業持株会社／海外子会社3社／会社企業数,事業持株会社／海外子会社4社／会社企業数,事業持株会社／海外子会社5～9社／会社企業数,事業持株会社／海外子会社10～19社／会社企業数,事業持株会社／海外子会社20～29社／会社企業数,事業持株会社／海外子会社30～49社／会社企業数,事業持株会社／海外子会社50社以上／会社企業数,持株会社でない／総数（子会社数規模）／会社企業数,持株会社でない／子会社1～4社／会社企業数,持株会社でない／子会社1社／会社企業数,持株会社でない／子会社2社／会社企業数,持株会社でない／子会社3社／会社企業数,持株会社でない／子会社4社／会社企業数,持株会社でない／子会社5～9社／会社企業数,持株会社でない／子会社10～19社／会社企業数,持株会社でない／子会社20～29社／会社企業数,持株会社でない／子会社30～49社／会社企業数,持株会社でない／子会社50社以上／会社企業数,持株会社でない／総数（国内子会社数規模）／会社企業数,持株会社でない／国内子会社0社／会社企業数,持株会社でない／国内子会社1～4社／会社企業数,持株会社でない／国内子会社1社／会社企業数,持株会社でない／国内子会社2社／会社企業数,持株会社でない／国内子会社3社／会社企業数,持株会社でない／国内子会社4社／会社企業数,持株会社でない／国内子会社5～9社／会社企業数,持株会社でない／国内子会社10～19社／会社企業数,持株会社でない／国内子会社20～29社／会社企業数,持株会社でない／国内子会社30～49社／会社企業数,持株会社でない／国内子会社50社以上／会社企業数,持株会社でない／総数（海外子会社数規模）／会社企業数,持株会社でない／海外子会社0社／会社企業数,持株会社でない／海外子会社1～4社／会社企業数,持株会社でない／海外子会社1社／会社企業数,持株会社でない／海外子会社2社／会社企業数,持株会社でない／海外子会社3社／会社企業数,持株会社でない／海外子会社4社／会社企業数,持株会社でない／海外子会社5～9社／会社企業数,持株会社でない／海外子会社10～19社／会社企業数,持株会社でない／海外子会社20～29社／会社企業数,持株会社でない／海外子会社30～49社／会社企業数,持株会社でない／海外子会社50社以上／会社企業数
4,G,37,372,000,移動電気通信業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,09,資本金10億～50億円未満,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,1,10,資本金50億円以上,2,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,2
4,G,37,372,000,移動電気通信業,9,91,（再掲）資本金1000万円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,9,92,（再掲）資本金5000万円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,9,93,（再掲）資本金1億円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,372,000,移動電気通信業,9,94,（再掲）資本金3億円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,0,00,総数（資本金階級）,9,5,3,1,1,-,3,1,-,-,-,8,1,7,3,2,2,-,1,-,-,-,-,4,5,2,1,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,-,-,1,-,-,-,-,2,-,1,-,1,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,7,4,3,-,1,-,2,1,-,-,-,6,1,6,3,1,2,-,-,-,-,-,-,4,3,2,1,-,-,1,2,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,03,資本金500万～1000万円未満,1,1,-,1,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,04,資本金1000万～3000万円未満,2,2,2,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,06,資本金5000万～1億円未満,2,-,-,-,-,-,2,-,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,07,資本金1億～3億円未満,1,1,1,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,08,資本金3億～10億円未満,1,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,09,資本金10億～50億円未満,2,1,-,-,1,-,1,-,-,-,-,2,-,2,-,1,1,-,-,-,-,-,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,1,-,1,-,-,-,-,2,-,2,-,1,1,-,-,-,-,-,-,1,1,1,-,-,-,1,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,9,91,（再掲）資本金1000万円以下,3,3,2,1,-,-,-,-,-,-,-,2,1,2,1,1,-,-,-,-,-,-,-,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,9,92,（再掲）資本金5000万円以下,3,3,2,1,-,-,-,-,-,-,-,2,1,2,1,1,-,-,-,-,-,-,-,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,9,93,（再掲）資本金1億円以下,6,4,3,1,-,-,2,-,-,-,-,5,1,4,3,1,-,-,1,-,-,-,-,2,4,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,-,-,1,-,-,-,-,2,-,1,-,1,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,4,3,3,-,-,-,1,-,-,-,-,3,1,3,3,-,-,-,-,-,-,-,-,2,2,1,1,-,-,-,1,-,-,-,-
4,G,37,373,000,電気通信に附帯するサービス業,9,94,（再掲）資本金3億円以下,7,4,3,1,-,-,2,1,-,-,-,6,1,5,3,1,1,-,1,-,-,-,-,3,4,1,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,-,-,1,-,-,-,-,2,-,1,-,1,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,5,3,3,-,-,-,1,1,-,-,-,4,1,4,3,-,1,-,-,-,-,-,-,3,2,1,1,-,-,-,2,-,-,-,-
3,G,38,000,000,放送業,0,00,総数（資本金階級）,23,19,7,7,4,1,2,1,-,1,-,23,-,19,8,7,3,1,2,1,-,1,-,3,20,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3,3,-,-,-,-,1,-,-,-,4,-,3,3,-,-,-,-,1,-,-,-,1,3,1,1,-,-,-,-,-,-,-,-,19,16,4,7,4,1,2,-,-,1,-,19,-,16,5,7,3,1,2,-,-,1,-,2,17,2,2,-,-,-,-,-,-,-,-
3,G,38,000,000,放送業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,G,38,000,000,放送業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,G,38,000,000,放送業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,G,38,000,000,放送業,1,04,資本金1000万～3000万円未満,1,1,-,-,1,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
3,G,38,000,000,放送業,1,05,資本金3000万～5000万円未満,1,1,-,-,1,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-
