地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）
4,13202,立川市,2,R,92,その他の事業サービス業,236,8066,36,2134,38,1072,65,2828,8,115,6,89,12,508,15,278,9,476,9,47,6,64,10,173,12,85,4,49
4,13202,立川市,2,R,93,政治・経済・文化団体,57,404,25,91,9,127,12,148,2,7,2,4,3,4,-,-,3,20,-,-,-,-,1,3,-,-,-,-
4,13202,立川市,2,R,94,宗教,39,1470,31,1418,2,5,6,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13202,立川市,2,R,95,その他のサービス業,3,12,1,1,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-
4,13203,武蔵野市,0,A-R,00,全産業（Ｓ公務を除く）,7902,84739,1950,25206,1195,10364,1907,19830,254,3328,238,2250,222,3281,211,1756,232,2507,411,5554,299,2240,251,2043,309,2920,231,2060
4,13203,武蔵野市,0,A-B,00,農林漁業（Ａ～Ｂ）,4,20,1,5,1,6,1,2,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,1,A,00,農業，林業,4,20,1,5,1,6,1,2,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,A,01,農業,4,20,1,5,1,6,1,2,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,7898,84719,1949,25201,1194,10358,1906,19828,254,3328,238,2250,221,3274,211,1756,232,2507,411,5554,299,2240,251,2043,309,2920,231,2060
4,13203,武蔵野市,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,1,D,00,建設業,278,2012,125,841,53,253,45,375,8,34,6,101,8,83,6,40,5,19,4,61,2,18,4,17,10,110,1,49
4,13203,武蔵野市,2,D,06,総合工事業,133,1200,51,426,29,159,21,216,4,18,5,92,4,65,5,33,2,10,2,42,1,8,3,14,5,68,1,49
4,13203,武蔵野市,2,D,07,職別工事業（設備工事業を除く）,79,481,39,257,13,58,14,87,1,1,1,9,3,6,1,7,1,1,1,3,1,10,-,-,3,31,-,-
4,13203,武蔵野市,2,D,08,設備工事業,66,331,35,158,11,36,10,72,3,15,-,-,1,12,-,-,2,8,1,16,-,-,1,3,2,11,-,-
4,13203,武蔵野市,1,E,00,製造業,141,3913,64,3129,26,370,31,249,1,2,-,-,2,5,2,5,1,2,4,59,2,27,2,4,2,50,2,3
4,13203,武蔵野市,2,E,09,食料品製造業,13,130,5,21,2,41,3,50,-,-,-,-,-,-,-,-,1,2,-,-,1,15,-,-,-,-,1,1
4,13203,武蔵野市,2,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,11,繊維工業,8,22,3,12,2,6,2,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,12,木材・木製品製造業（家具を除く）,1,17,1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,13,家具・装備品製造業,5,11,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,14,パルプ・紙・紙加工品製造業,1,17,-,-,-,-,1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,15,印刷・同関連業,26,173,13,118,4,13,6,36,-,-,-,-,-,-,1,1,-,-,1,3,-,-,1,2,-,-,-,-
4,13203,武蔵野市,2,E,16,化学工業,3,19,-,-,-,-,2,14,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,18,プラスチック製品製造業（別掲を除く）,2,41,2,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,19,ゴム製品製造業,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,20,なめし革・同製品・毛皮製造業,4,17,1,9,1,2,1,4,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,21,窯業・土石製品製造業,2,6,-,-,1,2,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,22,鉄鋼業,2,5,-,-,1,2,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,24,金属製品製造業,12,35,7,26,1,3,2,2,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,2
4,13203,武蔵野市,2,E,25,はん用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,26,生産用機械器具製造業,6,52,5,36,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,27,業務用機械器具製造業,13,77,7,29,4,27,1,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-
4,13203,武蔵野市,2,E,28,電子部品・デバイス・電子回路製造業,3,35,2,27,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,29,電気機械器具製造業,12,331,3,32,2,166,2,21,-,-,-,-,1,3,1,4,-,-,1,49,1,12,-,-,1,44,-,-
4,13203,武蔵野市,2,E,30,情報通信機械器具製造業,2,76,-,-,1,63,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,31,輸送用機械器具製造業,3,2714,3,2714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,E,32,その他の製造業,22,129,8,38,6,29,7,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-
4,13203,武蔵野市,1,F,00,電気・ガス・熱供給・水道業,3,243,1,214,-,-,-,-,-,-,-,-,1,13,1,16,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,F,33,電気業,1,214,1,214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,F,36,水道業,2,29,-,-,-,-,-,-,-,-,-,-,1,13,1,16,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,1,G,00,情報通信業,200,3116,19,257,36,569,83,1515,7,31,6,32,1,122,2,14,3,14,10,81,8,55,9,266,12,148,-,-
4,13203,武蔵野市,2,G,37,通信業,4,39,-,-,-,-,3,32,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,G,38,放送業,2,24,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,-,-,-,-,-,-
4,13203,武蔵野市,2,G,39,情報サービス業,92,1859,8,183,18,383,43,997,1,15,2,4,-,-,-,-,1,1,7,38,5,39,4,178,2,18,-,-
4,13203,武蔵野市,2,G,40,インターネット附随サービス業,10,52,-,-,1,18,3,12,2,3,2,10,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-
4,13203,武蔵野市,2,G,41,映像・音声・文字情報制作業,92,1142,11,74,16,154,34,474,4,13,2,18,1,122,1,7,2,13,3,43,1,1,5,88,10,130,-,-
4,13203,武蔵野市,1,H,00,運輸業，郵便業,56,2425,23,1266,7,162,19,390,1,2,-,-,1,337,-,-,1,205,-,-,2,41,1,20,1,2,-,-
4,13203,武蔵野市,2,H,42,鉄道業,3,171,1,5,1,62,1,104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,H,43,道路旅客運送業,25,1323,13,1099,4,4,6,13,1,2,-,-,-,-,-,-,1,205,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,H,44,道路貨物運送業,20,533,7,153,2,96,9,254,-,-,-,-,-,-,-,-,-,-,-,-,1,10,1,20,-,-,-,-
4,13203,武蔵野市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,H,47,倉庫業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,H,48,運輸に附帯するサービス業,7,61,2,9,-,-,3,19,-,-,-,-,-,-,-,-,-,-,-,-,1,31,-,-,1,2,-,-
4,13203,武蔵野市,2,H,49,郵便業（信書便事業を含む）,1,337,-,-,-,-,-,-,-,-,-,-,1,337,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,1,I,00,卸売業，小売業,2089,19091,495,4476,226,1527,471,3989,70,547,53,343,47,799,66,437,74,930,185,3059,78,442,67,465,95,946,111,856
4,13203,武蔵野市,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,I,51,繊維・衣服等卸売業,19,103,3,34,3,9,5,20,-,-,1,4,-,-,1,3,-,-,-,-,3,20,1,3,1,7,1,3
4,13203,武蔵野市,2,I,52,飲食料品卸売業,48,422,22,231,4,28,12,57,-,-,1,50,-,-,-,-,3,24,1,4,2,12,1,11,-,-,1,3
4,13203,武蔵野市,2,I,53,建築材料，鉱物・金属材料等卸売業,48,291,26,157,7,18,7,79,1,3,1,1,-,-,-,-,3,8,1,1,-,-,2,24,-,-,-,-
4,13203,武蔵野市,2,I,54,機械器具卸売業,73,1862,11,78,14,91,24,142,3,21,1,15,2,36,-,-,2,16,3,1405,8,42,-,-,2,10,-,-
4,13203,武蔵野市,2,I,55,その他の卸売業,81,616,14,81,11,95,28,229,4,50,2,11,4,79,1,1,2,4,4,19,5,15,3,21,2,8,-,-
4,13203,武蔵野市,2,I,56,各種商品小売業,10,1343,4,1161,-,-,1,45,-,-,-,-,-,-,-,-,-,-,3,88,-,-,-,-,2,49,-,-
4,13203,武蔵野市,2,I,57,織物・衣服・身の回り品小売業,544,3326,70,456,51,196,111,815,22,207,17,60,16,202,19,95,25,125,76,438,19,79,22,90,31,137,44,321
4,13203,武蔵野市,2,I,58,飲食料品小売業,478,5848,141,1313,43,529,114,1396,10,109,8,88,8,130,17,154,18,553,37,558,11,108,12,177,21,375,27,282
4,13203,武蔵野市,2,I,59,機械器具小売業,96,820,32,176,14,78,13,68,5,22,2,7,2,229,5,49,5,110,3,27,4,9,2,1,-,-,5,36
4,13203,武蔵野市,2,I,60,その他の小売業,654,4250,162,732,76,465,146,1083,21,116,20,107,14,115,20,124,15,87,53,490,25,152,23,133,36,360,33,211
4,13203,武蔵野市,2,I,61,無店舗小売業,38,210,10,57,3,18,10,55,4,19,-,-,1,8,3,11,1,3,4,29,1,5,1,5,-,-,-,-
4,13203,武蔵野市,1,J,00,金融業，保険業,103,2155,23,794,14,141,30,588,2,47,6,80,3,46,5,76,6,115,5,72,3,14,-,-,1,3,1,32
4,13203,武蔵野市,2,J,62,銀行業,25,854,11,536,-,-,8,178,2,47,-,-,2,35,1,26,-,-,-,-,-,-,-,-,-,-,1,32
4,13203,武蔵野市,2,J,63,協同組織金融業,9,154,2,33,3,50,-,-,-,-,4,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,J,64,貸金業，クレジットカード業等非預金信用機関,9,113,3,18,1,4,1,49,-,-,-,-,1,11,-,-,-,-,2,26,1,5,-,-,-,-,-,-
4,13203,武蔵野市,2,J,65,金融商品取引業，商品先物取引業,12,273,2,117,4,34,3,69,-,-,-,-,-,-,-,-,2,52,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,J,66,補助的金融業等,4,29,-,-,-,-,1,6,-,-,-,-,-,-,-,-,2,15,1,8,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,44,732,5,90,6,53,17,286,-,-,2,9,-,-,4,50,2,48,2,38,2,9,-,-,1,3,-,-
4,13203,武蔵野市,1,K,00,不動産業，物品賃貸業,1102,5218,413,1377,286,998,229,1409,32,812,17,52,15,79,5,26,10,67,16,90,16,80,20,61,17,89,10,54
4,13203,武蔵野市,2,K,68,不動産取引業,218,1886,49,375,46,450,65,463,9,316,7,27,7,40,1,5,4,53,8,38,6,49,8,25,6,36,1,5
4,13203,武蔵野市,2,K,69,不動産賃貸業・管理業,866,2970,360,956,239,542,158,703,21,486,10,25,8,39,3,13,6,14,6,32,10,31,12,36,10,33,8,40
4,13203,武蔵野市,2,K,70,物品賃貸業,18,362,4,46,1,6,6,243,2,10,-,-,-,-,1,8,-,-,2,20,-,-,-,-,1,20,1,9
4,13203,武蔵野市,1,L,00,学術研究，専門・技術サービス業,366,3201,61,442,83,1496,107,500,12,140,13,56,6,20,9,115,9,53,12,154,17,75,20,102,11,36,3,8
4,13203,武蔵野市,2,L,71,学術・開発研究機関,6,1160,1,46,2,1111,1,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,L,72,専門サービス業（他に分類されないもの）,229,1086,33,175,51,249,75,274,8,32,9,48,2,3,4,16,3,16,9,147,11,55,15,47,7,21,-,-
4,13203,武蔵野市,2,L,73,広告業,11,88,1,3,-,-,2,33,1,1,1,3,1,6,-,-,2,20,-,-,-,-,1,18,-,-,2,4
4,13203,武蔵野市,2,L,74,技術サービス業（他に分類されないもの）,120,867,26,218,30,136,29,191,3,107,3,5,3,11,5,99,4,17,2,7,6,20,4,37,4,15,1,4
4,13203,武蔵野市,1,M,00,宿泊業，飲食サービス業,1406,17475,248,3929,174,2002,337,4906,52,506,53,576,55,645,54,398,51,586,67,833,73,657,58,481,67,620,47,631
4,13203,武蔵野市,2,M,75,宿泊業,35,478,11,133,7,230,11,85,-,-,1,18,-,-,-,-,-,-,1,1,-,-,1,4,1,4,-,-
4,13203,武蔵野市,2,M,76,飲食店,1302,16069,230,3665,153,1595,316,4720,47,459,51,557,55,645,53,393,48,513,58,613,70,645,52,440,64,601,42,550
4,13203,武蔵野市,2,M,77,持ち帰り・配達飲食サービス業,69,928,7,131,14,177,10,101,5,47,1,1,-,-,1,5,3,73,8,219,3,12,5,37,2,15,5,81
4,13203,武蔵野市,1,N,00,生活関連サービス業，娯楽業,756,4943,187,1109,101,828,191,1286,19,89,30,275,27,165,18,113,24,212,32,189,27,163,23,148,42,221,21,90
4,13203,武蔵野市,2,N,78,洗濯・理容・美容・浴場業,544,2653,152,644,66,372,125,656,9,16,23,137,20,92,16,94,16,128,23,105,22,93,18,91,28,126,15,52
4,13203,武蔵野市,2,N,79,その他の生活関連サービス業,90,555,16,91,14,58,21,105,4,25,3,74,3,42,1,6,5,48,7,33,3,14,2,12,6,29,3,14
4,13203,武蔵野市,2,N,80,娯楽業,122,1735,19,374,21,398,45,525,6,48,4,64,4,31,1,13,3,36,2,51,2,56,3,45,8,66,3,24
4,13203,武蔵野市,1,O,00,教育，学習支援業,373,6176,94,3634,57,422,91,803,11,65,12,196,7,81,16,107,10,39,20,169,14,98,12,271,9,70,11,174
4,13203,武蔵野市,2,O,81,学校教育,43,2931,34,2744,5,80,-,-,-,-,1,71,-,-,1,9,-,-,-,-,-,-,-,-,1,5,1,22
4,13203,武蔵野市,2,O,82,その他の教育，学習支援業,330,3245,60,890,52,342,91,803,11,65,11,125,7,81,15,98,10,39,20,169,14,98,12,271,8,65,10,152
4,13203,武蔵野市,1,P,00,医療，福祉,708,10278,94,2719,91,1108,204,2608,29,426,30,453,25,592,20,229,33,245,42,561,51,399,23,155,37,599,18,122
4,13203,武蔵野市,2,P,83,医療業,529,5899,86,2324,74,531,153,1258,26,408,22,345,16,73,12,68,25,129,25,127,43,233,15,86,19,252,9,42
4,13203,武蔵野市,2,P,84,保健衛生,9,59,-,-,1,37,3,9,-,-,1,1,-,-,-,-,-,-,1,1,-,-,2,9,1,2,-,-
4,13203,武蔵野市,2,P,85,社会保険・社会福祉・介護事業,170,4320,8,395,16,540,48,1341,3,18,7,107,9,519,8,161,8,116,16,433,8,166,6,60,17,345,9,80
4,13203,武蔵野市,1,Q,00,複合サービス事業,18,151,-,-,-,-,3,36,-,-,-,-,15,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,Q,86,郵便局,15,115,-,-,-,-,-,-,-,-,-,-,15,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,Q,87,協同組合（他に分類されないもの）,3,36,-,-,-,-,3,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,1,R,00,サービス業（他に分類されないもの）,299,4322,102,1014,40,482,65,1174,10,627,12,86,8,172,7,180,5,20,14,226,6,171,12,53,5,26,6,41
4,13203,武蔵野市,2,R,88,廃棄物処理業,5,63,1,43,2,4,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,R,89,自動車整備業,10,28,7,18,2,9,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,R,90,機械等修理業（別掲を除く）,31,220,8,71,4,14,3,11,1,3,3,24,-,-,-,-,-,-,2,18,1,4,7,45,-,-,1,6
4,13203,武蔵野市,2,R,91,職業紹介・労働者派遣業,13,371,5,35,1,4,6,322,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13203,武蔵野市,2,R,92,その他の事業サービス業,151,3191,32,662,23,423,41,697,7,614,5,17,6,168,6,179,2,14,11,198,2,137,3,5,4,18,5,35
4,13203,武蔵野市,2,R,93,政治・経済・文化団体,51,287,20,68,4,16,12,109,1,9,3,35,1,3,-,-,3,6,1,10,2,19,2,3,1,8,-,-
4,13203,武蔵野市,2,R,94,宗教,36,139,28,113,4,12,-,-,1,1,-,-,1,1,-,-,-,-,-,-,1,11,-,-,-,-,-,-
4,13203,武蔵野市,2,R,95,その他のサービス業,2,23,1,4,-,-,1,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,0,A-R,00,全産業（Ｓ公務を除く）,5330,57740,1817,22045,971,9144,1149,13421,120,1004,132,1294,195,2172,136,1680,124,1014,131,1314,133,1072,87,1047,98,1121,66,417
4,13204,三鷹市,0,A-B,00,農林漁業（Ａ～Ｂ）,11,60,8,45,-,-,1,4,1,5,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-
4,13204,三鷹市,1,A,00,農業，林業,11,60,8,45,-,-,1,4,1,5,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,A,01,農業,10,57,7,42,-,-,1,4,1,5,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,A,02,林業,1,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,5319,57680,1809,22000,971,9144,1148,13417,119,999,132,1294,195,2172,136,1680,124,1014,130,1308,133,1072,87,1047,98,1121,66,417
4,13204,三鷹市,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,1,D,00,建設業,458,2999,185,1111,114,783,91,611,10,54,11,63,12,83,5,23,3,43,11,138,2,7,3,15,3,43,-,-
4,13204,三鷹市,2,D,06,総合工事業,195,1243,82,509,47,266,40,287,2,12,7,51,4,10,1,4,-,-,5,82,2,7,-,-,-,-,-,-
4,13204,三鷹市,2,D,07,職別工事業（設備工事業を除く）,163,1063,66,420,40,373,30,109,5,24,4,12,4,43,3,13,2,14,5,32,-,-,2,8,1,11,-,-
4,13204,三鷹市,2,D,08,設備工事業,100,693,37,182,27,144,21,215,3,18,-,-,4,30,1,6,1,29,1,24,-,-,1,7,2,32,-,-
4,13204,三鷹市,1,E,00,製造業,256,4966,157,4006,44,574,34,236,3,35,2,62,3,5,3,10,2,5,2,12,1,3,1,8,-,-,-,-
4,13204,三鷹市,2,E,09,食料品製造業,18,581,11,463,4,98,2,17,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,10,飲料・たばこ・飼料製造業,1,8,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,11,繊維工業,9,29,7,23,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,12,木材・木製品製造業（家具を除く）,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,13,家具・装備品製造業,7,15,3,6,1,3,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,14,パルプ・紙・紙加工品製造業,4,32,4,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,15,印刷・同関連業,25,383,16,306,6,38,2,15,1,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,16,化学工業,4,96,1,42,-,-,1,50,-,-,-,-,-,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,18,プラスチック製品製造業（別掲を除く）,8,79,5,51,2,24,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,19,ゴム製品製造業,2,11,-,-,1,7,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,21,窯業・土石製品製造業,8,37,5,17,2,14,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,22,鉄鋼業,1,6,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,23,非鉄金属製造業,4,32,4,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,24,金属製品製造業,32,261,24,225,3,12,3,14,1,3,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,25,はん用機械器具製造業,4,25,3,23,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,26,生産用機械器具製造業,22,144,13,99,7,42,1,1,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,27,業務用機械器具製造業,26,286,16,186,2,7,5,28,-,-,1,59,1,1,-,-,-,-,1,5,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,28,電子部品・デバイス・電子回路製造業,18,104,11,79,4,14,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,2,E,29,電気機械器具製造業,25,503,18,424,1,37,5,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
