地域階層,地域コード,地域名,産業分類階層,大分類,産業分類名称,資本金階級階層,資本金階級コード,資本金階級名称,総数（決算月）／会社企業数,総数（決算月）／企業事業所数（事業所）,総数（決算月）／企業従業者数（人）,1月決算／会社企業数,1月決算／企業事業所数（事業所）,1月決算／企業従業者数（人）,2月決算／会社企業数,2月決算／企業事業所数（事業所）,2月決算／企業従業者数（人）,3月決算／会社企業数,3月決算／企業事業所数（事業所）,3月決算／企業従業者数（人）,4月決算／会社企業数,4月決算／企業事業所数（事業所）,4月決算／企業従業者数（人）,5月決算／会社企業数,5月決算／企業事業所数（事業所）,5月決算／企業従業者数（人）,6月決算／会社企業数,6月決算／企業事業所数（事業所）,6月決算／企業従業者数（人）,7月決算／会社企業数,7月決算／企業事業所数（事業所）,7月決算／企業従業者数（人）,8月決算／会社企業数,8月決算／企業事業所数（事業所）,8月決算／企業従業者数（人）,9月決算／会社企業数,9月決算／企業事業所数（事業所）,9月決算／企業従業者数（人）,10月決算／会社企業数,10月決算／企業事業所数（事業所）,10月決算／企業従業者数（人）,11月決算／会社企業数,11月決算／企業事業所数（事業所）,11月決算／企業従業者数（人）,12月決算／会社企業数,12月決算／企業事業所数（事業所）,12月決算／企業従業者数（人）
4,13201,八王子市,2,B,漁業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,B,漁業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,0,00,総数（資本金階級）,6817,10215,111093,177,250,2180,453,1019,7597,1121,1963,37933,473,597,4645,573,834,6988,612,927,9283,557,682,5969,608,1235,9468,705,930,9427,332,486,4672,191,243,1861,472,666,5807
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,01,資本金300万円未満,398,453,2736,11,13,53,20,21,133,77,97,460,30,30,173,24,29,228,38,39,173,19,23,218,27,34,137,45,48,285,22,22,165,17,19,141,36,45,283
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,02,資本金300万～500万円未満,2897,3187,17947,83,88,459,235,261,1688,422,463,2968,225,239,1108,266,318,1904,275,297,1638,265,295,1786,271,300,1568,312,341,1760,157,167,957,80,90,537,211,225,994
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,03,資本金500万～1000万円未満,717,838,5634,20,25,388,56,63,432,103,119,811,55,68,354,76,92,603,64,80,548,70,75,483,64,67,269,73,96,780,36,38,208,27,31,184,47,53,308
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,04,資本金1000万～3000万円未満,2001,2964,32764,56,110,1144,114,189,1864,373,499,7161,141,223,2358,167,316,2523,188,295,3475,172,223,2282,201,272,2627,224,304,3843,101,198,1753,54,67,734,148,200,2067
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,05,資本金3000万～5000万円未満,234,640,10619,4,8,100,18,41,1379,51,193,4579,14,19,218,25,36,712,24,67,662,15,26,320,25,60,1333,23,38,878,12,25,312,7,30,201,13,100,647
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,06,資本金5000万～1億円未満,142,584,10787,1,1,30,6,15,554,52,141,2986,7,10,229,11,39,989,12,113,1083,11,33,779,11,44,1062,16,84,1393,2,24,596,3,3,55,7,19,456
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,07,資本金1億～3億円未満,39,648,13017,1,4,5,3,428,1543,18,162,9176,-,-,-,1,1,19,5,20,1300,1,1,43,3,443,1891,3,8,262,-,-,-,-,-,-,5,7,315
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,08,資本金3億～10億円未満,16,126,7469,-,-,-,-,-,-,8,68,4891,1,8,205,-,-,-,1,11,385,1,3,48,1,10,528,-,-,-,1,11,679,-,-,-,3,15,733
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,09,資本金10億～50億円未満,4,67,2394,-,-,-,-,-,-,4,67,2394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,1,C-R,非農林漁業（Ｓ公務を除く）,1,10,資本金50億円以上,4,145,2458,-,-,-,-,-,-,4,145,2458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,187,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,0,00,総数（資本金階級）,1,2,6,-,-,-,1,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,02,資本金300万～500万円未満,1,2,6,-,-,-,1,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,C,鉱業，採石業，砂利採取業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,D,建設業,0,00,総数（資本金階級）,1265,1391,9879,30,33,200,77,84,516,188,222,1851,118,120,708,138,147,1043,128,129,932,110,113,603,112,118,800,143,149,1096,59,63,516,36,59,348,76,79,545
4,13201,八王子市,2,D,建設業,1,01,資本金300万円未満,47,50,257,2,3,4,2,3,12,7,7,36,5,5,20,4,4,14,4,4,14,3,3,7,6,6,66,5,5,24,1,1,6,1,1,6,3,3,19
4,13201,八王子市,2,D,建設業,1,02,資本金300万～500万円未満,586,604,2993,17,18,85,49,50,222,83,86,468,54,56,224,57,58,331,61,62,348,51,52,193,43,44,199,77,79,398,30,31,196,20,20,129,34,37,171
4,13201,八王子市,2,D,建設業,1,03,資本金500万～1000万円未満,169,171,982,3,3,15,12,12,52,22,23,167,21,21,115,26,26,136,19,19,126,13,13,43,17,17,70,15,15,80,5,5,32,5,5,23,8,8,81
4,13201,八王子市,2,D,建設業,1,04,資本金1000万～3000万円未満,344,370,3234,7,8,88,9,9,64,61,73,571,30,30,213,42,48,332,34,34,340,38,40,302,32,34,272,38,40,488,20,20,180,6,7,82,28,28,208
4,13201,八王子市,2,D,建設業,1,05,資本金3000万～5000万円未満,68,111,1338,1,1,8,3,8,160,10,16,237,6,6,47,9,11,230,5,5,62,4,4,48,12,15,171,7,9,102,3,6,102,3,25,97,1,1,8
4,13201,八王子市,2,D,建設業,1,06,資本金5000万～1億円未満,13,20,455,-,-,-,1,1,2,3,7,164,2,2,89,-,-,-,2,2,14,1,1,10,-,-,-,1,1,4,-,-,-,1,1,11,1,1,20
4,13201,八王子市,2,D,建設業,1,07,資本金1億～3億円未満,2,2,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,38
4,13201,八王子市,2,D,建設業,1,08,資本金3億～10億円未満,1,9,190,-,-,-,-,-,-,1,9,190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,D,建設業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,D,建設業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,E,製造業,0,00,総数（資本金階級）,1028,1369,24263,22,29,340,61,65,707,183,304,12010,72,87,898,88,112,1156,99,131,1253,101,125,1471,85,112,1305,120,157,2440,66,82,1025,27,32,429,58,74,908
4,13201,八王子市,2,E,製造業,1,01,資本金300万円未満,22,22,116,-,-,-,-,-,-,6,6,34,4,4,34,-,-,-,1,1,3,1,1,3,3,3,8,4,4,16,2,2,13,1,1,8,-,-,-
4,13201,八王子市,2,E,製造業,1,02,資本金300万～500万円未満,367,389,2102,8,8,55,24,24,144,45,49,300,29,30,122,38,43,305,35,37,139,39,42,271,35,38,145,41,42,265,33,35,142,3,3,11,21,21,131
4,13201,八王子市,2,E,製造業,1,03,資本金500万～1000万円未満,108,122,784,3,4,47,12,14,129,20,22,86,5,5,31,14,22,156,6,7,30,16,16,100,9,9,50,5,5,32,10,10,40,5,5,59,4,4,15
4,13201,八王子市,2,E,製造業,1,04,資本金1000万～3000万円未満,387,472,6142,10,16,199,19,20,240,72,87,1237,27,31,353,28,34,465,48,54,682,36,41,621,31,36,463,49,69,1043,17,21,199,15,19,229,24,33,286
4,13201,八王子市,2,E,製造業,1,05,資本金3000万～5000万円未満,56,98,1920,1,1,39,4,4,118,13,17,506,2,2,18,5,8,137,6,21,173,4,7,82,3,8,66,11,19,513,3,5,118,2,3,79,2,3,71
4,13201,八王子市,2,E,製造業,1,06,資本金5000万～1億円未満,43,121,3774,-,-,-,1,2,74,13,39,1407,4,7,135,2,4,87,2,4,95,4,15,346,4,18,573,6,12,274,1,9,513,1,1,43,4,8,212
4,13201,八王子市,2,E,製造業,1,07,資本金1億～3億円未満,12,38,6200,-,-,-,1,1,2,7,23,5811,-,-,-,-,-,-,1,7,131,-,-,-,-,-,-,1,3,104,-,-,-,-,-,-,2,4,152
4,13201,八王子市,2,E,製造業,1,08,資本金3億～10億円未満,6,29,814,-,-,-,-,-,-,3,17,520,1,8,205,-,-,-,-,-,-,1,3,48,-,-,-,-,-,-,-,-,-,-,-,-,1,1,41
4,13201,八王子市,2,E,製造業,1,09,資本金10億～50億円未満,1,7,287,-,-,-,-,-,-,1,7,287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,E,製造業,1,10,資本金50億円以上,3,37,1822,-,-,-,-,-,-,3,37,1822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,187,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,0,00,総数（資本金階級）,2,2,20,-,-,-,-,-,-,-,-,-,-,-,-,1,1,10,-,-,-,-,-,-,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,04,資本金1000万～3000万円未満,2,2,20,-,-,-,-,-,-,-,-,-,-,-,-,1,1,10,-,-,-,-,-,-,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,F,電気・ガス・熱供給・水道業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,G,情報通信業,0,00,総数（資本金階級）,207,242,4066,5,7,25,14,15,91,53,72,2838,11,11,26,10,10,64,21,25,384,13,14,64,18,18,179,23,24,174,8,9,49,8,9,18,11,11,31
4,13201,八王子市,2,G,情報通信業,1,01,資本金300万円未満,32,34,190,-,-,-,-,-,-,11,11,31,-,-,-,2,2,5,7,7,41,2,3,6,2,2,5,3,4,16,-,-,-,1,1,1,1,1,1
4,13201,八王子市,2,G,情報通信業,1,02,資本金300万～500万円未満,80,82,178,3,3,4,8,9,21,19,19,35,6,6,11,3,3,16,8,8,17,8,8,25,5,5,15,10,10,18,-,-,-,3,4,6,3,3,4
4,13201,八王子市,2,G,情報通信業,1,03,資本金500万～1000万円未満,16,17,95,1,2,2,2,2,8,2,2,7,1,1,1,2,2,30,1,1,3,-,-,-,1,1,7,-,-,-,1,1,5,1,1,1,2,2,9
4,13201,八王子市,2,G,情報通信業,1,04,資本金1000万～3000万円未満,65,71,650,1,2,19,4,4,62,17,17,205,4,4,14,3,3,13,4,8,64,3,3,33,8,8,47,9,9,137,6,7,35,3,3,10,5,5,17
4,13201,八王子市,2,G,情報通信業,1,05,資本金3000万～5000万円未満,2,13,2160,-,-,-,-,-,-,1,12,2151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,9,-,-,-,-,-,-
4,13201,八王子市,2,G,情報通信業,1,06,資本金5000万～1億円未満,3,4,200,-,-,-,-,-,-,1,2,95,-,-,-,-,-,-,-,-,-,-,-,-,2,2,105,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,G,情報通信業,1,07,資本金1億～3億円未満,2,2,262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,259,-,-,-,-,-,-,1,1,3,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,G,情報通信業,1,08,資本金3億～10億円未満,2,9,314,-,-,-,-,-,-,2,9,314,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,G,情報通信業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,G,情報通信業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,H,運輸業，郵便業,0,00,総数（資本金階級）,132,176,4919,5,6,235,7,9,243,30,51,1382,9,14,258,9,10,149,12,15,206,11,13,130,15,20,444,15,17,393,3,3,60,1,1,12,10,10,255
4,13201,八王子市,2,H,運輸業，郵便業,1,01,資本金300万円未満,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1
4,13201,八王子市,2,H,運輸業，郵便業,1,02,資本金300万～500万円未満,42,42,284,2,2,15,3,3,22,9,9,35,4,4,13,2,2,23,7,7,31,4,4,24,7,7,79,2,2,10,1,1,28,-,-,-,2,2,7
4,13201,八王子市,2,H,運輸業，郵便業,1,03,資本金500万～1000万円未満,22,25,450,3,4,220,1,1,15,3,3,55,-,-,-,3,3,23,2,3,33,3,4,19,-,-,-,4,4,64,-,-,-,1,1,12,2,2,9
4,13201,八王子市,2,H,運輸業，郵便業,1,04,資本金1000万～3000万円未満,52,78,2148,-,-,-,2,2,28,12,23,726,5,10,245,3,4,25,3,5,142,4,5,87,8,13,365,7,8,246,2,2,32,-,-,-,5,5,238
4,13201,八王子市,2,H,運輸業，郵便業,1,05,資本金3000万～5000万円未満,3,4,70,-,-,-,-,-,-,2,2,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,9,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,H,運輸業，郵便業,1,06,資本金5000万～1億円未満,6,11,394,-,-,-,1,3,178,2,5,54,-,-,-,1,1,78,-,-,-,-,-,-,-,-,-,1,1,64,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,H,運輸業，郵便業,1,07,資本金1億～3億円未満,2,9,451,-,-,-,-,-,-,2,9,451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,H,運輸業，郵便業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,H,運輸業，郵便業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,H,運輸業，郵便業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,I,卸売業，小売業,0,00,総数（資本金階級）,1601,3337,30779,47,69,471,124,595,3160,240,708,10668,106,139,740,119,298,2391,132,286,2228,129,172,1833,168,664,3266,140,202,1825,74,131,1513,35,47,380,110,157,1369
4,13201,八王子市,2,I,卸売業，小売業,1,01,資本金300万円未満,91,111,823,3,4,29,6,6,47,16,17,43,6,6,29,5,5,13,7,7,26,6,9,179,6,13,40,6,6,132,3,3,24,4,6,41,7,13,92
4,13201,八王子市,2,I,卸売業，小売業,1,02,資本金300万～500万円未満,649,751,4893,17,17,101,62,74,547,81,85,487,49,52,239,56,81,549,55,66,521,63,79,639,78,93,515,60,68,382,32,34,218,16,19,206,46,48,310
4,13201,八王子市,2,I,卸売業，小売業,1,03,資本金500万～1000万円未満,164,217,1328,4,5,31,17,18,110,19,30,157,15,22,129,10,11,57,11,14,94,15,18,168,15,16,74,22,39,275,10,12,82,3,7,26,12,13,36
4,13201,八王子市,2,I,卸売業，小売業,1,04,資本金1000万～3000万円未満,506,878,7286,21,38,275,30,52,392,92,137,1236,33,56,306,36,159,922,48,87,803,40,51,602,59,79,639,46,72,744,23,44,358,11,14,92,40,58,493
4,13201,八王子市,2,I,卸売業，小売業,1,05,資本金3000万～5000万円未満,47,175,2122,-,-,-,6,17,241,9,93,1013,2,2,32,6,11,218,7,14,102,4,12,164,3,5,26,2,4,199,3,11,67,1,1,15,3,4,22
4,13201,八王子市,2,I,卸売業，小売業,1,06,資本金5000万～1億円未満,36,290,3481,1,1,30,2,2,286,14,48,506,1,1,5,5,30,629,4,98,682,1,3,81,3,19,296,2,11,86,1,15,83,-,-,-,1,9,213
4,13201,八王子市,2,I,卸売業，小売業,1,07,資本金1億～3億円未満,7,557,3523,1,4,5,1,426,1537,4,116,1868,-,-,-,-,-,-,-,-,-,-,-,-,2,437,1650,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,I,卸売業，小売業,1,08,資本金3億～10億円未満,3,55,4739,-,-,-,-,-,-,1,32,3857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11,679,-,-,-,1,12,203
4,13201,八王子市,2,I,卸売業，小売業,1,09,資本金10億～50億円未満,1,40,863,-,-,-,-,-,-,1,40,863,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,I,卸売業，小売業,1,10,資本金50億円以上,1,108,636,-,-,-,-,-,-,1,108,636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,0,00,総数（資本金階級）,74,84,335,3,3,13,-,-,-,18,19,94,2,2,10,5,5,14,8,10,40,7,12,36,6,7,24,8,8,33,1,1,10,2,2,10,10,10,44
4,13201,八王子市,2,J,金融業，保険業,1,01,資本金300万円未満,7,7,38,-,-,-,-,-,-,4,4,28,-,-,-,-,-,-,1,1,4,-,-,-,-,-,-,1,1,4,-,-,-,-,-,-,1,1,2
4,13201,八王子市,2,J,金融業，保険業,1,02,資本金300万～500万円未満,49,51,207,3,3,13,-,-,-,12,13,52,2,2,10,2,2,6,5,5,17,4,4,23,6,7,24,3,3,10,1,1,10,2,2,10,8,8,30
4,13201,八王子市,2,J,金融業，保険業,1,03,資本金500万～1000万円未満,8,8,42,-,-,-,-,-,-,2,2,14,-,-,-,2,2,6,-,-,-,1,1,3,-,-,-,1,1,6,-,-,-,-,-,-,1,1,12
4,13201,八王子市,2,J,金融業，保険業,1,04,資本金1000万～3000万円未満,7,14,39,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,3,14,2,7,10,-,-,-,3,3,13,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,1,05,資本金3000万～5000万円未満,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,J,金融業，保険業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13201,八王子市,2,K,不動産業，物品賃貸業,0,00,総数（資本金階級）,818,887,3545,25,29,131,59,65,215,117,134,582,57,59,192,79,82,302,70,76,486,69,74,275,75,85,376,92,100,369,46,46,142,27,27,113,63,66,192
4,13201,八王子市,2,K,不動産業，物品賃貸業,1,01,資本金300万円未満,35,35,82,2,2,5,3,3,12,6,6,23,3,3,8,2,2,4,4,4,8,2,2,2,2,2,2,6,6,9,4,4,10,-,-,-,3,3,7
