地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,企業等／総数／企業数（企業）,企業等／総数／事業所数（事業所）,企業等／総数／企業従業者数（人）,企業等／総数／売上（収入）金額（百万円）,企業等／単一事業所企業／企業数（企業）,企業等／単一事業所企業／事業所数（事業所）,企業等／単一事業所企業／企業従業者数（人）,企業等／単一事業所企業／売上（収入）金額（百万円）,企業等／複数事業所企業／企業数（企業）,企業等／複数事業所企業／事業所数（事業所）,企業等／複数事業所企業／企業従業者数（人）,企業等／複数事業所企業／売上（収入）金額（百万円）,個人／総数／企業数（企業）,個人／総数／事業所数（事業所）,個人／総数／企業従業者数（人）,個人／総数／売上（収入）金額（百万円）,個人／単一事業所企業／企業数（企業）,個人／単一事業所企業／事業所数（事業所）,個人／単一事業所企業／企業従業者数（人）,個人／単一事業所企業／売上（収入）金額（百万円）,個人／複数事業所企業／企業数（企業）,個人／複数事業所企業／事業所数（事業所）,個人／複数事業所企業／企業従業者数（人）,個人／複数事業所企業／売上（収入）金額（百万円）,会社企業／総数／企業数（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／総数／売上（収入）金額（百万円）,会社企業／単一事業所企業／企業数（企業）,会社企業／単一事業所企業／事業所数（事業所）,会社企業／単一事業所企業／企業従業者数（人）,会社企業／単一事業所企業／売上（収入）金額（百万円）,会社企業／複数事業所企業／企業数（企業）,会社企業／複数事業所企業／事業所数（事業所）,会社企業／複数事業所企業／企業従業者数（人）,会社企業／複数事業所企業／売上（収入）金額（百万円）,会社以外の法人／総数／企業数（企業）,会社以外の法人／総数／事業所数（事業所）,会社以外の法人／総数／企業従業者数（人）,会社以外の法人／総数／売上（収入）金額（百万円）,会社以外の法人／単一事業所企業／企業数（企業）,会社以外の法人／単一事業所企業／事業所数（事業所）,会社以外の法人／単一事業所企業／企業従業者数（人）,会社以外の法人／単一事業所企業／売上（収入）金額（百万円）,会社以外の法人／複数事業所企業／企業数（企業）,会社以外の法人／複数事業所企業／事業所数（事業所）,会社以外の法人／複数事業所企業／企業従業者数（人）,会社以外の法人／複数事業所企業／売上（収入）金額（百万円）
4,13214,国分寺市,2,D,06,総合工事業,78,80,469,13288,76,76,381,x,2,4,88,x,15,15,32,x,15,15,32,x,-,-,-,-,62,64,428,x,60,60,340,x,2,4,88,x,1,1,9,x,1,1,9,x,-,-,-,-
4,13214,国分寺市,2,D,07,職別工事業（設備工事業を除く）,64,69,412,9908,59,59,327,5819,5,10,85,4089,13,13,30,189,13,13,30,189,-,-,-,-,51,56,382,9719,46,46,297,5631,5,10,85,4089,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,D,08,設備工事業,43,45,275,5616,41,41,242,x,2,4,33,x,5,5,11,x,5,5,11,x,-,-,-,-,38,40,264,x,36,36,231,x,2,4,33,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,E,00,製造業,72,96,1881,27755,61,61,586,8214,11,35,1295,19540,7,7,14,36,7,7,14,36,-,-,-,-,65,89,1867,27718,54,54,572,8178,11,35,1295,19540,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,09,食料品製造業,1,7,135,x,-,-,-,-,1,7,135,x,-,-,-,-,-,-,-,-,-,-,-,-,1,7,135,x,-,-,-,-,1,7,135,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,11,繊維工業,6,6,18,156,6,6,18,156,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,5,5,16,x,5,5,16,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,12,木材・木製品製造業（家具を除く）,1,1,3,x,1,1,3,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,x,1,1,3,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,13,家具・装備品製造業,2,2,11,x,2,2,11,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,11,x,2,2,11,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,14,パルプ・紙・紙加工品製造業,1,2,8,x,-,-,-,-,1,2,8,x,-,-,-,-,-,-,-,-,-,-,-,-,1,2,8,x,-,-,-,-,1,2,8,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,15,印刷・同関連業,7,8,68,977,6,6,61,x,1,2,7,x,2,2,4,x,2,2,4,x,-,-,-,-,5,6,64,x,4,4,57,x,1,2,7,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,16,化学工業,3,3,41,615,3,3,41,615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,41,615,3,3,41,615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,18,プラスチック製品製造業（別掲を除く）,1,1,9,x,1,1,9,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,9,x,1,1,9,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,21,窯業・土石製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,22,鉄鋼業,1,1,2,x,1,1,2,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,24,金属製品製造業,6,6,60,478,6,6,60,478,-,-,-,-,1,1,3,x,1,1,3,x,-,-,-,-,5,5,57,x,5,5,57,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,25,はん用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,26,生産用機械器具製造業,5,6,15,106,4,4,10,x,1,2,5,x,-,-,-,-,-,-,-,-,-,-,-,-,5,6,15,106,4,4,10,x,1,2,5,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,27,業務用機械器具製造業,6,8,53,1143,4,4,18,x,2,4,35,x,1,1,2,x,1,1,2,x,-,-,-,-,5,7,51,x,3,3,16,x,2,4,35,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,28,電子部品・デバイス・電子回路製造業,7,10,370,4956,6,6,133,x,1,4,237,x,-,-,-,-,-,-,-,-,-,-,-,-,7,10,370,4956,6,6,133,x,1,4,237,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,29,電気機械器具製造業,13,15,171,2185,11,11,155,x,2,4,16,x,1,1,2,x,1,1,2,x,-,-,-,-,12,14,169,x,10,10,153,x,2,4,16,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,30,情報通信機械器具製造業,4,11,623,14997,3,3,43,x,1,8,580,x,-,-,-,-,-,-,-,-,-,-,-,-,4,11,623,14997,3,3,43,x,1,8,580,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,31,輸送用機械器具製造業,3,4,284,1144,2,2,12,x,1,2,272,x,-,-,-,-,-,-,-,-,-,-,-,-,3,4,284,1144,2,2,12,x,1,2,272,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,E,32,その他の製造業,5,5,10,84,5,5,10,84,-,-,-,-,1,1,1,x,1,1,1,x,-,-,-,-,4,4,9,x,4,4,9,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,F,00,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,F,36,水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,G,00,情報通信業,60,65,430,4406,56,56,325,x,4,9,105,x,5,5,9,41,5,5,9,41,-,-,-,-,54,59,419,x,50,50,314,x,4,9,105,x,1,1,2,x,1,1,2,x,-,-,-,-
4,13214,国分寺市,2,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,G,39,情報サービス業,39,39,244,2346,39,39,244,2346,-,-,-,-,3,3,5,x,3,3,5,x,-,-,-,-,36,36,239,x,36,36,239,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,G,40,インターネット附随サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,G,41,映像・音声・文字情報制作業,21,26,186,2060,17,17,81,x,4,9,105,x,2,2,4,x,2,2,4,x,-,-,-,-,18,23,180,x,14,14,75,502,4,9,105,x,1,1,2,x,1,1,2,x,-,-,-,-
4,13214,国分寺市,1,H,00,運輸業，郵便業,13,19,654,6255,11,11,137,x,2,8,517,x,2,2,3,x,2,2,3,x,-,-,-,-,9,15,619,6209,7,7,102,x,2,8,517,x,2,2,32,x,2,2,32,x,-,-,-,-
4,13214,国分寺市,2,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,H,43,道路旅客運送業,6,8,445,x,5,5,52,x,1,3,393,x,2,2,3,x,2,2,3,x,-,-,-,-,2,4,410,x,1,1,17,x,1,3,393,x,2,2,32,x,2,2,32,x,-,-,-,-
4,13214,国分寺市,2,H,44,道路貨物運送業,6,10,207,4443,5,5,83,x,1,5,124,x,-,-,-,-,-,-,-,-,-,-,-,-,6,10,207,4443,5,5,83,x,1,5,124,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,H,47,倉庫業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,H,48,運輸に附帯するサービス業,1,1,2,x,1,1,2,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,I,00,卸売業，小売業,362,426,2083,32115,337,337,1576,21189,25,89,507,10926,159,161,611,x,157,157,579,x,2,4,32,x,202,264,1420,26792,179,179,945,x,23,85,475,x,1,1,52,x,1,1,52,x,-,-,-,-
4,13214,国分寺市,2,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,51,繊維・衣服等卸売業,5,5,28,684,5,5,28,684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,28,684,5,5,28,684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,52,飲食料品卸売業,13,13,95,3066,12,12,88,x,1,1,7,x,-,-,-,-,-,-,-,-,-,-,-,-,13,13,95,3066,12,12,88,x,1,1,7,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,53,建築材料，鉱物・金属材料等卸売業,20,41,161,3575,17,17,60,1201,3,24,101,2374,3,3,7,73,3,3,7,73,-,-,-,-,17,38,154,3502,14,14,53,1129,3,24,101,2374,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,54,機械器具卸売業,21,22,96,2389,20,20,68,x,1,2,28,x,2,2,8,x,2,2,8,x,-,-,-,-,19,20,88,x,18,18,60,x,1,2,28,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,55,その他の卸売業,30,32,82,1078,29,29,66,x,1,3,16,x,10,10,20,104,10,10,20,104,-,-,-,-,20,22,62,973,19,19,46,x,1,3,16,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,56,各種商品小売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,57,織物・衣服・身の回り品小売業,24,24,75,710,22,22,70,x,2,2,5,x,14,14,28,85,14,14,28,85,-,-,-,-,10,10,47,625,8,8,42,x,2,2,5,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,58,飲食料品小売業,98,100,770,6496,96,96,664,x,2,4,106,x,66,67,406,3398,65,65,377,x,1,2,29,x,32,33,364,3098,31,31,287,x,1,2,77,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,59,機械器具小売業,31,32,98,1597,30,30,92,x,1,2,6,x,13,13,29,320,13,13,29,320,-,-,-,-,18,19,69,1277,17,17,63,x,1,2,6,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,I,60,その他の小売業,112,148,651,12247,99,99,423,5229,13,49,228,7019,48,49,107,x,47,47,104,x,1,2,3,x,63,98,492,x,51,51,267,4170,12,47,225,x,1,1,52,x,1,1,52,x,-,-,-,-
4,13214,国分寺市,2,I,61,無店舗小売業,8,9,27,273,7,7,17,x,1,2,10,x,3,3,6,8,3,3,6,8,-,-,-,-,5,6,21,265,4,4,11,x,1,2,10,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,J,00,金融業，保険業,12,12,58,352,12,12,58,352,-,-,-,-,2,2,19,x,2,2,19,x,-,-,-,-,10,10,39,x,10,10,39,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,J,62,銀行業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,J,63,協同組織金融業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,J,64,貸金業，クレジットカード業等非預金信用機関,1,1,8,x,1,1,8,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,x,1,1,8,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,J,65,金融商品取引業，商品先物取引業,1,1,5,x,1,1,5,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,x,1,1,5,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,10,10,45,x,10,10,45,x,-,-,-,-,2,2,19,x,2,2,19,x,-,-,-,-,8,8,26,x,8,8,26,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,K,00,不動産業，物品賃貸業,199,205,758,12350,193,193,717,11583,6,12,41,767,32,32,61,x,32,32,61,x,-,-,-,-,166,172,670,11977,160,160,629,11210,6,12,41,767,1,1,27,x,1,1,27,x,-,-,-,-
4,13214,国分寺市,2,K,68,不動産取引業,44,46,230,6003,41,41,206,5395,3,5,24,608,1,1,3,x,1,1,3,x,-,-,-,-,42,44,200,x,39,39,176,x,3,5,24,608,1,1,27,x,1,1,27,x,-,-,-,-
4,13214,国分寺市,2,K,69,不動産賃貸業・管理業,149,153,453,4707,146,146,436,4547,3,7,17,159,30,30,56,x,30,30,56,x,-,-,-,-,119,123,397,x,116,116,380,x,3,7,17,159,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,K,70,物品賃貸業,6,6,75,1640,6,6,75,1640,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,5,5,73,x,5,5,73,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,L,00,学術研究，専門・技術サービス業,135,151,1288,43907,128,128,558,23652,7,23,730,20255,66,66,213,8231,65,65,211,x,1,1,2,x,65,76,460,16630,60,60,269,x,5,16,191,x,4,9,615,19045,3,3,78,x,1,6,537,x
4,13214,国分寺市,2,L,71,学術・開発研究機関,2,7,566,x,1,1,29,x,1,6,537,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,566,x,1,1,29,x,1,6,537,x
4,13214,国分寺市,2,L,72,専門サービス業（他に分類されないもの）,71,73,340,20283,69,69,291,x,2,4,49,x,46,46,161,7931,46,46,161,7931,-,-,-,-,23,25,130,x,21,21,81,x,2,4,49,x,2,2,49,x,2,2,49,x,-,-,-,-
4,13214,国分寺市,2,L,73,広告業,2,3,9,x,1,1,4,x,1,2,5,x,-,-,-,-,-,-,-,-,-,-,-,-,2,3,9,x,1,1,4,x,1,2,5,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,L,74,技術サービス業（他に分類されないもの）,60,68,373,4548,57,57,234,2871,3,11,139,1677,20,20,52,300,19,19,50,x,1,1,2,x,40,48,321,4248,38,38,184,x,2,10,137,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,M,00,宿泊業，飲食サービス業,267,280,1611,5681,256,256,1235,4379,11,24,376,1302,206,207,808,x,204,204,789,2270,2,3,19,x,61,73,803,x,52,52,446,2109,9,21,357,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,M,75,宿泊業,3,3,46,x,3,3,46,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,46,x,3,3,46,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,M,76,飲食店,262,275,1554,5380,251,251,1178,4078,11,24,376,1302,204,205,797,2303,202,202,778,x,2,3,19,x,58,70,757,3077,49,49,400,x,9,21,357,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,M,77,持ち帰り・配達飲食サービス業,2,2,11,x,2,2,11,x,-,-,-,-,2,2,11,x,2,2,11,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,N,00,生活関連サービス業，娯楽業,175,218,1141,18470,164,164,539,3658,11,54,602,14812,136,137,276,876,135,135,273,x,1,2,3,x,38,80,861,x,28,28,262,x,10,52,599,x,1,1,4,x,1,1,4,x,-,-,-,-
4,13214,国分寺市,2,N,78,洗濯・理容・美容・浴場業,146,184,778,3329,138,138,305,1144,8,46,473,2185,121,122,245,x,120,120,242,x,1,2,3,x,24,61,529,x,17,17,59,360,7,44,470,x,1,1,4,x,1,1,4,x,-,-,-,-
4,13214,国分寺市,2,N,79,その他の生活関連サービス業,15,15,57,450,15,15,57,450,-,-,-,-,8,8,18,x,8,8,18,x,-,-,-,-,7,7,39,x,7,7,39,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,N,80,娯楽業,14,19,306,14690,11,11,177,2064,3,8,129,12626,7,7,13,17,7,7,13,17,-,-,-,-,7,12,293,14673,4,4,164,2047,3,8,129,12626,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,O,00,教育，学習支援業,110,130,1694,13918,103,103,557,4321,7,27,1137,9596,86,86,216,534,86,86,216,534,-,-,-,-,15,33,721,x,9,9,80,271,6,24,641,x,9,11,757,x,8,8,261,3516,1,3,496,x
4,13214,国分寺市,2,O,81,学校教育,12,14,803,11652,11,11,307,x,1,3,496,x,3,3,44,292,3,3,44,292,-,-,-,-,2,2,17,x,2,2,17,x,-,-,-,-,7,9,742,x,6,6,246,x,1,3,496,x
4,13214,国分寺市,2,O,82,その他の教育，学習支援業,98,116,891,2266,92,92,250,x,6,24,641,x,83,83,172,242,83,83,172,242,-,-,-,-,13,31,704,x,7,7,63,x,6,24,641,x,2,2,15,x,2,2,15,x,-,-,-,-
4,13214,国分寺市,1,P,00,医療，福祉,247,276,3276,18132,236,236,1816,11041,11,40,1460,7091,167,167,843,5524,167,167,843,5524,-,-,-,-,27,29,216,x,25,25,172,564,2,4,44,x,53,80,2217,x,44,44,801,4952,9,36,1416,x
4,13214,国分寺市,2,P,83,医療業,212,227,2114,14025,207,207,1301,9370,5,20,813,4654,165,165,831,x,165,165,831,x,-,-,-,-,15,16,108,590,14,14,84,x,1,2,24,x,32,46,1175,x,28,28,386,x,4,18,789,x
4,13214,国分寺市,2,P,84,保健衛生,1,1,1,x,1,1,1,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,x,1,1,1,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,P,85,社会保険・社会福祉・介護事業,34,48,1161,x,28,28,514,x,6,20,647,2437,2,2,12,x,2,2,12,x,-,-,-,-,11,12,107,154,10,10,87,x,1,2,20,x,21,34,1042,3935,16,16,415,x,5,18,627,x
4,13214,国分寺市,1,Q,00,複合サービス事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,Q,86,郵便局,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,Q,87,協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,R,00,サービス業（他に分類されないもの）,74,88,1553,7974,69,69,1393,5383,5,19,160,2592,4,4,6,15,4,4,6,15,-,-,-,-,42,47,1185,6842,40,40,1142,x,2,7,43,x,28,37,362,1116,25,25,245,x,3,12,117,x
4,13214,国分寺市,2,R,88,廃棄物処理業,2,2,57,x,2,2,57,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,57,x,2,2,57,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,R,89,自動車整備業,7,7,33,x,7,7,33,x,-,-,-,-,2,2,3,x,2,2,3,x,-,-,-,-,5,5,30,x,5,5,30,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,R,90,機械等修理業（別掲を除く）,7,7,21,280,7,7,21,280,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,6,6,19,x,6,6,19,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,2,R,91,職業紹介・労働者派遣業,2,9,101,x,1,1,7,x,1,8,94,x,-,-,-,-,-,-,-,-,-,-,-,-,1,1,7,x,1,1,7,x,-,-,-,-,1,8,94,x,-,-,-,-,1,8,94,x
4,13214,国分寺市,2,R,92,その他の事業サービス業,30,35,1074,6014,28,28,1031,x,2,7,43,x,1,1,1,x,1,1,1,x,-,-,-,-,28,33,1072,x,26,26,1029,x,2,7,43,x,1,1,1,x,1,1,1,x,-,-,-,-
4,13214,国分寺市,2,R,93,政治・経済・文化団体,14,15,170,743,13,13,155,x,1,2,15,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,15,170,743,13,13,155,x,1,2,15,x
4,13214,国分寺市,2,R,94,宗教,12,13,97,x,11,11,89,x,1,2,8,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,13,97,x,11,11,89,x,1,2,8,x
