"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"132136","132136E00853","東村山市","虎楽","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市青葉町3丁目34-11","東京都","東村山市","青葉町3丁目","34-11","","35.770653","139.495779","(042)396-2281","","","","1890002","","","","2022-05-13","","","","","新規","",""
"132136","132136E00854","東村山市","国立療養所多磨全生園","","","飲食店営業(集団給食)","","132136","","東京都東村山市青葉町4丁目1-1","東京都","東村山市","青葉町4丁目","1-1","","35.763047","139.497082","(042)395-1101","","","","1890002","株式会社ＬＥＯＣ","","","2022-03-24","","","","","新規","",""
"132136","132136E00855","東村山市","国立療養所 多磨全生園","","","飲食店営業(集団給食)","","132136","","東京都東村山市青葉町4丁目1-1","東京都","東村山市","青葉町4丁目","1-1","","35.763047","139.497082","(042)395-1101","","","","1890002","株式会社武翔総合管理","","","2021-09-29","","","","","新規","",""
"132136","132136E00856","東村山市","ショッピングセンター多磨","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市青葉町4丁目1-10","東京都","東村山市","青葉町4丁目","1-10","","35.766052","139.496545","(042)393-7739","","","","1890002","","","","2022-02-01","","","","","新規","",""
"132136","132136E00857","東村山市","お食事処 なごみ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市青葉町4丁目1-10多磨全生園内","東京都","東村山市","青葉町4丁目","1-10 多磨全生園内","","35.766052","139.496545","(042)395-2755","","","","1890002","","","","2021-11-19","","","","","新規","",""
"132136","132136E00858","東村山市","魚けん","","","魚介類販売業(一般)","","132136","","東京都東村山市多摩湖町1丁目13-6キャピトルヒルズ内","東京都","東村山市","多摩湖町1丁目","13-6 キャピトルヒルズ内","","35.761236","139.448720","","","","","1890026","","","","1997-11-01","","","","","更新","",""
"132136","132136E00859","東村山市","ファミリーマート東村山多摩湖町店","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市多摩湖町1丁目24-1","東京都","東村山市","多摩湖町1丁目","24-1","","35.763514","139.452916","(042)399-3161","","","","1890026","セルク合同会社","","","2019-11-29","","","","","新規","",""
"132136","132136E00860","東村山市","そば処 ごろう","","","飲食店営業(そば屋)","","132136","","東京都東村山市多摩湖町1丁目29-1","東京都","東村山市","多摩湖町1丁目","29-1","","35.765280","139.452514","(042)393-7241","","","","1890026","","","","2009-02-25","","","","","更新","",""
"132136","132136E00861","東村山市","肉の八萬","","","飲食店営業(そうざい店)","","132136","","東京都東村山市多摩湖町2丁目5-41","東京都","東村山市","多摩湖町2丁目","5-41","","35.762444","139.446019","(042)394-0294","","","","1890026","","","","2021-06-23","","","","","新規","",""
"132136","132136E00862","東村山市","肉の八萬","","","食肉販売業(一般)","","132136","","東京都東村山市多摩湖町2丁目5-41","東京都","東村山市","多摩湖町2丁目","5-41","","35.762444","139.446019","(042)394-0294","","","","1890026","","","","2021-06-23","","","","","新規","",""
"132136","132136E00863","東村山市","スタンドカフェ ＣＯＦＦＥＥ","","","飲食店営業(弁当屋)","","132136","","東京都東村山市多摩湖町4丁目11-37","東京都","東村山市","多摩湖町4丁目","11-37","","35.764686","139.446588","","","","","1890026","","","","2019-11-01","","","","","新規","",""
"132136","132136E00864","東村山市","河野屋肉店","","","食肉処理業","","132136","","東京都東村山市多摩湖町4丁目2-5","東京都","東村山市","多摩湖町4丁目","2-5","","35.765737","139.450564","(042)393-9441","","","","1890026","","","","2020-11-20","","","","","新規","",""
"132136","132136E00865","東村山市","たまこ寿司","","","飲食店営業(すし屋)","","132136","","東京都東村山市多摩湖町4丁目32-54","東京都","東村山市","多摩湖町4丁目","32-54","","35.767412","139.450330","(042)394-2315","","","","1890026","","","","1997-01-01","","","","","更新","",""
"132136","132136E00866","東村山市","ＩＬＬＵＭＩＮＡＺＩＯＮＥ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市多摩湖町4丁目32-55","東京都","東村山市","多摩湖町4丁目","32-55","","35.767434","139.450404","(042)393-9503","","","","1890026","有限会社 ＤＡＲＥ","","","2009-03-31","","","","","更新","",""
"132136","132136E00867","東村山市","しょーなん べーす","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市多摩湖町4丁目8-4","東京都","東村山市","多摩湖町4丁目","8-4","","35.765186","139.447610","","","","","1890026","","","","2022-08-23","","","","","新規","",""
"132136","132136E00868","東村山市","岩崎屋","","","豆腐製造業","","132136","","東京都東村山市多摩湖町4丁目9-1","東京都","東村山市","多摩湖町4丁目","9-1","","35.764804","139.447281","(042)392-0955","","","","1890026","","","","2022-12-07","","","","","新規","",""
"132136","132136E00869","東村山市","西武鉄道株式会社 萩山独身寮","","","飲食店営業(集団給食)","","132136","","東京都東村山市萩山町1丁目1-7","東京都","東村山市","萩山町1丁目","1-7","","35.738219","139.477952","","","","","1890012","株式会社 レパスト","","","2012-03-27","","","","","更新","",""
"132136","132136E00870","東村山市","すし処喜平","","","飲食店営業(すし屋)","","132136","","東京都東村山市萩山町1丁目20-24","東京都","東村山市","萩山町1丁目","20-24","","35.738287","139.486661","(042)341-2737","","","","1890012","","","","2021-09-09","","","","","新規","",""
"132136","132136E00871","東村山市","うな圭","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目21-6","東京都","東村山市","萩山町1丁目","21-6","","35.737560","139.485477","(042)342-0746","","","","1890012","","","","1982-07-05","","","","","更新","",""
"132136","132136E00872","東村山市","やきとり ひで","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目22-10","東京都","東村山市","萩山町1丁目","22-10","","35.736758","139.486258","(042)347-8882","","","","1890012","","","","2022-06-15","","","","","新規","",""
"132136","132136E00873","東村山市","居酒屋 てんてん","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目22-28-102","東京都","東村山市","萩山町1丁目","22-28-102","","35.736615","139.486243","","","","","1890012","","","","2022-05-12","","","","","新規","",""
"132136","132136E00874","東村山市","居酒屋 百太郎","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目22-28K．S．コーポ101","東京都","東村山市","萩山町1丁目","22-28K．S．コーポ101","","35.736615","139.486243","(042)403-0823","","","","1890012","","","","2013-12-05","","","","","更新","",""
"132136","132136E00875","東村山市","ラーメン屋 いっ歩","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目27-23","東京都","東村山市","萩山町1丁目","27-23","","35.736713","139.485088","","","","","1890012","","","","2015-03-04","","","","","更新","",""
"132136","132136E00876","東村山市","Ｂｏｎｇｕｍｅ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目27-27-103","東京都","東村山市","萩山町1丁目","27-27-103","","35.736913","139.485215","(042)313-5047","","","","1890012","株式会社テイスト","","","2022-04-15","","","","","新規","",""
"132136","132136E00877","東村山市","料理 あら川","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目27-27峰岸グリーンコーポ101","東京都","東村山市","萩山町1丁目","27-27 峰岸グリーンコーポ101","","35.736913","139.485215","(042)341-4114","","","","1890012","","","","2013-08-23","","","","","更新","",""
"132136","132136E00878","東村山市","呑気","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目27-27峰岸グリーンコーポ107室","東京都","東村山市","萩山町1丁目","27-27 峰岸グリーンコーポ107室","","35.736913","139.485215","","","","","1890012","","","","2017-10-02","","","","","新規","",""
"132136","132136E00879","東村山市","嶺屋","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目28-12","東京都","東村山市","萩山町1丁目","28-12","","35.737294","139.485609","","","","","1890012","","","","2018-12-12","","","","","新規","",""
"132136","132136E00880","東村山市","一番","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目28-13","東京都","東村山市","萩山町1丁目","28-13","","35.737286","139.485650","(042)343-6269","","","","1890012","","","","2006-03-23","","","","","更新","",""
"132136","132136E00881","東村山市","かぼす","","","飲食店営業(そうざい店)","","132136","","東京都東村山市萩山町1丁目28-14","東京都","東村山市","萩山町1丁目","28-14","","35.737275","139.485725","(042)341-1676","","","","1890012","","","","2007-04-11","","","","","更新","",""
"132136","132136E00882","東村山市","Shellbread cafe","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目31-4","東京都","東村山市","萩山町1丁目","31-4","","35.737564","139.483914","","","","","1890012","","","","2013-03-04","","","","","更新","",""
"132136","132136E00883","東村山市","Shellbread cafe","","","菓子製造業(その他の菓子製造業)","","132136","","東京都東村山市萩山町1丁目31-4","東京都","東村山市","萩山町1丁目","31-4","","35.737564","139.483914","(050)3555-5064","","","","1890012","","","","2020-05-19","","","","","新規","",""
"132136","132136E00884","東村山市","希望の郷 東村山","","","飲食店営業(集団給食)","","132136","","東京都東村山市萩山町1丁目35-1","東京都","東村山市","萩山町1丁目","35-1","","35.736208","139.483309","(042)313-5529","","","","1890012","富士産業株式会社","","","2021-03-29","","","","","新規","",""
"132136","132136E00885","東村山市","東京都東村山福祉園","","","飲食店営業(集団給食)","","132136","","東京都東村山市萩山町1丁目37-13","東京都","東村山市","萩山町1丁目","37-13","","35.736923","139.480946","(042)343-8141","","","","1890012","株式会社ＬＥＯＣ","","","2021-03-25","","","","","新規","",""
"132136","132136E00886","東村山市","食道 萩","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市萩山町1丁目4-41","東京都","東村山市","萩山町1丁目","4-41","","35.739261","139.480139","(042)344-8735","","","","1890012","","","","2022-03-22","","","","","新規","",""
